,1,Actual_1,1_val,2,Actual_2,2_val,3,Actual_3,3_val,4,Actual_4,4_val,5,Actual_5,5_val
0,23.0,0.0,8.68951303087231e-06,62.0,0.0,1.2274655041731761e-05,100.0,0.0,3.116219037696536e-06,145.0,0.0,7.248081759431807e-06,187.0,0.0,4.616228784808823e-06
1,24.0,0.0001,1.813235664880956e-05,63.0,0.0001,1.9478078244515392e-05,101.0,0.0001,4.63119369770389e-06,146.0,0.0002,9.944586770101676e-06,188.0,0.0002,6.146173341829231e-06
2,25.0,0.0,3.632125871739586e-05,64.0,0.0001,3.0424811089182815e-05,102.0,0.0,6.815045835046346e-06,147.0,0.0,1.35511945114327e-05,189.0,0.0,8.139765539172135e-06
3,26.0,0.0001,6.995371431116595e-05,65.0,0.0,4.6790823627804424e-05,103.0,0.0,9.931097091351013e-06,148.0,0.0,1.834069102518069e-05,190.0,0.0,1.0723109864144168e-05
4,27.0,0.0002,0.00012973191825604123,66.0,0.0004,7.086753190743597e-05,104.0,0.0001,1.4332410013799345e-05,149.0,0.0001,2.4655903153066684e-05,191.0,0.0,1.4052170652499876e-05
5,28.0,0.0008,0.00023198783960409655,67.0,0.0003,0.0001057273764478325,105.0,0.0,2.0486837544547e-05,150.0,0.0001,3.292401599107725e-05,192.0,0.0001,1.8318578898921973e-05
6,29.0,0.0008,0.0004005163233138713,68.0,0.0005,0.00015540961682191377,106.0,0.0,2.9007060490804947e-05,151.0,0.0001,4.3672762336674986e-05,193.0,0.0001,2.375623587793324e-05
7,30.0,0.0009,0.0006683878533756922,69.0,0.0003,0.00022511920235897368,107.0,0.0001,4.0685931947447586e-05,152.0,0.0002,5.75484376600403e-05,194.0,0.0002,3.064873984657e-05
8,31.0,0.0011,0.0010793766562329878,70.0,0.0005,0.00032142721020847844,108.0,0.0001,5.6537226668999445e-05,153.0,0.0004,7.533559594906201e-05,195.0,0.0001,3.933763993866973e-05
9,32.0,0.0026,0.0016885183762867268,71.0,0.0009,0.00045245649028410667,109.0,0.0,7.78415820785957e-05,154.0,0.0001,9.79781615433118e-05,196.0,0.0001,5.023149274324101e-05
10,33.0,0.0032,0.0025612453384948153,72.0,0.0011,0.0006280312470936044,110.0,0.0003,0.00010619700829805955,155.0,0.0001,0.0001266015503845086,197.0,0.0002,6.38156619328683e-05
11,34.0,0.0036,0.003770580116532237,73.0,0.0011,0.000859764901457712,111.0,0.0003,0.0001435728359427205,156.0,0.0006,0.00016253523341025505,198.0,0.0004,8.066275915773928e-05
12,35.0,0.0059,0.005392033927196977,74.0,0.0012,0.0011610574370839889,112.0,0.0009,0.00019236537064069024,157.0,0.0008,0.00020733499826593952,199.0,0.0001,0.00010144357537740768
13,36.0,0.0088,0.007496165736481234,75.0,0.0023,0.0015469723318614417,113.0,0.0006,0.0002554528481396309,158.0,0.0004,0.0002628039799502788,200.0,0.0002,0.00012693829691750078
14,37.0,0.01,0.010139186148306317,76.0,0.003,0.002033964884528644,114.0,0.0003,0.00033624656640055434,159.0,0.0008,0.000331011344254286,201.0,0.0008,0.00015804774004864284
15,38.0,0.0141,0.013352473200398509,77.0,0.0022,0.0026394389032783233,115.0,0.0008,0.0004387343513589827,160.0,0.0005,0.0004143073292421916,202.0,0.0002,0.00019580427336654449
16,39.0,0.0181,0.017132308907625585,78.0,0.0046,0.003381117702630866,116.0,0.001,0.0005675118479657773,161.0,0.0007,0.0005153331940902267,203.0,0.0004,0.00024138203145192958
17,40.0,0.0192,0.021431435704165776,79.0,0.0056,0.004276228139734022,117.0,0.001,0.0007277965861786444,162.0,0.0008,0.0006370245014772556,204.0,0.0014,0.0002961059573817664
18,41.0,0.026,0.026154073526817485,80.0,0.0048,0.005340512530968747,118.0,0.0012,0.000925419423142104,163.0,0.0013,0.0007826060879637611,205.0,0.0007,0.00036145915008410146
19,42.0,0.0315,0.031155774432280448,81.0,0.0072,0.006587101673016053,119.0,0.0021,0.0011667878895063103,164.0,0.0014,0.0009555770695653291,206.0,0.0007,0.000439087937253644
20,43.0,0.0387,0.03624892774717363,82.0,0.0091,0.008025301371328092,120.0,0.0013,0.001458816243644421,165.0,0.0019,0.001159684298446178,207.0,0.0009,0.0005308040508973735
21,44.0,0.0411,0.041213939034445486,83.0,0.0098,0.009659362874081283,121.0,0.003,0.0018088177183097642,166.0,0.0021,0.0013988828513341112,208.0,0.0012,0.0006385832542969382
22,45.0,0.0433,0.045815223827009824,84.0,0.0105,0.011487322304977284,122.0,0.0043,0.0022243555897555746,167.0,0.0027,0.001677282392112622,209.0,0.001,0.0007645597585346697
23,46.0,0.0495,0.04982034692867395,85.0,0.0134,0.013500003417193308,123.0,0.0035,0.0027130513026678684,168.0,0.0028,0.0019990786187417966,210.0,0.0016,0.0009110157838230453
24,47.0,0.0526,0.05302006054387603,86.0,0.013,0.015680279910224883,124.0,0.0045,0.003282349951390594,169.0,0.0034,0.002368469480092329,211.0,0.0019,0.0010803656574481977
25,48.0,0.0557,0.05524676766028057,87.0,0.0189,0.01800268688138389,125.0,0.0046,0.003939245872105382,170.0,0.0037,0.00278955642010027,212.0,0.0015,0.0012751339169499603
