,1,Actual_1,1_val,2,Actual_2,2_val,3,Actual_3,3_val,4,Actual_4,4_val,5,Actual_5,5_val
11,34.0,0.0036,0.004188176286759288,73.0,0.0011,0.0010741190408123237,111.0,0.0003,0.00026176015647096535,156.0,0.0006,0.00016847322239837655,198.0,0.0004,8.395598942583708e-05
12,35.0,0.0059,0.00589547641974229,74.0,0.0012,0.001423244705543009,112.0,0.0009,0.00033895457965256925,157.0,0.0008,0.00021452770161290683,199.0,0.0001,0.00010540891164594975
13,36.0,0.0088,0.00807601518538287,75.0,0.0023,0.001861987229281983,113.0,0.0006,0.00043541128417770884,158.0,0.0004,0.00027144865920978304,200.0,0.0002,0.0001316841955674421
14,37.0,0.01,0.01077443347443489,76.0,0.003,0.0024055854423237393,114.0,0.0003,0.000554896190457364,159.0,0.0008,0.0003413196114618362,201.0,0.0008,0.00016369353171272064
15,38.0,0.0141,0.014009666795639036,77.0,0.0022,0.0030696356753799137,115.0,0.0008,0.0007016342514676291,160.0,0.0005,0.00042650210989027596,202.0,0.0002,0.00020247978459964012
16,39.0,0.0181,0.017766327922898503,78.0,0.0046,0.003869437957361608,116.0,0.001,0.000880297165440482,161.0,0.0007,0.0005296445278787267,203.0,0.0004,0.0002492268064638511
17,40.0,0.0192,0.021988179420370617,79.0,0.0056,0.004819202019539254,117.0,0.001,0.0010959714810162763,162.0,0.0008,0.0006536840893459271,204.0,0.0014,0.00030526801648434387
18,41.0,0.026,0.026575027313781155,80.0,0.0048,0.0059311369917786775,118.0,0.0012,0.0013541040190558028,163.0,0.0013,0.0008018405340515344,205.0,0.0007,0.0003720932251138346
19,42.0,0.0315,0.03138405444487734,81.0,0.0072,0.007214463076842256,119.0,0.0021,0.0016604220271442028,164.0,0.0014,0.0009775998186929912,206.0,0.0007,0.00045135313198286326
20,43.0,0.0387,0.036236073241703075,82.0,0.0091,0.008674397225013116,120.0,0.0013,0.002020826227617063,165.0,0.0019,0.001184686334675285,207.0,0.0009,0.00054486088552575
21,44.0,0.0411,0.04092649066740496,83.0,0.0098,0.010311176394924581,121.0,0.003,0.0024412559196200327,166.0,0.0021,0.0014270222951892398,208.0,0.0012,0.0006545900698570771
22,45.0,0.0433,0.045240059628794044,84.0,0.0105,0.012119189857348084,122.0,0.0043,0.0029275265340407875,167.0,0.0027,0.001708673214044738,209.0,0.001,0.0007826684748374504
23,46.0,0.0495,0.048967872725505845,85.0,0.0134,0.014086294826939915,123.0,0.0035,0.0034851414817962455,168.0,0.0028,0.0020337787724028825,210.0,0.0016,0.0009313670291947431
24,47.0,0.0526,0.05192465381642208,86.0,0.013,0.016193386495672275,124.0,0.0045,0.004119081723986037,169.0,0.0034,0.0024064688366550215,211.0,0.0019,0.001103083316002263
25,48.0,0.0557,0.05396429860830909,87.0,0.0189,0.018414283819947905,125.0,0.0046,0.004833578151689272,170.0,0.0037,0.0028307649732606517,212.0,0.0015,0.0013003191691529036
26,49.0,0.0557,0.05499182862250631,88.0,0.0205,0.020715976332663012,126.0,0.0054,0.005631873501291291,171.0,0.0045,0.0033104684342922554,213.0,0.0031,0.00152565195375952
27,50.0,0.0543,0.05497041408492361,89.0,0.0242,0.02305925565781054,127.0,0.0063,0.006515982042906971,172.0,0.0051,0.0038490363112017438,214.0,0.003,0.0017816992711305532
28,51.0,0.0517,0.05392280032994953,90.0,0.0261,0.02539972978639884,128.0,0.0066,0.00748645655601874,173.0,0.0044,0.004449448294586502,215.0,0.0032,0.002071077003238402
29,52.0,0.0514,0.0519272187575182,91.0,0.0294,0.027689190555089616,129.0,0.0077,0.00854217303662015,174.0,0.0063,0.0051140672011519075,216.0,0.0024,0.002396350814457254
30,53.0,0.0506,0.0491085523133691,92.0,0.0286,0.02987727753149128,130.0,0.0086,0.009680144067101708,175.0,0.0076,0.005844497151569785,217.0,0.0028,0.002759981446518477
31,54.0,0.0464,0.04562605203570991,93.0,0.0361,0.03191335712434386,131.0,0.011,0.0108953717412627,176.0,0.0083,0.006641443888585975,218.0,0.0042,0.00316426440559368
32,55.0,0.0395,0.04165919873918701,94.0,0.0301,0.033748516536711064,132.0,0.0129,0.012180750417157273,177.0,0.0101,0.007504582222705099,219.0,0.0059,0.0036112648895782204
33,56.0,0.038,0.0373933520452247,95.0,0.0343,0.03533756006431282,133.0,0.0142,0.013527028348595186,178.0,0.0089,0.008432435950578855,220.0,0.0047,0.004102749075037015
34,57.0,0.0313,0.033006651606459686,96.0,0.0402,0.036640891484625134,134.0,0.0132,0.014922835434974954,179.0,0.0106,0.009422275697006993,221.0,0.0055,0.004640113151939052
35,58.0,0.0295,0.028659290089005238,97.0,0.037,0.037626171391975695,135.0,0.016,0.01635478198380069,180.0,0.0122,0.010470040074043478,222.0,0.008,0.005224311722711708
36,59.0,0.0237,0.02448584010751077,98.0,0.0381,0.038269651956379054,136.0,0.0169,0.0178076305924715,181.0,0.0119,0.011570285203731242,223.0,0.0077,0.005855787414544931
37,60.0,0.0217,0.02059086564617542,99.0,0.0375,0.03855711257988144,137.0,0.0195,0.019264540154239465,182.0,0.014,0.012716167067311653,224.0,0.0103,0.006534403713166702
38,61.0,0.0178,0.017047648576830082,100.0,0.0381,0.038484346486131735,138.0,0.0202,0.02070737773143127,183.0,0.0146,0.013899460306149585,225.0,0.009,0.007259383173808058
39,62.0,0.0133,0.013899558083667822,101.0,0.0369,0.03805717807718955,139.0,0.0253,0.02211709079276345,184.0,0.0165,0.01511061603121672,226.0,0.0078,0.008029253202834775
40,63.0,0.0123,0.011163406548656312,102.0,0.0387,0.037291021421512596,140.0,0.0242,0.023474129266405186,185.0,0.0152,0.016338859946854113,227.0,0.0091,0.008841801587205534
41,64.0,0.0103,0.008834068893154575,103.0,0.0355,0.03621001896188498,141.0,0.0264,0.02475890418859611,186.0,0.0169,0.01757233067296465,228.0,0.0112,0.009694043914946743
42,65.0,0.0067,0.006889675607842011,104.0,0.0347,0.03484582422474095,142.0,0.0277,0.02595226760074108,187.0,0.0196,0.018798256642533002,229.0,0.0112,0.010582204774831848
43,66.0,0.0053,0.005296794699030813,105.0,0.0315,0.03323611120768807,143.0,0.0257,0.027035996893695832,188.0,0.0202,0.02000316841796029,230.0,0.0109,0.011501714467926236
44,67.0,0.0039,0.0040151632791703435,106.0,0.0335,0.031422905068586984,144.0,0.0254,0.02799326611780489,189.0,0.0191,0.02117314179000235,231.0,0.0141,0.012447222546237912
45,68.0,0.0019,0.003001686713138629,107.0,0.0296,0.029450833284205197,145.0,0.0304,0.02880908692656421,190.0,0.0228,0.022294065638949756,232.0,0.0139,0.013412629178785294
46,69.0,0.0017,0.002213569431121464,108.0,0.0277,0.027365393794816593,146.0,0.0274,0.029470702796313513,191.0,0.0208,0.02335192733666333,233.0,0.0138,0.014391134776070071
47,70.0,0.0011,0.0016105618895247045,109.0,0.0244,0.025211327615543306,147.0,0.03,0.029967921933959075,192.0,0.0245,0.024333107565144063,234.0,0.0148,0.015375307921197224
48,71.0,0.0016,0.0011563956091388075,110.0,0.0204,0.02303116926109954,148.0,0.0297,0.030293376741450783,193.0,0.0208,0.02522467575334207,235.0,0.0153,0.016357171010575704
49,72.0,0.0008,0.0008195321197439363,111.0,0.0209,0.02086403065270516,149.0,0.032,0.030442700731807635,194.0,0.0214,0.02601467706513897,236.0,0.016,0.017328302487829784
50,73.0,0.0006,0.0005733759358049978,112.0,0.0191,0.01874465468947395,150.0,0.0316,0.03041461721651223,195.0,0.0267,0.026692401912673462,237.0,0.0173,0.018279954020672017
51,74.0,0.0006,0.00039610288860035905,113.0,0.0184,0.016702754990514535,151.0,0.0281,0.03021093772464579,196.0,0.0254,0.02724862942882316,238.0,0.0181,0.019203180374478625
52,75.0,0.0001,0.00027024057905521555,114.0,0.0145,0.01476263995076371,152.0,0.0313,0.02983647177985678,197.0,0.0242,0.027675837104434636,239.0,0.0177,0.020088979441315918
53,76.0,0.0001,0.00018211426354612138,115.0,0.0115,0.01294310335105915,153.0,0.0284,0.029298853163386707,198.0,0.0268,0.027968369922451577,240.0,0.0208,0.020928439218617187
54,77.0,0.0,0.00012124477416818548,116.0,0.0145,0.01125755115327167,154.0,0.0286,0.02860829095323612,199.0,0.0236,0.0281225636692817,241.0,0.0185,0.021712888474168943
55,78.0,0.0001,7.975917368294828e-05,117.0,0.0085,0.009714325220750504,155.0,0.0289,0.027777256306423404,200.0,0.0267,0.028136818749132746,242.0,0.0204,0.022434047389254162
56,79.0,0.0,5.185227664037623e-05,118.0,0.0074,0.008317179618296363,156.0,0.0267,0.026820118027862997,201.0,0.0254,0.028011622529652454,243.0,0.0221,0.023084174623254412
57,80.0,0.0001,3.3319141299528485e-05,119.0,0.0071,0.007065863624576263,157.0,0.0244,0.025752741368853745,202.0,0.0254,0.027749520011580837,244.0,0.0219,0.023656206919829007
58,,,,120.0,0.0054,0.005956767166972167,158.0,0.0241,0.024592065188874246,203.0,0.0269,0.02735503447695517,245.0,0.0232,0.024143887869411733
59,,,,121.0,0.0053,0.004983588431683992,159.0,0.0234,0.023355672598211308,204.0,0.0249,0.02683454137823083,246.0,0.0217,0.024541882450207754
60,,,,122.0,0.0039,0.00413798920016405,160.0,0.0211,0.022061369528327865,205.0,0.0239,0.02619610023521705,247.0,0.0228,0.02484587439514414
61,,,,123.0,0.0049,0.0034102103055863135,161.0,0.0211,0.020726784420464647,206.0,0.0228,0.025449250661491122,248.0,0.0231,0.02505264388499077
62,,,,124.0,0.0034,0.0027896268317096485,162.0,0.0204,0.019369000490791728,207.0,0.024,0.024604779573903626,249.0,0.0245,0.025160123696188676
63,,,,125.0,0.002,0.0022652297301380075,163.0,0.0176,0.018004229939118842,208.0,0.0229,0.02367446737526082,250.0,0.0261,0.025167432372707382
64,,,,126.0,0.002,0.001826026976813079,164.0,0.0154,0.016647537148808362,209.0,0.0227,0.02267082124197838,251.0,0.0232,0.025074883805455743
65,,,,127.0,0.0018,0.0014613629228521713,165.0,0.0151,0.015312615508385445,210.0,0.0212,0.021606803757539813,252.0,0.0204,0.02488397301451429
66,,,,128.0,0.0015,0.0011611589473356232,166.0,0.0154,0.014011620093696466,211.0,0.0219,0.020495564755329015,253.0,0.0203,0.02459733900425402
67,,,,129.0,0.0006,0.0009160818337726598,167.0,0.0147,0.01275505619245324,212.0,0.0193,0.01935018377980368,254.0,0.0222,0.024218705652049605
68,,,,130.0,0.0008,0.0007176485063001053,168.0,0.0112,0.011551721624430786,213.0,0.0166,0.018183429767175387,255.0,0.0203,0.023752802621072683
69,,,,131.0,0.0006,0.0005582769829067962,169.0,0.0109,0.01040869907890474,214.0,0.0166,0.017007543491378747,256.0,0.0199,0.023205268538675116
70,,,,132.0,0.0005,0.0004312937850764544,170.0,0.0089,0.009331393304067669,215.0,0.0158,0.015834047281361487,257.0,0.0205,0.022582539134416546
71,,,,133.0,0.0002,0.0003309077599574791,171.0,0.0087,0.008323606965212694,216.0,0.016,0.014673585278001423,258.0,0.0199,0.0218917234919671
72,,,,134.0,0.0004,0.0002521595027188598,172.0,0.0074,0.007387648342409038,217.0,0.0133,0.01353579621365742,259.0,0.0184,0.021140471558021956
73,,,,135.0,0.0002,0.00019085448037254213,173.0,0.0069,0.006524463746981936,218.0,0.0126,0.012429219592823738,260.0,0.0195,0.020336836404177328
74,,,,136.0,0.0002,0.00014348670162611773,174.0,0.0055,0.0057337875670005175,219.0,0.0104,0.011361234914212558,261.0,0.0189,0.019489134460756757
75,,,,137.0,0.0002,0.000107158471154422,175.0,0.0051,0.005014303163034987,220.0,0.0125,0.010338032630452512,262.0,0.019,0.018605807212390548
76,,,,138.0,0.0,7.950050337725788e-05,176.0,0.0042,0.004363808371681699,221.0,0.0082,0.009364614639780475,263.0,0.0144,0.01769528719116042
77,,,,139.0,0.0,5.859551521830542e-05,177.0,0.0035,0.00377938008302727,222.0,0.0084,0.008444821368921556,264.0,0.0161,0.016765871279667898
78,,,,140.0,0.0002,4.2907409408692347e-05,178.0,0.0034,0.0032575331820558864,223.0,0.0089,0.0075813820260457535,265.0,0.0166,0.015825603616116665
79,,,,,,,179.0,0.002,0.0027943700288867016,224.0,0.0077,0.006775984208360958,266.0,0.0135,0.014882170246139668
80,,,,,,,180.0,0.0033,0.002385717552690471,225.0,0.0054,0.00602935887604028,267.0,0.0151,0.013942807113796304
81,,,,,,,181.0,0.0018,0.0020272499059372164,226.0,0.0071,0.005341376699679605,268.0,0.0145,0.013014222529779714
82,,,,,,,182.0,0.0014,0.0017145954371137753,227.0,0.0052,0.004711151901331273,269.0,0.0123,0.012102534863439443
83,,,,,,,183.0,0.0012,0.0014434274660627487,228.0,0.005,0.0041371499490851565,270.0,0.0114,0.011213225673860261
84,,,,,,,184.0,0.0009,0.0012095389700495318,229.0,0.005,0.0036172958118145513,271.0,0.0125,0.010351108166579642
85,,,,,,,185.0,0.0008,0.001008901801551799,230.0,0.0048,0.003149079897550867,272.0,0.011,0.009520310394662104
86,,,,,,,186.0,0.001,0.0008377114585491504,231.0,0.0033,0.002729659233241786,273.0,0.0089,0.008724272388417434
87,,,,,,,187.0,0.0004,0.0006924187182115993,232.0,0.0027,0.0023559519385993087,274.0,0.0078,0.007965756002057508
88,,,,,,,188.0,0.0004,0.0005697496333928153,233.0,0.0026,0.002024723515649249,275.0,0.0092,0.007246866170619747
89,,,,,,,189.0,0.0004,0.0004667154893147093,234.0,0.0021,0.0017326639286295957,276.0,0.0077,0.0065690820219219855
90,,,,,,,190.0,0.0004,0.000380614338470524,235.0,0.0028,0.0014764548804003317,277.0,0.0075,0.0059332962114087805
91,,,,,,,191.0,0.0003,0.00030902568936564176,236.0,0.0021,0.0012528270668756196,278.0,0.0068,0.005339860838564651
92,,,,,,,192.0,0.0004,0.00024979983323202953,237.0,0.0018,0.001058607520996397,279.0,0.006,0.004788638246193425
93,,,,,,,193.0,0.0002,0.0002010431661317517,238.0,0.0009,0.0008907574314584085,280.0,0.0056,0.004279055129361826
94,,,,,,,194.0,0.0,0.0001611007140335695,239.0,0.0015,0.0007464010331212601,281.0,0.0055,0.003810158429469572
95,,,,,,,195.0,0.0,0.00012853690650100157,240.0,0.001,0.0006228463315951161,282.0,0.0038,0.0033806716168137694
96,,,,,,,196.0,0.0,0.0001021154795259932,241.0,0.0009,0.0005175985261287924,283.0,0.0033,0.0029890501535950157
97,,,,,,,197.0,0.0001,8.077922711054422e-05,242.0,0.0006,0.0004283670618965284,284.0,0.0031,0.002633535040394854
98,,,,,,,198.0,0.0,6.363016983788952e-05,243.0,0.0004,0.0003530672557850815,285.0,0.0029,0.002312203577892692
99,,,,,,,199.0,0.0001,4.991057083209268e-05,244.0,0.0003,0.0002898174314676034,286.0,0.0033,0.002023016625349544
100,,,,,,,200.0,0.0001,3.8985107473223795e-05,245.0,0.0004,0.0002369324512231446,287.0,0.0021,0.001763861819995429
101,,,,,,,,,,246.0,0.0003,0.00019291447264177818,288.0,0.0024,0.0015325923896834957
102,,,,,,,,,,247.0,0.0003,0.0001564416786190393,289.0,0.0018,0.0013270613562325242
103,,,,,,,,,,248.0,0.0001,0.00012635564167673622,290.0,0.0014,0.0011451510448105527
104,,,,,,,,,,249.0,0.0,0.00010164789326537439,291.0,0.0022,0.0009847979621846216
105,,,,,,,,,,250.0,0.0,8.144617722831969e-05,292.0,0.001,0.0008440131908610326
106,,,,,,,,,,251.0,0.0001,6.500077807970866e-05,293.0,0.0009,0.0007208985394515266
107,,,,,,,,,,252.0,0.0,5.167123313029048e-05,294.0,0.0006,0.0006136587548084403
108,,,,,,,,,,253.0,0.0,4.091366229007006e-05,295.0,0.0009,0.0005206101428741715
109,,,,,,,,,,254.0,0.0,3.2268882829498365e-05,296.0,0.0007,0.00044018598164016705
110,,,,,,,,,,255.0,0.0,2.5351419367471588e-05,297.0,0.0005,0.0003709391215050956
111,,,,,,,,,,256.0,0.0,1.9839470777548144e-05,298.0,0.0009,0.00031154217157544455
112,,,,,,,,,,257.0,0.0,1.546585618692037e-05,299.0,0.0003,0.00026078566116227676
113,,,,,,,,,,258.0,0.0,1.200993087829349e-05,300.0,0.0007,0.00021757455057536265
114,,,,,,,,,,259.0,0.0001,9.290438838317167e-06,301.0,0.0001,0.00018092343596985425
115,,,,,,,,,,,,,302.0,0.0003,0.0001499507692443472
116,,,,,,,,,,,,,303.0,0.0004,0.00012387237651139424
117,,,,,,,,,,,,,304.0,0.0002,0.00010199452792681964
118,,,,,,,,,,,,,305.0,0.0001,8.370677403876482e-05
119,,,,,,,,,,,,,306.0,0.0002,6.84747312792783e-05
120,,,,,,,,,,,,,307.0,0.0003,5.583296671337294e-05
121,,,,,,,,,,,,,308.0,0.0004,4.5378101019071416e-05
122,,,,,,,,,,,,,309.0,0.0,3.676222196436661e-05
123,,,,,,,,,,,,,310.0,0.0,2.968667507719974e-05
124,,,,,,,,,,,,,311.0,0.0,2.389627762595907e-05
125,,,,,,,,,,,,,312.0,0.0,1.917398271394716e-05
126,,,,,,,,,,,,,313.0,0.0,1.533600527098585e-05
127,,,,,,,,,,,,,314.0,0.0,1.2227409043796205e-05
128,,,,,,,,,,,,,315.0,0.0,9.718143589274828e-06
129,,,,,,,,,,,,,316.0,0.0001,7.699512673535374e-06
130,,,,,,,,,,,,,317.0,0.0,6.081049931287955e-06
131,,,,,,,,,,,,,318.0,0.0,4.787773835797081e-06
132,,,,,,,,,,,,,319.0,0.0001,3.7577917258882167e-06
