,X,Actual,Best Poisson,Best NB,Poiss 1,Poiss 2,Poiss 3,Poiss 4,Poiss 5,Neg Binom 1,Neg Binom 2,Neg Binom 3,Neg Binom 4,Neg Binom 5
0,10.0,0.007406360148522043,0.0025536929029018104,0.0024127225784794613,0.0,2.7979753930429396e-12,2.3295512745701366e-05,0.000664478466213792,0.0025536929029018104,7.680488189887313e-15,3.220419050355139e-09,4.171057885103691e-06,0.0005020640615336055,0.0024127225784794613
1,11.0,0.00800724055264254,0.004081720131569035,0.0038910703521065175,0.0,1.2658272000032333e-11,5.787384456958436e-05,0.0012690185534167198,0.004081720131569035,4.049885427015454e-14,1.1900425219910082e-08,1.1378834388731107e-05,0.0009846748560027423,0.0038910703521065175
2,12.0,0.008651103460197733,0.005981680022792826,0.005753395763865096,0.0,5.2494822724846735e-11,0.0001317964869181898,0.002221613544619966,0.005981680022792826,1.9574446230574694e-13,4.0311043602095364e-08,2.8455147764918504e-05,0.001770269700231435,0.005753395763865096
3,13.0,0.009209751055710884,0.00809488354807292,0.007855346002503403,0.0,2.0095388027219219e-10,0.0002770532390856933,0.0035901351536169104,0.00809488354807292,8.733222478518599e-13,1.260444041951969e-07,6.568434325920913e-05,0.0029378292419572054,0.007855346002503403
4,14.0,0.009765025024500964,0.010179328860889668,0.009965260386930725,0.0,7.143180838498076e-10,0.0005408015818592349,0.005387355582720677,0.010179328860889668,3.6180503037996914e-12,3.6596405092285955e-07,0.00014079209192665448,0.004527243777525677,0.009965260386930725
5,15.0,0.010054219804150973,0.011962309777717216,0.011812166109561286,0.0,2.3698653334874864e-09,0.0009852568537373312,0.007545549906222686,0.011962309777717216,1.3989800637381755e-11,9.917223916938722e-07,0.0002816641000933217,0.006511590971380629,0.011812166109561286
6,16.0,0.010617615466904004,0.013209026648134573,0.013152420909927909,0.0,7.371009455581223e-09,0.0016827991295332283,0.009908390029486713,0.013209026648134573,5.071306048709534e-11,2.5194927137511813e-06,0.0005282701627348941,0.008780690838282399,0.013152420909927909
7,17.0,0.010955415461193828,0.013783641573739633,0.01383243959824045,0.0,2.1577510155371127e-08,0.00270511794565342,0.012247139439126678,0.013783641573739633,1.730211494910261e-10,6.024308507745699e-06,0.0009325063729456809,0.011144824572407536,0.01383243959824045
8,18.0,0.011225118175332754,0.013682384272876637,0.013826525656210467,1.734723475976807e-18,5.96557221520938e-08,0.004106923840154634,0.014299918219581053,0.013682384272876637,5.575129836954407e-10,1.3604349610027086e-05,0.0015546192456766163,0.013361461120507859,0.013826525656210467
9,19.0,0.011505066718778788,0.013029673382712475,0.013238960433248919,1.0408340855860843e-17,1.5625063434776543e-07,0.005906989436209832,0.0158242206853086,0.013029673382712475,1.7018829852333273e-09,2.910497829686394e-05,0.0024553607252165224,0.015179777824801496,0.013238960433248919
10,20.0,0.011709358559231484,0.012041754098295445,0.012272755397694434,4.336808689942018e-17,3.887899913176257e-07,0.008071230123317842,0.016647768481073015,0.012041754098295445,4.935464471139683e-09,5.915349702534725e-05,0.003684091165630017,0.016391163540509485,0.012272755397694434
11,21.0,0.011632764737703959,0.010972069096717595,0.011177805795488265,1.7520707107365752e-16,9.213381709973628e-07,0.010503274622013321,0.0167033377994309,0.010972069096717595,1.3631295075339223e-08,0.00011449969364908837,0.005264491333574723,0.016871593344922095,0.011177805795488265
12,22.0,0.011648883176491969,0.01005545684364828,0.010195114847109195,6.696032617270475e-16,2.0841053397190057e-06,0.013046914057830159,0.016038904106816933,0.01005545684364828,3.5937081567516405e-08,0.00021155576334501783,0.007180911607841505,0.016604624466385446,0.010195114847109195
13,23.0,0.011608836977797726,0.009464945115215739,0.009511369334153794,2.444225377651321e-15,4.509362128264638e-06,0.015502031504099819,0.014802600974142306,0.009464945115215739,9.062403262018182e-08,0.00037388694637812726,0.00936911294459305,0.01568028685559896,0.009511369334153794
14,24.0,0.011472267570082254,0.009288325288584177,0.009232067272100566,8.548717289613705e-15,9.350334641810773e-06,0.01765190874704599,0.01320921765083054,0.009288325288584177,2.1900827591736505e-07,0.0006332458814055954,0.011714818602732784,0.014272541729522649,0.009232067272100566
15,25.0,0.011449339403279152,0.009525082783807301,0.00937479207405786,2.869579573960834e-14,1.861274504479961e-05,0.019296432352259377,0.011498818832739743,0.009525082783807301,5.080997003623078e-07,0.0010296170256433902,0.01406199222230483,0.012603425218821655,0.00937479207405786
16,26.0,0.011422038016649847,0.010099676383829307,0.00987937182047456,9.262902944673357e-14,3.5625450384818916e-05,0.020283862628597802,0.009897908343921924,0.010099676383829307,1.1334543866120539e-06,0.001609702956214664,0.016230440426527094,0.010903977194300979,0.00987937182047456
17,27.0,0.011337884772279884,0.010885118129579043,0.010629271467254795,2.879311372661064e-13,6.56628732500688e-05,0.020534124924926532,0.008590385078756087,0.010885118129579043,2.4348306305547324e-06,0.0024234018505331616,0.018039880020352318,0.00938063800580312,0.010629271467254795
18,28.0,0.011263165187820733,0.011730746477938642,0.011478233464410665,8.630440112566973e-13,0.0001167038368716615,0.020048885482194603,0.007701202240753127,0.011730746477938642,5.0435835516893235e-06,0.003518121826455045,0.019335793561648655,0.008192280471846336,0.011478233464410665
19,29.0,0.011157333268026584,0.012489105255983228,0.012277041114333165,2.4976843510104985e-12,0.00020026747423879457,0.018907151619670767,0.007291874156395671,0.012489105255983228,1.0087179730701445e-05,0.004931242926235949,0.02001181787209822,0.007439127041156199,0.012277041114333165
20,30.0,0.010993337524543916,0.013038222972305098,0.012896569516685087,6.987452283446771e-12,0.00033220980821583625,0.017248637085026157,0.007364773576167586,0.013038222972305098,1.95019036623445e-05,0.006681573261614994,0.02002422215092378,0.00716181888932703,0.012896569516685087
21,31.0,0.010886256113370851,0.013296971865896526,0.013244605407157302,1.891731910008687e-11,0.0005333030194721398,0.015249633737058838,0.007872646376833617,0.013296971865896526,3.6487477454150846e-05,0.00876114155420583,0.01939597309007852,0.007347465970290019,0.013244605407157302
22,32.0,0.010737629113848844,0.01323247582405766,0.013275147010215786,4.9614888586457795e-11,0.0008293681483726636,0.013097067077355279,0.008730435781954917,0.01323247582405766,6.613363711037434e-05,0.011128956853418739,0.01821032927849331,0.007939482667886891,0.013275147010215786
23,33.0,0.010698270135413003,0.012859716727157803,0.012990028700279937,1.2618290266830368e-10,0.0012507102364661734,0.010965792680553761,0.009827629656469238,0.012859716727157803,0.00011623503759918691,0.013708325149562542,0.016596135042124597,0.008848850715197289,0.012990028700279937
24,34.0,0.0106731553586968,0.012234509481531207,0.0124337293485368,3.1147559011179826e-10,0.0018306321504640687,0.009002478323460713,0.011040319991217275,0.012234509481531207,0.0001982835800294052,0.016388891641216534,0.014708431264071505,0.009965503170067178,0.0124337293485368
25,35.0,0.010575882454848223,0.011441772997752344,0.011683034818739606,7.468930144499675e-10,0.0026028932050506347,0.007317291063875085,0.012242688398085906,0.011441772997752344,0.0003285846866010987,0.019033820785797517,0.01270840494247138,0.01116931777710335,0.011683034818739606
26,36.0,0.0104837324656532,0.010581412725682247,0.01083370639811682,1.74123873999954e-09,0.0035981326930957696,0.005982704958987146,0.013317699833117912,0.010581412725682247,0.0005293872219675928,0.021491589726902474,0.010746118260563839,0.012340569793375583,0.01083370639811682
27,37.0,0.010334480720441736,0.00975410783548909,0.009986413842545536,3.9496537186656244e-09,0.004839481208691257,0.00503747945584149,0.014166586136748592,0.00975410783548909,0.0008298514420469177,0.023610925238318727,0.008948235845301196,0.013369651650334866,0.009986413842545536
28,38.0,0.010305242622175111,0.009048913619904826,0.009233918466503665,8.723240544836197e-09,0.006337801292089225,0.0044933685201318605,0.014716473345953024,0.009048913619904826,0.0012666173404485281,0.025256757564570447,0.007411508485888419,0.01416564048603833,0.009233918466503665
29,39.0,0.010350411735522909,0.008533976127951023,0.008650955688501825,1.8772221294788283e-08,0.008087187366739135,0.00434230852681517,0.014925438599543135,0.008533976127951023,0.0018836904248583537,0.026324786529335516,0.006201490674696859,0.0146630887624377,0.008650955688501825
30,40.0,0.010235770901507405,0.008250972532295908,0.008287619561459398,3.938747112665342e-08,0.010061463416301855,0.004562463334164549,0.01478444979836639,0.008250972532295908,0.0027313554996499755,0.02675244443929451,0.005355116324525298,0.014826370124004902,0.008287619561459398
31,41.0,0.01011300837352895,0.008213279522757203,0.008166421178635804,8.062628790474202e-08,0.012212404474654062,0.005122308706860787,0.014316009213443837,0.008213279522757203,0.0038638754853679916,0.02652470792391446,0.004885412455078553,0.014651101617301345,0.008166421178635804
32,42.0,0.010118256237320395,0.008407421777489375,0.008282713573928428,1.6111270842618375e-07,0.014470255108540985,0.0059826895980485415,0.013569782587327404,0.008407421777489375,0.005335837289993197,0.025674092362276912,0.00478674880452104,0.014162512035103433,0.008282713573928428
33,43.0,0.01007646075069567,0.008797089168254075,0.008607856377254561,3.1445881019595556e-07,0.01674683459008661,0.007097338162739793,0.012615917616501791,0.008797089168254075,0.007197188014102627,0.024275176290385194,0.005039445716178603,0.013411061141607008,0.008607856377254561
34,44.0,0.009972690491676732,0.009328910847653438,0.009094357094854849,5.998097407367009e-07,0.018941145306384313,0.00841263802909035,0.011537033843435393,0.009328910847653438,0.00948722013817364,0.022434825450815224,0.005613121264464774,0.01246598142132807,0.009094357094854849
