,Curves_Predicted,Minimum_AIC_value,Mu1,Mu2,Mu3,Mu4,Mu5,Coef1,Coef2,Coef3,Coef4,Coef5
Sample 1,5,-2318.02,1.2151912716875242,5.642784898459499,12.82030924584253,26.49705764081233,67.65968987090321,0.22126348,0.15056801,0.17595266,0.11909986,0.3331159900000001
