,Curves_Predicted,Minimum_AIC_value,Mu1,Mu2,Mu3,Mu4,Mu5,Coef1,Coef2,Coef3,Coef4,Coef5
Sample 1,5,-2101.646,1.09475197,5.59101002,13.3616079,28.4239932,56.5482442,0.23221609,0.17511239,0.21107535,0.20369118,0.17790499
