,X,Actual,Best Poisson,Best NB,Poiss 1,Poiss 2,Poiss 3,Poiss 4,Poiss 5,Neg Binom 1,Neg Binom 2,Neg Binom 3,Neg Binom 4,Neg Binom 5
0,56.0,0.0003061572353658858,0.002409023182941867,0.002408017748029068,0.002409023182941867,0.002823365058606031,0.0028234250745687696,0.002823165774542592,0.0028231660254987817,0.002408017748029068,0.0027801672062158014,0.0027687917229411788,0.0027354710304931897,0.002699437286115325
1,57.0,0.0003597935633180212,0.003243216737383545,0.0032419270893440074,0.003243216737383545,0.0037211565625500155,0.0037212107866829627,0.0037209804778000283,0.003720981511778734,0.0032419270893440074,0.003671201886262483,0.0036683235963898856,0.0036267640272013148,0.003587321071480764
2,58.0,0.0010986037348090895,0.004290993216577637,0.004289371796236259,0.004290993216577637,0.004827594137968168,0.004827638150819423,0.004827458193033533,0.004827460202376581,0.004289371796236259,0.004771320730610921,0.0047802239759266296,0.00472964373978109,0.004688169779602423
3,59.0,0.0019565161282690605,0.005581046811886746,0.00557904831279873,0.005581046811886746,0.006166435877040743,0.006166465350335159,0.006166357266369861,0.006166360407287192,0.00557904831279873,0.00610477746204492,0.00612863013917468,0.006068587151495185,0.006027013118824396
4,60.0,0.003867864822473164,0.007137962528783525,0.007135548408313264,0.007137962528783525,0.0077569560751092285,0.007756967295450251,0.007756950459848203,0.007756954824424953,0.007135548408313264,0.007691382953716276,0.007732848213535343,0.0076633724354147085,0.007624153510961821
5,61.0,0.011542967941338257,0.008979543892851752,0.00897668418691948,0.008979543892851752,0.009611690005456206,0.009611680438037062,0.009611769522629104,0.009611775111417191,0.00897668418691948,0.00954420980974511,0.009605015672128797,0.009526729919402593,0.009492756645164522
6,62.0,0.015844762755364037,0.011114052323955223,0.011110733739349723,0.011114052323955223,0.011734167481572692,0.011734136304384697,0.011734338774058252,0.011734345473054006,0.011110733739349723,0.011667276419635934,0.01174779458120525,0.011662005965191203,0.011636451350633098
7,63.0,0.01874334250841647,0.013537601833536772,0.013533830423776422,0.013537601833536772,0.014116832318686587,0.014116780849090613,0.014117094847706072,0.01411710241366352,0.013533830423776422,0.014053415627049298,0.01415230091085799,0.014061048897719296,0.014047158180197902
8,64.0,0.021165715013923937,0.01623198420605402,0.01622778458101197,0.01623198420605402,0.016739364732565667,0.016739296670582864,0.01673970963648402,0.016739717694047373,0.01622778458101197,0.016682545088321767,0.016796499624759233,0.01670254753512332,0.016703382636509282
9,65.0,0.02349869363951118,0.019163203155120823,0.019158628167404976,0.019163203155120823,0.019567622427502467,0.019567543855041003,0.01956803215221853,0.019568040205289596,0.019158628167404976,0.01952056901592468,0.019644284453435575,0.01955103724550509,0.019569198986711507
