,X,Actual,Best Poisson,Best NB,Poiss 1,Poiss 2,Poiss 3,Poiss 4,Poiss 5,Neg Binom 1,Neg Binom 2,Neg Binom 3,Neg Binom 4,Neg Binom 5
0,66.0,0.0006360655578492554,0.008656967092307222,0.006729970037569613,0.006725940909272173,0.006725942988725945,0.0067259405067872265,0.006725939789219207,0.008656967092307222,0.006729970037569613,0.006752068921263177,0.006743102183293395,0.0068546847045182,0.0067979564010640725
1,67.0,0.002225251512636871,0.010419808178191721,0.008391571453320382,0.008386836698235978,0.008386839142831452,0.008386836224546942,0.0083868353611804,0.010419808178191721,0.008391571453320382,0.008414848551038741,0.008405215639477858,0.008522009521050585,0.008463631038332493
2,68.0,0.0060606641034301545,0.012380618033139942,0.010309542709106863,0.010304079866393121,0.010304082687620382,0.010304079319093938,0.010304078299195888,0.012380618033139942,0.010309542709106863,0.01033319929492032,0.010323156095116859,0.010441081225995996,0.010383463086215945
3,69.0,0.01645663666392214,0.014526955733045886,0.01248231990809166,0.012476135059935289,0.012476138255330955,0.012476134439312668,0.012476133256604923,0.014526955733045886,0.01248231990809166,0.012505361386596584,0.012495239238239041,0.012609304662188082,0.012555336940314455
4,70.0,0.020222784136709783,0.016838931788340217,0.014897120917876084,0.014890249320921655,0.014890252871507578,0.01489024863045939,0.01489024728444352,0.016838931788340217,0.014897120917876084,0.014918388521287667,0.01490858262402495,0.015013071028922693,0.014966008206509743
5,71.0,0.02235631163718729,0.01928926347711451,0.01752866861432053,0.01752118853956277,0.01752119240800685,0.017521187786315166,0.017521186283443305,0.01928926347711451,0.01752866861432053,0.017546900942380362,0.017537855008390182,0.017626602443636487,0.017589894269293995
6,72.0,0.024552157510631892,0.02184366736308556,0.020338619870837068,0.02033063804857488,0.020330642178319872,0.02033063724334917,0.02033063559791057,0.02184366736308556,0.020338619870837068,0.020352507609033996,0.020344693017162616,0.02041144590691212,0.020388526787022677
7,73.0,0.026752184919924937,0.024461565131114416,0.023275751106506162,0.02326741256155981,0.023267416877152933,0.023267411718866808,0.023267409953477522,0.024461565131114416,0.023275751106506162,0.02328403236205067,0.023277917018403777,0.02331675196746183,0.023310799899400055
8,74.0,0.028985057618866227,0.027097060420945604,0.026277076364844387,0.026268562826741032,0.02626856723547815,0.02626856196449719,0.026268560110081003,0.027097060420945604,0.026277076364844387,0.026278632829614776,0.026274651177496628,0.026280413451656336,0.02629409791767527
9,75.0,0.031121485216787006,0.02970013326312557,0.029269878087442944,0.02926139262833787,0.02926139702324571,0.029261391767293247,0.029261389862501805,0.02970013326312557,0.029269878087442944,0.029263812149989507,0.02926233386098402,0.02923106979176976,0.02926631315611417
