,X,Actual,Best Poisson,Best NB,Poiss 1,Poiss 2,Poiss 3,Poiss 4,Poiss 5,Neg Binom 1,Neg Binom 2,Neg Binom 3,Neg Binom 4,Neg Binom 5
0,9.0,0.07543094177658335,0.07542462929593413,0.05875219713906288,0.058731038046953045,0.05873036955337383,0.07524046796344186,0.058730471024395346,0.07542462929593413,0.05875219713906288,0.05866749814730458,0.05873317415511896,0.005854692428931328,0.005685828622204794
1,10.0,0.09458711151346107,0.09462395834422112,0.07854660354396789,0.07852483488538768,0.07852414560794548,0.09482367363627625,0.07852425022545426,0.09462395834422112,0.07854660354396789,0.07845825210833333,0.0785194370498792,0.007171737419869164,0.006996130023662726
2,11.0,0.11045198832743693,0.11037794000431178,0.09546366564133711,0.09544511415284866,0.0954445249362201,0.1104781599343645,0.09544461435310772,0.11037794000431178,0.09546366564133711,0.09538691710152586,0.09543139995892493,0.008678726133536652,0.008500814370415423
3,12.0,0.12007385824708576,0.12016103203318458,0.10635559064093059,0.10634371079163775,0.10634333126448531,0.12010448182217462,0.10634338883788665,0.12016103203318458,0.10635559064093059,0.10630464689860056,0.1063236651720081,0.010377001083833253,0.010201865262542562
4,13.0,0.12294352770562066,0.12285327801488255,0.10937561478362985,0.1093724179386249,0.10937231246223897,0.12273221031573686,0.10937232842320989,0.12285327801488255,0.10937561478362985,0.10935921686456894,0.1093501927632293,0.012261467922718906,0.01209458329457973
5,14.0,0.1185782420329917,0.11863183305959739,0.10444702879917973,0.10445257062956786,0.10445274194507495,0.11855999664912417,0.10445271588086434,0.11863183305959739,0.10444702879917973,0.10446616727325231,0.10443295152300779,0.014319761144064554,0.014166692901318799
6,15.0,0.10861707293855118,0.1086876305691031,0.09309117722963142,0.09310376176771458,0.09310415696004284,0.1087278787143589,0.09310409690794963,0.1086876305691031,0.09309117722963142,0.09313963221542772,0.09309050439956675,0.01653169500537473,0.016397755197695225
7,16.0,0.09499257787426654,0.09482498211647432,0.07778436679109597,0.07780125470212858,0.07780178757631293,0.09495280654950336,0.07780170662578585,0.09482498211647432,0.07778436679109597,0.07785140706350083,0.07779604791955497,0.018869074060880252,0.01875896924332899
8,17.0,0.07892668151208387,0.07904736293730243,0.06117123492556833,0.061189518328666856,0.0611900967967168,0.07914098702607171,0.06119000893092769,0.07904736293730243,0.06117123492556833,0.061245090978049574,0.06119187772750734,0.021295922979446658,0.021213420829635215
9,18.0,0.06324254043664887,0.06321250003750224,0.04543375909857187,0.04545104620862848,0.04545159426925365,0.06305535926909604,0.04545151102789649,0.06321250003750224,0.04543375909857187,0.045504498246021444,0.04545895638140551,0.02376916710325004,0.023716818306826835
10,,,,,,,,,,,,,0.026239766291860214,0.026218705169692096
11,,,,,,,,,,,,,0.02865427210606738,0.028664120184863154
12,,,,,,,,,,,,,0.030956741263480518,0.030995626694838598
13,,,,,,,,,,,,,0.03309091299612883,0.03315560155984381
14,,,,,,,,,,,,,0.035002529895242204,0.03508866470930603
15,,,,,,,,,,,,,0.036641658844233996,0.03674408266199688
16,,,,,,,,,,,,,0.03796489079160598,0.03807802042526516
17,,,,,,,,,,,,,0.038937256083219685,0.03905547956079944
18,,,,,,,,,,,,,0.039533760727358695,0.03965181713544497
19,,,,,,,,,,,,,0.039740434296939076,0.03985374883369452
20,,,,,,,,,,,,,0.03955484369248335,0.039659781500773386
21,,,,,,,,,,,,,0.03898602933055679,0.03908006356801692
22,,,,,,,,,,,,,0.038053902820016285,0.03813567590333618
23,,,,,,,,,,,,,0.0367881386862739,0.03685742868687813
24,,,,,,,,,,,,,0.03522665681786664,0.03528425292969577
25,,,,,,,,,,,,,0.03341378740142509,0.03346129895244801
26,,,,,,,,,,,,,0.031398251507545195,0.03143787230836165
27,,,,,,,,,,,,,0.029231069953693914,0.029265321615807468
28,,,,,,,,,,,,,0.026963526605318474,0.026995006406324594
29,,,,,,,,,,,,,0.0246452927337025,0.024676448617845972
30,,,,,,,,,,,,,0.022322789038345704,0.022355736708593893
31,,,,,,,,,,,,,0.020037862894623733,0.020074253384868835
32,,,,,,,,,,,,,0.017826804259866796,0.01786775059987885
33,,,,,,,,,,,,,0.01571972327095661,0.01576577918912647
34,,,,,,,,,,,,,0.013740269009360881,0.013791456232591072
