,X,Actual,Best Poisson,Best NB,Poiss 1,Poiss 2,Poiss 3,Poiss 4,Poiss 5,Neg Binom 1,Neg Binom 2,Neg Binom 3,Neg Binom 4,Neg Binom 5
0,1.0,0.0103639025468732,4.403376170636353e-10,4.638531590078765e-10,1.6665488433709186e-14,1.686498163344652e-14,2.8291778642053345e-13,1.8074881869001302e-12,4.403376170636353e-10,1.6637732858093557e-14,1.7770507287906412e-14,7.737283036490794e-13,2.331586312909195e-12,4.638531590078765e-10
1,2.0,0.005834207744977917,4.8552841183310824e-09,5.0990997119138015e-09,2.940451701571867e-13,2.9350220170920593e-13,4.45918128810785e-12,2.6265595601260294e-11,4.8552841183310824e-09,2.93570723286507e-13,3.087851155325616e-13,1.1723248240225193e-11,3.3507276814281894e-11,5.0990997119138015e-09
2,3.0,0.003937741800257776,3.56912338173726e-08,3.737014160273833e-08,3.4588581998562518e-12,3.4051849881477914e-12,4.685548910671189e-11,2.544571107640503e-10,3.56912338173726e-08,3.453440658440776e-12,3.577103023510997e-12,1.1841808610080218e-10,3.210281068755094e-10,3.737014160273833e-08
3,4.0,0.0027746394743114696,1.9678136749115907e-07,2.0541478903870342e-07,3.051494387035225e-11,2.96299842300618e-11,3.692560905481368e-10,1.848895025361591e-09,1.9678136749115907e-07,3.046860593686196e-11,3.107907854682512e-11,8.971223985042298e-10,2.306843412038656e-09,2.0541478903870342e-07
4,5.0,0.0021875134697012114,8.679968328964907e-07,9.033388868651994e-07,2.153686192059301e-10,2.0625864688081363e-10,2.3280145055627754e-09,1.0747610401911495e-08,8.679968328964907e-07,2.1505189382736711e-10,2.1602042377111275e-10,5.437239241311287e-09,1.32616105878898e-08,9.033388868651994e-07
5,6.0,0.002174324210218304,3.190834917186306e-06,3.31071739726645e-06,1.266691988712626e-09,1.1964971357442122e-09,1.2231045967703302e-08,5.206504584799945e-08,3.190834917186306e-06,1.2648896535218113e-09,1.2512390932389872e-09,2.746174152445588e-08,6.35346424208462e-08,3.31071739726645e-06
6,7.0,0.001895174213121301,1.0055290051458245e-05,1.0401551935802127e-05,6.385763565716976e-09,5.949279501763632e-09,5.508029996535192e-08,2.1619961533395939e-07,1.0055290051458245e-05,6.376984028940574e-09,6.21210895852993e-09,1.188875746545217e-07,2.6091632728290556e-07,1.0401551935802127e-05
7,8.0,0.0017709640220116504,2.7731326572617062e-05,2.859965647226178e-05,2.8168433681289087e-08,2.588362716759822e-08,2.1703970970931782e-07,7.855966358792654e-07,2.7731326572617062e-05,2.813105669415006e-08,2.698646025330216e-08,4.503605877635708e-07,9.376283801210573e-07,2.859965647226178e-05
8,9.0,0.001660690934994763,6.800062335357506e-05,6.99183398257669e-05,1.1044855539508146e-07,1.0009983825772645e-07,7.60208159262003e-07,2.5376333795971897e-06,6.800062335357506e-05,1.1030729263924836e-07,1.0420782269211781e-07,1.5164978534282052e-06,2.995357115195482e-06,6.99183398257669e-05
9,10.0,0.0015813514204764477,0.0001501339527932115,0.00015390314888922055,3.8976235506031805e-07,3.4840479655007077e-07,2.3964722029583708e-06,7.378189347987969e-06,0.0001501339527932115,3.892826028514384e-07,3.6215732934666116e-07,4.595991776924291e-06,8.613177242934936e-06,0.00015390314888922055
