,X,Actual,Best Poisson,Best NB,Poiss 1,Poiss 2,Poiss 3,Poiss 4,Poiss 5,Neg Binom 1,Neg Binom 2,Neg Binom 3,Neg Binom 4,Neg Binom 5
0,76.0,0.0022669453712750734,0.007077215457440932,0.007077718889068733,0.007077215457440932,0.007779221210220103,0.007779246447202421,0.007779146272062932,0.0077790017694748925,0.007077718889068733,0.00798147136028501,0.007993575280117349,0.007708773216232779,0.0077604358325469806
1,77.0,0.008327258097205794,0.008649363010439934,0.008649942269674311,0.008649363010439934,0.009367931023730552,0.009367956892462764,0.009367876057906566,0.009367744802753732,0.008649942269674311,0.009568423278135459,0.009586115036648954,0.009297633607775193,0.009349828207269106
2,78.0,0.01533097180586268,0.010435228287987854,0.010435881973745684,0.010435228287987854,0.011146270920806518,0.011146296621037173,0.011146240455752285,0.011146128203253242,0.010435881973745684,0.011338111511556687,0.011361442522354041,0.011078137492340687,0.011129443287225357
3,79.0,0.0186990222146933,0.012430462724625144,0.012431190093390533,0.012430462724625144,0.013105928417817981,0.013105953026397733,0.013105925862522037,0.013105837737542623,0.012431190093390533,0.013281743251371079,0.013310337835366169,0.013041999701087067,0.013090911376611718
4,80.0,0.020493057089069514,0.014622099708116653,0.014622894054054248,0.014622099708116653,0.01523104668528338,0.015231069192706212,0.015231073876316371,0.015231013902798778,0.014622894054054248,0.015383365516824496,0.015416365007312856,0.015173248594828114,0.015218261603288812
5,81.0,0.02255967932164401,0.016987800597283293,0.016988653599178293,0.016987800597283293,0.017497843651342326,0.01749786300944104,0.01749790047933738,0.017497871152311092,0.016988653599178293,0.017619534643750497,0.01765557696254758,0.01744784132728755,0.017487542801147234
6,82.0,0.02457514520906711,0.019495560901209776,0.01949645964363526,0.019495560901209776,0.019874620592102744,0.019874635770366505,0.01987470475681177,0.019874706705230498,0.01949645964363526,0.01995933571450295,0.01999657825485869,0.01983368100345396,0.019866843103821762
7,83.0,0.026591148876728334,0.022103959426968953,0.02210488840917078,0.022103959426968953,0.022322205588233498,0.022322215635129025,0.022322312522910802,0.022322344306675422,0.02210488840917078,0.022364814889137833,0.022401002592408358,0.022291087638860167,0.022316745383054275
8,84.0,0.02854053501739215,0.024762997917018834,0.024763939507432293,0.024762997917018834,0.024794849245415397,0.02479485335026249,0.0247949722370066,0.024795030310887756,0.024763939507432293,0.024791811172703238,0.024824389357117005,0.02477372888325295,0.02479124779220254
9,85.0,0.030470493846953793,0.027415535159236813,0.027416466622706106,0.027415535159236813,0.02724155804062916,0.027241555591175748,0.027241688553384467,0.027241767415054262,0.027416466622706106,0.027191206172729562,0.027217474828369885,0.0272300003946462,0.027239116761945306
