,X,Actual,Best Poisson,Best NB,Poiss 1,Poiss 2,Poiss 3,Poiss 4,Poiss 5,Neg Binom 1,Neg Binom 2,Neg Binom 3,Neg Binom 4,Neg Binom 5
0,75.0,0.0005259488739218687,0.005277401893584544,0.0052811001610358075,0.005277401893584544,0.005761527266136131,0.005761313926614245,0.005760909116805434,0.005761304801084843,0.0052811001610358075,0.005991916992705295,0.005735368287561866,0.005854692428931328,0.005685828622204794
1,76.0,0.0018180516900320077,0.006561664682099195,0.0065660250564840775,0.006561664682099195,0.007077908387606891,0.007077688469074892,0.00707729925496105,0.007077676835624652,0.0065660250564840775,0.007326119456888247,0.007046330840686622,0.007171737419869164,0.006996130023662726
2,77.0,0.006211900825912604,0.00805250057786339,0.008057559325317428,0.00805250057786339,0.008587310006585736,0.008587089506460394,0.00858673290128538,0.008587074934124373,0.008057559325317428,0.00884753328490755,0.00855021936922337,0.008678726133536652,0.008500814370415423
3,78.0,0.013487739922553204,0.009755367143949138,0.009761141082320646,0.009755367143949138,0.01029133450384612,0.010291120119267753,0.010290813351801768,0.01029110218008424,0.009761141082320646,0.010555866622221083,0.01024892532678446,0.010377001083833253,0.010201865262542562
4,79.0,0.018039864758694468,0.011668740567463438,0.011675225220576346,0.011668740567463438,0.012184954891315523,0.012184753646828667,0.012184512827209332,0.012184731940511407,0.011675225220576346,0.012444302095731613,0.012137758183750388,0.012261467922718906,0.01209458329457973
5,80.0,0.019902917062187754,0.013782926938200143,0.013790087481672717,0.013782926938200143,0.014255652039468115,0.014255470841870694,0.014255309522534846,0.014255445024599444,0.013790087481672717,0.014498782893865322,0.014204564347429076,0.014319761144064554,0.014166692901318799
6,81.0,0.021898684179371773,0.016079179811822567,0.016086952418146692,0.016079179811822567,0.01648285347410993,0.016482698628800075,0.01648262639284699,0.016482668444731507,0.016086952418146692,0.016697613339200945,0.016429140785740898,0.01653169500537473,0.016397755197695225
7,82.0,0.02385644629415576,0.018529235296038973,0.01853752506992467,0.018529235296038973,0.01883775310017132,0.018837629831501067,0.01883765105627924,0.01883759514506723,0.01853752506992467,0.0190114154513863,0.018783024054898234,0.018869074060880252,0.01875896924332899
8,83.0,0.02596838091425103,0.021095356090939994,0.02110403019817215,0.021095356090939994,0.021283571015560398,0.0212834830376831,0.02128359598058181,0.021283443864299628,0.02110403019817215,0.02140351882439559,0.02122972552357871,0.021295922979446658,0.021213420829635215
9,84.0,0.027960448429431503,0.023730944924889363,0.02373984809083405,0.023730944924889363,0.023776284966823706,0.023776234150312145,0.023776430484855414,0.023776190682844766,0.02373984809083405,0.023830764563934327,0.023725424546217823,0.02376916710325004,0.023716818306826835
10,85.0,0.02981549613949894,0.02638174768749181,0.026390697237265295,0.02638174768749181,0.026265831978078684,0.026265818150925033,0.026266083044929223,0.026265770779215467,0.026390697237265295,0.026244742293201787,0.026220151650783757,0.026239766291860214,0.026218705169692096
11,86.0,0.03176047781099796,0.028987620567761527,0.02899640716986382,0.028987620567761527,0.028697743007471736,0.028697763917394096,0.028698076694267483,0.028697713238346245,0.02899640716986382,0.028593384092729785,0.028659405387871498,0.02865427210606738,0.028664120184863154
12,87.0,0.03352317000195877,0.031484787912701616,0.031493198883999984,0.031484787912701616,0.031015138378223225,0.031015189827652057,0.031015525192310513,0.031015136643873252,0.031493198883999984,0.03082288041833322,0.03098613214526803,0.030956741263480518,0.030995626694838598
13,88.0,0.035109021217150226,0.03380847307826092,0.03381628809566856,0.03380847307826092,0.03316098055036032,0.03316105669785491,0.03316138644715069,0.03316100200357581,0.03381628809566856,0.03287976534188499,0.03314299278157944,0.03309091299612883,0.03315560155984381
14,89.0,0.036683100971421315,0.03589574793976132,0.03590276024824898,0.03589574793976132,0.03508045665422375,0.03508055045846607,0.035080845540205435,0.035080495412408486,0.03590276024824898,0.03471310513631692,0.035074747480825216,0.035002529895242204,0.03508866470930603
15,90.0,0.03764970607671064,0.037688422014573945,0.037694432673912155,0.037688422014573945,0.03672334860201924,0.03672345236918344,0.03672368511094386,0.03672339825506987,0.037694432673912155,0.036276631175517327,0.036730658779229486,0.036641658844233996,0.03674408266199688
16,91.0,0.038596131534707916,0.039135782226696225,0.03914061880488865,0.039135782226696225,0.038046245133482,0.03804635111756058,0.03804649742240915,0.03804629929405577,0.03914061880488865,0.03753070015098739,0.03806673444906121,0.03796489079160598,0.03807802042526516
17,92.0,0.039363765317697606,0.04019700058283121,0.04020052865612938,0.04019700058283121,0.03901445835077881,0.039014559350843366,0.03901460065509903,0.03901451119368484,0.04020052865612938,0.038443954158983475,0.03904768266958482,0.038937256083219685,0.03905547956079944
18,93.0,0.03986260619875715,0.04084304908871878,0.04084517374075089,0.04084304908871878,0.03960352651857363,0.03960361641757586,0.03960354122654061,0.03960357325741976,0.04084517374075089,0.038994619008587,0.03964845737409596,0.039533760727358695,0.03965181713544497
