,1,Actual_1,1_val,2,Actual_2,2_val,3,Actual_3,3_val,4,Actual_4,4_val,5,Actual_5,5_val
11,19.0,0.0407,0.04170978273958938,34.0,0.0043,0.0037980780196154185,54.0,0.002,0.00205739667482431,75.0,0.0013,0.0015118496885950894,97.0,0.0015,0.0013399877920608754
12,20.0,0.0535,0.05211740630618373,35.0,0.007,0.0054286085078990515,55.0,0.0028,0.0028082243104349557,76.0,0.002,0.0019894531470144193,98.0,0.0025,0.0017102816758255506
13,21.0,0.0617,0.0620165430167618,36.0,0.0106,0.007543237325627677,56.0,0.005,0.0037644672215150416,77.0,0.0041,0.002583858331156162,99.0,0.0037,0.0021608003928542062
14,22.0,0.0691,0.07043655660826799,37.0,0.0116,0.010197808682035502,57.0,0.0059,0.004957602677176074,78.0,0.0031,0.003312735927405633,100.0,0.0025,0.0027026274120614028
15,23.0,0.0728,0.07651607989051748,38.0,0.0166,0.01342310964433286,58.0,0.0082,0.006416084543552667,79.0,0.0052,0.004193334068873098,101.0,0.0047,0.0033467683690910402
16,24.0,0.0809,0.07965134005012907,39.0,0.0173,0.017214621002571227,59.0,0.0106,0.008162585059644482,80.0,0.0061,0.005241507664094871,102.0,0.0049,0.00410370053463464
17,25.0,0.0784,0.07959281734851259,40.0,0.0209,0.021524123205272513,60.0,0.0134,0.010211026949065888,81.0,0.0078,0.006470606193119032,103.0,0.0068,0.004982851419282241
18,26.0,0.0751,0.07646989788364093,41.0,0.0265,0.02625479709854143,61.0,0.011,0.012563650273658982,82.0,0.0088,0.007890270499432105,104.0,0.0068,0.005992022335092999
19,27.0,0.0717,0.07074339620381344,42.0,0.0291,0.03126118866584085,62.0,0.0157,0.01520840602034454,83.0,0.0105,0.009505207188974425,105.0,0.0062,0.007136779415176294
20,28.0,0.0622,0.06310390130985663,43.0,0.0368,0.03635483687389408,63.0,0.0191,0.01811698794749969,84.0,0.0128,0.01131402415526889,106.0,0.0109,0.008419840825622506
21,29.0,0.0574,0.05434451558583714,44.0,0.0421,0.04131556992284947,64.0,0.023,0.02124379806246715,85.0,0.0162,0.013308220485336282,107.0,0.0121,0.009840493978349345
22,30.0,0.0435,0.04523776596108593,45.0,0.0436,0.045907591993356055,65.0,0.0261,0.02452608600494976,86.0,0.0143,0.015471426516981149,108.0,0.0133,0.011394079984170252
23,31.0,0.0352,0.036439743205123894,46.0,0.0489,0.049898675068630244,66.0,0.0265,0.027885410726048342,87.0,0.0185,0.01777898403183245,109.0,0.0135,0.013071583697889431
24,32.0,0.031,0.028433501788140393,47.0,0.052,0.053080198922988174,67.0,0.0281,0.031230452149704387,88.0,0.0221,0.020197941578112017,110.0,0.0155,0.014859366265338042
25,33.0,0.0197,0.021512485722632223,48.0,0.0549,0.05528556364595323,68.0,0.0336,0.034461063989883106,89.0,0.0219,0.02268751654657221,111.0,0.0173,0.01673907271472655
26,34.0,0.0152,0.015796287409283797,49.0,0.0543,0.05640468129189115,69.0,0.0368,0.03747332312269296,90.0,0.0237,0.025200044831312003,112.0,0.0159,0.018687739966443514
27,35.0,0.0106,0.011266771662845383,50.0,0.0559,0.05639280317534125,70.0,0.0395,0.04016521324107148,91.0,0.0261,0.027682403459202098,113.0,0.0198,0.020678120882535633
28,36.0,0.0089,0.007812295483870639,51.0,0.0535,0.055272752638391036,71.0,0.0417,0.04244249728345655,92.0,0.0314,0.030077854112980685,114.0,0.0218,0.02267922819899017
29,37.0,0.0046,0.005270208087576378,52.0,0.0533,0.053130558843026796,72.0,0.0488,0.04422429575731845,93.0,0.0333,0.03232821980934979,115.0,0.0229,0.02465708908506425
30,38.0,0.0028,0.003461498495007726,53.0,0.0487,0.050105360973893835,73.0,0.0394,0.04544790298090308,94.0,0.0327,0.034376276601776286,116.0,0.0251,0.02657568758322439
31,39.0,0.0029,0.00221507621199843,54.0,0.0472,0.046375132346051416,74.0,0.0419,0.046072438940433974,95.0,0.0331,0.03616822002763327,117.0,0.0295,0.02839805940809194
32,40.0,0.0017,0.0013819329281486126,55.0,0.0444,0.042140166167941084,75.0,0.0427,0.04608104327041018,96.0,0.035,0.03765605473116305,118.0,0.0305,0.030087492285327935
33,41.0,0.0014,0.0008410668962254722,56.0,0.0351,0.03760633684025459,76.0,0.0442,0.04548145635732111,97.0,0.0401,0.0387997567371226,119.0,0.0296,0.03160877657038268
34,42.0,0.0005,0.0004996637311236524,57.0,0.0336,0.0329699306500728,77.0,0.0434,0.0443049833697602,98.0,0.0391,0.03956907099317064,120.0,0.0355,0.03292944542161246
35,43.0,0.0003,0.0002899179412110113,58.0,0.0303,0.028405401963403205,78.0,0.0449,0.04260398304087034,99.0,0.0382,0.039944831412772316,121.0,0.0311,0.03402094258846282
36,44.0,0.0,0.0001643831422446421,59.0,0.022,0.024056855942671738,79.0,0.0428,0.040448146635883316,100.0,0.0336,0.039919724140328884,122.0,0.0332,0.034859658357926065
37,45.0,0.0002,9.112735518387576e-05,60.0,0.0192,0.0200334892207646,80.0,0.0358,0.037919922486536826,101.0,0.0377,0.03949845442203246,123.0,0.0328,0.035427780835140074
38,46.0,0.0,4.9415599999577664e-05,61.0,0.0171,0.016408722854461655,81.0,0.0357,0.0351094890257009,102.0,0.0373,0.03869731917322571,124.0,0.0337,0.03571391966435516
39,47.0,0.0,2.622457681010906e-05,62.0,0.0121,0.013222395580205425,82.0,0.03,0.03210968376416516,103.0,0.0397,0.037543227812739076,125.0,0.0336,0.03571347221535466
40,48.0,0.0,1.3626322321172851e-05,63.0,0.0113,0.010485175133405869,83.0,0.0303,0.029011260069739087,104.0,0.034,0.0360722496156124,126.0,0.0335,0.03542871667317092
41,49.0,0.0001,6.93526586573275e-06,64.0,0.0076,0.008184286854938494,84.0,0.0254,0.025898776405826735,105.0,0.0342,0.034327793612865,127.0,0.0326,0.03486863197029594
42,,,,65.0,0.0055,0.006289724869324255,85.0,0.0245,0.022847334684460388,106.0,0.0338,0.032358545391141975,128.0,0.0343,0.03404845933023769
43,,,,66.0,0.0055,0.004760262575702287,86.0,0.0177,0.019920287308356252,107.0,0.0308,0.030216292877837902,129.0,0.0348,0.03298903400423106
44,,,,67.0,0.0043,0.0035487739366832395,87.0,0.0174,0.017167937859201506,108.0,0.0233,0.027953770608011155,130.0,0.0298,0.03171592683510938
45,,,,68.0,0.0028,0.002606577741001528,88.0,0.0137,0.014627177414069135,109.0,0.0252,0.025622639860738032,131.0,0.0297,0.030258443896941583
46,,,,69.0,0.0022,0.0018866957975880005,89.0,0.0133,0.012321933806537564,110.0,0.0254,0.02327170283124629,132.0,0.0267,0.02864853731299071
47,,,,70.0,0.0018,0.0013460561053317555,90.0,0.0109,0.010264268188071426,111.0,0.0217,0.02094542420554351,133.0,0.0253,0.026919681911831295
48,,,,71.0,0.0017,0.0009467671091962594,91.0,0.0081,0.008455932484496395,112.0,0.0174,0.018682806494988245,134.0,0.0269,0.025105770428407267
49,,,,72.0,0.0003,0.0006566410688770278,92.0,0.0077,0.006890200601172896,113.0,0.0165,0.016516638017226082,135.0,0.0219,0.023240075168584194
50,,,,73.0,0.0003,0.0004491605284521465,93.0,0.0055,0.005553801868492193,114.0,0.0134,0.014473107183270292,136.0,0.0209,0.021354316708688904
51,,,,74.0,0.0009,0.00030307163534236045,94.0,0.005,0.0044288122597240616,115.0,0.0143,0.012571755231955459,137.0,0.0188,0.01947787109104858
52,,,,75.0,0.0004,0.00020176158520274846,95.0,0.0021,0.003494392495675936,116.0,0.0123,0.010825722888204421,138.0,0.0196,0.017637137105842554
53,,,,76.0,0.0001,0.0001325434787676303,96.0,0.0039,0.0027282976291196,117.0,0.0109,0.009242235315750387,139.0,0.0152,0.01585507481978381
54,,,,77.0,0.0,8.593698998224417e-05,97.0,0.0025,0.0021081163735447972,118.0,0.0087,0.00782326408773746,140.0,0.0137,0.014150916877054645
55,,,,78.0,0.0,5.500181931686065e-05,98.0,0.002,0.001612227595515049,119.0,0.0059,0.006566304283595849,141.0,0.0129,0.012540045187609827
56,,,,79.0,0.0002,3.475525696437643e-05,99.0,0.0016,0.0012204845179691374,120.0,0.0052,0.005465208446234948,142.0,0.0119,0.011034018441446417
57,,,,80.0,0.0,2.1686031099640748e-05,100.0,0.001,0.0009146536397868299,121.0,0.0053,0.004511026006090994,143.0,0.011,0.009640730225258765
58,,,,81.0,0.0,1.336360514845576e-05,101.0,0.0012,0.0006786454758487971,122.0,0.0047,0.003692805786530426,144.0,0.0081,0.008364673891994467
59,,,,82.0,0.0001,8.134247414079255e-06,102.0,0.0007,0.0004985787032235081,123.0,0.0028,0.0029983292432308357,145.0,0.0067,0.007207288406266354
60,,,,,,,103.0,0.0004,0.0003627193359688319,124.0,0.0035,0.0024147523432746618,146.0,0.0065,0.00616735926143338
61,,,,,,,104.0,0.0006,0.00026133335741558816,125.0,0.0031,0.001929143526700083,147.0,0.0049,0.005241449769902494
62,,,,,,,105.0,0.0001,0.00018648602790658465,126.0,0.0013,0.0015289136124641888,148.0,0.0037,0.0044243404743521675
63,,,,,,,106.0,0.0004,0.00013181488430418918,127.0,0.0011,0.0012021403489665132,149.0,0.0053,0.003709457608834371
64,,,,,,,107.0,0.0002,9.229708040842311e-05,128.0,0.0008,0.0009377955058874314,150.0,0.0049,0.0030892752534877705
65,,,,,,,108.0,0.0001,6.402576326431525e-05,129.0,0.0013,0.000725885922493452,151.0,0.0029,0.0025556796937885443
66,,,,,,,109.0,0.0,4.400500663072629e-05,130.0,0.0005,0.0005575219273570896,152.0,0.0031,0.002100288284571707
67,,,,,,,110.0,0.0001,2.996860287625457e-05,131.0,0.0004,0.0004249272494474467,153.0,0.0027,0.0017147186279509816
68,,,,,,,111.0,0.0,2.0224783232745287e-05,132.0,0.0004,0.0003214042158963541,154.0,0.0016,0.0013908069200868163
69,,,,,,,112.0,0.0,1.3526625807399568e-05,133.0,0.0004,0.0002412669529451913,155.0,0.0013,0.001120776853545669
70,,,,,,,113.0,0.0,8.966396112518005e-06,134.0,0.0001,0.00017975374394913848,156.0,0.0016,0.0008973624114621202
71,,,,,,,114.0,0.0,5.891192614575682e-06,135.0,0.0002,0.00013292787805178048,157.0,0.0008,0.0007138892641179534
72,,,,,,,115.0,0.0001,3.836885140330804e-06,136.0,0.0005,9.75744363841105e-05,158.0,0.0006,0.0005643203388378037
73,,,,,,,,,,137.0,0.0001,7.109865140940083e-05,159.0,0.0008,0.0004432715186968388
74,,,,,,,,,,138.0,0.0001,5.1429836866153556e-05,160.0,0.0006,0.00034600342948476107
75,,,,,,,,,,139.0,0.0001,3.6933478025973914e-05,161.0,0.0003,0.0002683949838615909
76,,,,,,,,,,140.0,0.0,2.6332920145631474e-05,162.0,0.0002,0.00020690384275156423
77,,,,,,,,,,141.0,0.0001,1.8641195025624068e-05,163.0,0.0003,0.00015851831139431747
78,,,,,,,,,,,,,164.0,0.0001,0.0001207044781566043
79,,,,,,,,,,,,,165.0,0.0003,9.135168031192923e-05
80,,,,,,,,,,,,,166.0,0.0001,6.871868836338146e-05
81,,,,,,,,,,,,,167.0,0.0002,5.138236706558389e-05
82,,,,,,,,,,,,,168.0,0.0001,3.819001684515572e-05
83,,,,,,,,,,,,,169.0,0.0001,2.821613188849786e-05
84,,,,,,,,,,,,,170.0,0.0,2.0723933663685422e-05
85,,,,,,,,,,,,,171.0,0.0,1.5131745481319302e-05
86,,,,,,,,,,,,,172.0,0.0,1.0984058363137874e-05
87,,,,,,,,,,,,,173.0,0.0001,7.926989550902338e-06
88,,,,,,,,,,,,,174.0,0.0,5.687742155199075e-06
89,,,,,,,,,,,,,175.0,0.0,4.0576260463160235e-06
90,,,,,,,,,,,,,176.0,0.0,2.878185793953252e-06
91,,,,,,,,,,,,,177.0,0.0,2.0299920509183843e-06
92,,,,,,,,,,,,,178.0,0.0001,1.423680111399913e-06
