,1,Actual_1,1_val,2,Actual_2,2_val,3,Actual_3,3_val,4,Actual_4,4_val,5,Actual_5,5_val
0,8.0,0.0,5.326024788289633e-05,23.0,0.0,8.952569487580611e-06,43.0,0.0,1.871550753991336e-05,64.0,0.0,3.0006155532762966e-05,86.0,0.0,4.609338408019695e-05
1,9.0,0.0002,0.00014782957548353584,24.0,0.0001,1.8646643036503898e-05,44.0,0.0002,3.190648263125514e-05,65.0,0.0003,4.613354999943604e-05,87.0,0.0002,6.622421423991179e-05
2,10.0,0.0002,0.0003692852705477969,25.0,0.0001,3.728420149462322e-05,45.0,0.0,5.3185887925064556e-05,66.0,0.0,6.985424695141576e-05,88.0,0.0,9.4065769862278e-05
3,11.0,0.0006,0.0008386291542289457,26.0,0.0,7.168292140235614e-05,46.0,0.0001,8.672984695150607e-05,67.0,0.0003,0.00010419284296102885,89.0,0.0003,0.00013211103043082582
4,12.0,0.0009,0.0017457794056417665,27.0,0.0003,0.0001327138140180774,47.0,0.0002,0.00013842059754013287,68.0,0.0,0.00015312596940221548,90.0,0.0002,0.00018348224397167785
5,13.0,0.0024,0.0033546457805601307,28.0,0.0002,0.00023693122351467087,48.0,0.0002,0.00021631641656807992,69.0,0.0003,0.0002217785992033823,91.0,0.0004,0.0002520287717463162
6,14.0,0.0082,0.0059857598599802365,29.0,0.0003,0.00040840259911825705,49.0,0.0003,0.0003311489615786541,70.0,0.0002,0.0003166222798418331,92.0,0.0005,0.0003424205085477321
7,15.0,0.0124,0.009968474134699961,30.0,0.0008,0.0006805051882816719,50.0,0.0004,0.0004968020632206819,71.0,0.0006,0.00044565932552117013,93.0,0.0004,0.000460229329282994
8,16.0,0.0184,0.015563574878963269,31.0,0.0007,0.0010973216426193669,51.0,0.0008,0.0007307069066432297,72.0,0.0005,0.000618572171440116,94.0,0.0011,0.0006119894148057943
9,17.0,0.0247,0.022869732978069972,32.0,0.0011,0.0017141474015816079,52.0,0.0014,0.0010540710030969448,73.0,0.0007,0.0008468127599777351,95.0,0.0008,0.0008052259780387169
10,18.0,0.0299,0.031738708060497146,33.0,0.0025,0.002596560361080102,53.0,0.0013,0.0014918460004565864,74.0,0.0016,0.0011436036936524722,96.0,0.0014,0.00104844105044414
11,19.0,0.0407,0.04172883878230878,34.0,0.0043,0.003817540946439171,54.0,0.002,0.002072336289220118,75.0,0.0013,0.001523821727399944,97.0,0.0015,0.0013510448146795135
