,1,Actual_1,1_val,2,Actual_2,2_val,3,Actual_3,3_val,4,Actual_4,4_val,5,Actual_5,5_val
0,0.0,0.0,0.00687707596384998,0.0,0.0,4.878050517212401e-05,3.0,0.0,0.0001702764339135289,6.0,0.0,0.00018105628139773443,9.0,0.0,0.00014582638333870715
1,1.0,0.04,0.034260314667091014,1.0,0.0003,0.0004846098103627305,4.0,0.0005,0.000639494528831663,7.0,0.001,0.0005181237795635696,10.0,0.0007,0.00036479868604875855
2,2.0,0.0887,0.08532376121462612,2.0,0.0027,0.0024068690477306465,5.0,0.0021,0.0019211653514269076,8.0,0.0012,0.0012972303290055436,11.0,0.0008,0.0008295604511760957
3,3.0,0.1385,0.1416375729810566,3.0,0.0083,0.007968302335226152,6.0,0.0045,0.00480913584939932,9.0,0.0031,0.0028867137657034806,12.0,0.0016,0.0017291176680420122
4,4.0,0.1756,0.1763069001533758,4.0,0.0191,0.01978266253776265,7.0,0.0115,0.01031758806824433,10.0,0.0053,0.0057808066042650055,13.0,0.0034,0.00332666635450441
5,5.0,0.1744,0.17553802225592263,5.0,0.038,0.039286016514897104,8.0,0.0217,0.019366583001785183,11.0,0.0122,0.010522914607655504,14.0,0.0062,0.00594264178336496
6,6.0,0.1458,0.14561727604041969,6.0,0.0659,0.0650061312425866,9.0,0.0316,0.032309550499386774,12.0,0.0199,0.017557014196654466,15.0,0.0095,0.009907336764614113
7,7.0,0.1062,0.10352109500141857,7.0,0.0934,0.09218667865013375,10.0,0.0531,0.04850728366821333,13.0,0.0255,0.027037014434008442,16.0,0.0179,0.015483739765469686
8,8.0,0.0665,0.06438339776789165,8.0,0.1155,0.1143758604353584,11.0,0.0626,0.06619816038673516,14.0,0.0419,0.038657848724817076,17.0,0.0239,0.022773833913907134
9,9.0,0.0313,0.03558667554212488,9.0,0.1281,0.12612243751531607,12.0,0.0846,0.08280411724688622,15.0,0.0521,0.05158328117771323,18.0,0.0332,0.031633200580300426
10,10.0,0.0167,0.017699640832518036,10.0,0.1148,0.12515181061553374,13.0,0.0925,0.09559857927430157,16.0,0.0617,0.06452188888423108,19.0,0.0427,0.041623568194800196
11,11.0,0.0098,0.008001470125337994,11.0,0.1114,0.11288429290995598,14.0,0.1016,0.10247592769470665,17.0,0.0786,0.07595070155066595,20.0,0.0522,0.05202706962240232
12,12.0,0.0043,0.003315183193436533,12.0,0.097,0.09332233838070562,15.0,0.1004,0.1025143467321251,18.0,0.0807,0.0844283816840367,21.0,0.0602,0.0619299033467173
13,13.0,0.0014,0.0012676639084712208,13.0,0.0702,0.07120653792276543,16.0,0.0935,0.09613340013829369,19.0,0.0863,0.08890364793035416,22.0,0.07,0.07036202487916904
14,14.0,0.0006,0.0004500253493244974,14.0,0.0509,0.05044448678311003,17.0,0.0887,0.08483803535650918,20.0,0.0892,0.08892622085509205,23.0,0.0763,0.07646124668347362
15,15.0,0.0002,0.00014908279746078914,15.0,0.0338,0.033349442376171656,18.0,0.0693,0.07070317193421269,21.0,0.0819,0.08470446821856693,24.0,0.0752,0.07962167083221892
16,,,,16.0,0.0218,0.020667072811959175,19.0,0.056,0.05581638065311705,22.0,0.0806,0.07700783999014718,25.0,0.0771,0.07959076920027612
17,,,,17.0,0.0133,0.012052708812169707,20.0,0.0411,0.041856568506273055,23.0,0.0635,0.06695976604892297,26.0,0.0737,0.07649464714689573
18,,,,18.0,0.0077,0.00663759895769548,21.0,0.0294,0.02989040756617795,24.0,0.058,0.05579111258695702,27.0,0.0719,0.0707911942747899
19,,,,19.0,0.0047,0.0034625853235670033,22.0,0.0211,0.020372870638277335,25.0,0.0448,0.044621365862387206,28.0,0.067,0.06316891671518522
20,,,,20.0,0.0018,0.001715764916963983,23.0,0.0148,0.0132807627832675,26.0,0.0343,0.03431174960211407,29.0,0.0536,0.054419921961089614
21,,,,21.0,0.0008,0.000809599060898489,24.0,0.0086,0.008295946788395993,27.0,0.0249,0.02540434211139073,30.0,0.0423,0.045316817535394044
22,,,,22.0,0.0003,0.0003646053415028196,25.0,0.0051,0.0049743424060034605,28.0,0.017,0.018135697804777275,31.0,0.0366,0.036516631598006395
23,,,,23.0,0.0002,0.00015704174066215185,26.0,0.0029,0.002867659603609587,29.0,0.0134,0.012499024338952806,32.0,0.0291,0.028503880487134432
24,,,,,,,27.0,0.0015,0.0015917858608586579,30.0,0.0087,0.008326264201988499,33.0,0.0212,0.021573646530821583
25,,,,,,,28.0,0.0005,0.0008519281200831115,31.0,0.0058,0.005367095273573256,34.0,0.017,0.015847049108063865
26,,,,,,,29.0,0.0004,0.0004401866091871495,32.0,0.0039,0.0033511634883757026,35.0,0.0133,0.01130718169715183
27,,,,,,,30.0,0.0001,0.0002198381030860066,33.0,0.0021,0.0020288196316104842,36.0,0.0081,0.007843251285786217
28,,,,,,,31.0,0.0002,0.00010623905282425632,34.0,0.0013,0.0011920150904888764,37.0,0.0052,0.0052930855088167104
29,,,,,,,32.0,0.0,4.973162419611497e-05,35.0,0.0002,0.0006802779674160451,38.0,0.0034,0.003477843711055281
30,,,,,,,33.0,0.0,2.2572135343951663e-05,36.0,0.0005,0.0003774088334759299,39.0,0.0026,0.0022263859066963734
31,,,,,,,34.0,0.0,9.942673481064748e-06,37.0,0.0003,0.00020370136927870894,40.0,0.0018,0.0013895228148854116
32,,,,,,,35.0,0.0,4.254025447998276e-06,38.0,0.0001,0.00010704081669564741,41.0,0.0009,0.0008460134970530588
33,,,,,,,36.0,0.0001,1.7693674380936126e-06,,,,42.0,0.0006,0.000502798187093429
34,,,,,,,,,,,,,43.0,0.0005,0.0002918509979285359
35,,,,,,,,,,,,,44.0,0.0,0.0001655444679998303
36,,,,,,,,,,,,,45.0,0.0002,9.180758308119633e-05
37,,,,,,,,,,,,,46.0,0.0001,4.98043579101483e-05
