,1,Actual_1,1_val,2,Actual_2,2_val,3,Actual_3,3_val,4,Actual_4,4_val,5,Actual_5,5_val
19,,,,19.0,0.0047,0.0034783898743665064,22.0,0.0211,0.020406229077697704,25.0,0.0448,0.04462976398579211,28.0,0.067,0.06313278708973757
20,,,,20.0,0.0018,0.0017256981556589166,23.0,0.0148,0.013312522376277414,26.0,0.0343,0.03433707301473224,29.0,0.0536,0.05440137025842474
21,,,,21.0,0.0008,0.0008153838638280967,24.0,0.0086,0.008322897346921014,27.0,0.0249,0.025439673757940078,30.0,0.0423,0.04531494513399586
22,,,,22.0,0.0003,0.0003677528137454526,25.0,0.0051,0.004995281401816891,28.0,0.017,0.01817462823125402,31.0,0.0366,0.03652856731144588
23,,,,23.0,0.0002,0.00015865170389065984,26.0,0.0029,0.0028827835801408315,29.0,0.0134,0.012536594185921656,32.0,0.0291,0.028525649072781985
24,,,,,,,27.0,0.0015,0.001602041288327445,30.0,0.0087,0.008359308301841333,33.0,0.0212,0.021601030477127636
25,,,,,,,28.0,0.0005,0.0008585015872212689,31.0,0.0058,0.0053941209320376125,34.0,0.017,0.015876268204582968
26,,,,,,,29.0,0.0004,0.0004441897509926405,32.0,0.0039,0.0033719624539469886,35.0,0.0133,0.011335306222814494
27,,,,,,,30.0,0.0001,0.00022216349963273812,33.0,0.0021,0.0020439996640489017,36.0,0.0081,0.007868349288566074
28,,,,,,,31.0,0.0002,0.00010753168305146685,34.0,0.0013,0.0012025798779848737,37.0,0.0052,0.0053141618956260355
29,,,,,,,32.0,0.0,5.042105100085141e-05,35.0,0.0002,0.0006873183173252242,38.0,0.0034,0.0034946529973155826
30,,,,,,,33.0,0.0,2.2925741083475316e-05,36.0,0.0005,0.00038191564303779736,39.0,0.0026,0.002239197116422289
31,,,,,,,34.0,0.0,1.011742270994287e-05,37.0,0.0003,0.00020647988652815503,40.0,0.0018,0.0013988952942664823
32,,,,,,,35.0,0.0,4.337378078010824e-06,38.0,0.0001,0.0001086941538394116,41.0,0.0009,0.0008526174698169029
33,,,,,,,36.0,0.0001,1.8077992773880272e-06,,,,42.0,0.0006,0.0005072917633390508
34,,,,,,,,,,,,,43.0,0.0005,0.0002948100128869846
35,,,,,,,,,,,,,44.0,0.0,0.0001674335277284936
36,,,,,,,,,,,,,45.0,0.0002,9.297855411320011e-05
37,,,,,,,,,,,,,46.0,0.0001,5.051005379008718e-05
