,Actual,Minimum_value,Predicted
107,1,-95.871,2
108,1,-103.605,2
109,1,-96.005,2
110,1,-95.944,2
111,1,-104.25,2
112,1,-96.471,2
113,1,-104.446,2
114,1,-95.746,2
115,1,-96.129,2
116,1,-104.591,2
117,1,-95.787,2
118,1,-137.752,2
119,1,-96.398,2
120,1,-96.396,2
121,1,-96.162,2
122,1,-96.142,2
123,1,-96.022,2
124,1,-104.108,2
125,1,-95.256,2
126,1,-95.906,2
127,1,-112.544,2
128,1,-96.64,2
129,1,-96.26,2
130,1,-113.936,2
131,1,-104.193,2
132,1,-103.858,2
133,1,-111.449,2
134,1,-96.307,2
135,1,-95.69,2
136,1,-112.132,2
137,1,-105.331,2
138,1,-103.928,2
139,1,-103.907,2
140,1,-103.7,2
141,1,-95.688,2
142,1,-95.721,2
143,1,-103.639,2
144,1,-96.419,2
145,1,-103.697,2
146,1,-96.592,2
147,1,-120.882,2
148,1,-103.089,2
149,1,-96.219,2
150,1,-104.774,2
151,1,-128.264,2
152,1,-95.935,2
153,1,-104.322,2
154,1,-104.075,2
155,1,-95.695,2
156,1,-102.701,2
157,1,-112.296,2
158,1,-96.047,2
159,1,-103.814,2
160,1,-96.223,2
161,1,-104.786,2
162,1,-96.743,2
163,1,-96.785,2
164,1,-95.997,2
165,1,-96.055,2
166,1,-120.14,2
167,1,-95.39,2
168,1,-96.376,2
169,1,-95.325,2
170,1,-103.268,2
171,1,-112.027,2
172,1,-95.74,2
173,1,-119.658,2
174,1,-113.215,2
175,1,-104.16,2
176,1,-128.768,2
177,1,-103.013,2
178,1,-128.125,2
179,1,-104.918,2
180,1,-102.739,2
181,1,-104.311,2
182,1,-95.384,2
183,1,-87.668,2
184,1,-103.407,2
185,1,-96.423,2
186,1,-112.225,2
187,1,-95.034,2
188,1,-94.799,2
189,1,-104.243,2
190,1,-95.42,2
191,1,-103.473,2
192,1,-104.806,2
193,1,-105.005,2
194,1,-104.412,2
195,1,-102.62,2
196,1,-95.5,2
197,1,-111.838,2
198,1,-103.581,2
199,1,-111.745,2
200,2,-142.185,3
201,2,-150.269,3
202,2,-141.226,3
203,2,-133.395,3
204,2,-158.898,3
205,2,-151.237,3
206,2,-159.299,3
207,2,-140.457,3
208,2,-151.356,3
209,2,-178.17,3
210,2,-141.304,3
211,2,-142.97,3
212,2,-131.312,3
213,2,-141.432,3
214,2,-150.806,3
215,2,-132.925,3
216,2,-142.098,3
217,2,-141.092,3
218,2,-141.93,3
219,2,-141.5,3
220,2,-169.368,3
221,2,-150.218,3
222,2,-159.711,3
223,2,-142.059,3
224,2,-140.819,3
225,2,-140.926,3
226,2,-196.909,3
227,2,-142.117,3
228,2,-142.291,3
229,2,-151.827,3
230,2,-132.957,3
231,2,-150.979,3
232,2,-150.584,3
233,2,-140.791,3
234,2,-151.968,3
235,2,-149.382,3
236,2,-149.833,3
237,2,-150.833,3
238,2,-150.146,3
239,2,-141.468,3
240,2,-141.993,3
241,2,-131.759,3
242,2,-122.018,3
243,2,-140.819,3
244,2,-141.329,3
245,2,-141.353,3
246,2,-141.037,3
247,2,-140.583,3
248,2,-161.196,3
249,2,-149.921,3
250,2,-142.178,3
251,2,-141.547,3
252,2,-169.41,3
253,2,-132.471,3
254,2,-140.651,3
255,2,-160.09,3
256,2,-151.791,3
257,2,-142.07,3
258,2,-141.592,3
259,2,-149.741,3
260,2,-142.022,3
261,2,-140.667,3
262,2,-132.367,3
263,2,-133.357,3
264,2,-150.774,3
265,2,-151.017,3
266,2,-160.423,3
267,2,-150.123,3
268,2,-140.161,3
269,2,-141.541,3
270,2,-141.503,3
271,2,-133.442,3
272,2,-152.781,3
273,2,-151.014,3
274,2,-152.647,3
275,2,-132.528,3
276,2,-133.39,3
277,2,-150.715,3
278,2,-142.509,3
279,2,-140.616,3
280,2,-168.274,3
281,2,-177.923,3
282,2,-150.935,3
283,2,-168.874,3
284,2,-150.56,3
285,2,-170.663,3
286,2,-141.735,3
287,2,-142.286,3
288,2,-178.075,3
289,2,-142.662,3
290,2,-132.896,3
291,2,-141.767,3
292,2,-142.52,3
293,2,-141.381,3
294,2,-133.212,3
295,2,-190.786,3
296,2,-132.06,3
297,2,-150.778,3
298,2,-150.958,3
299,2,-140.852,3
300,2,-180.014,4
301,2,-182.888,4
302,2,-181.311,4
303,2,-181.898,4
304,2,-210.664,4
305,2,-219.73,4
306,2,-201.42,4
307,2,-212.176,4
308,2,-192.404,4
309,2,-192.178,4
310,2,-181.574,4
311,2,-181.789,4
312,2,-201.682,4
313,2,-191.245,4
314,2,-182.599,4
315,2,-191.546,4
316,2,-192.585,4
317,2,-191.25,4
318,2,-201.843,4
319,2,-181.657,4
320,2,-181.964,4
321,2,-181.716,4
322,2,-182.91,4
323,2,-200.906,4
324,2,-191.273,4
325,2,-191.111,4
326,2,-200.078,4
327,2,-181.229,4
328,2,-192.543,4
329,2,-201.21,4
330,2,-170.815,4
331,2,-200.701,4
332,2,-200.303,4
333,2,-201.513,4
334,2,-182.325,4
335,2,-221.861,4
336,2,-202.326,4
337,2,-201.579,4
338,2,-182.137,4
339,2,-190.973,4
340,2,-202.171,4
341,2,-191.734,4
342,2,-188.645,4
343,2,-172.01,4
344,2,-189.599,4
345,2,-182.232,4
346,2,-189.893,4
347,2,-189.999,4
348,2,-182.118,4
349,2,-182.758,4
350,2,-201.288,4
351,2,-191.618,4
352,2,-201.396,4
353,2,-192.185,4
354,2,-171.323,4
355,2,-199.918,4
356,2,-181.635,4
357,2,-182.607,4
358,2,-214.215,4
359,2,-200.464,4
360,2,-190.695,4
361,2,-233.354,4
362,2,-200.697,4
363,2,-200.899,4
364,2,-192.067,4
365,2,-212.064,4
366,2,-171.598,4
367,2,-209.858,4
368,2,-200.418,4
369,2,-192.607,4
370,2,-201.53,4
371,2,-190.196,4
372,2,-171.506,4
373,2,-191.641,4
374,2,-211.671,4
375,2,-192.772,4
376,2,-182.163,4
377,2,-183.197,4
378,2,-210.41,4
379,2,-201.411,4
380,2,-182.107,4
381,2,-182.529,4
382,2,-202.07,4
383,2,-189.071,4
384,2,-183.088,4
385,2,-183.408,4
386,2,-200.395,4
387,2,-182.868,4
388,2,-191.446,4
389,2,-182.767,4
390,2,-180.649,4
391,2,-180.186,4
392,2,-189.586,4
393,2,-193.255,4
394,2,-211.854,4
395,2,-181.911,4
396,2,-181.372,4
397,2,-191.926,4
398,2,-191.553,4
399,2,-171.524,4
400,3,-218.736,5
401,2,-229.592,5
402,2,-231.134,5
403,2,-239.037,5
404,2,-220.509,5
405,2,-219.326,5
406,2,-250.877,5
407,2,-249.199,5
408,2,-249.032,5
409,3,-241.109,5
410,2,-231.544,5
411,2,-241.126,5
412,2,-218.408,5
413,2,-227.015,5
414,2,-249.329,5
415,2,-229.864,5
416,2,-229.39,5
417,2,-207.929,5
418,2,-208.909,5
419,2,-219.659,5
420,3,-242.213,5
421,3,-238.464,5
422,2,-239.44,5
423,2,-249.82,5
424,2,-238.708,5
425,2,-209.699,5
426,2,-230.329,5
427,2,-229.035,5
428,2,-240.19,5
429,2,-230.523,5
430,2,-208.726,5
431,2,-229.881,5
432,2,-228.153,5
433,2,-220.431,5
434,2,-240.17,5
435,2,-238.89,5
436,3,-240.017,5
437,2,-228.137,5
438,2,-250.114,5
439,2,-227.801,5
440,3,-230.873,5
441,3,-230.136,5
442,2,-220.332,5
443,3,-228.473,5
444,2,-230.036,5
445,2,-241.224,5
446,3,-240.056,5
447,2,-238.003,5
448,3,-239.204,5
449,2,-239.155,5
450,2,-251.333,5
451,2,-227.166,5
452,2,-249.877,5
453,3,-231.058,5
454,2,-218.84,5
455,2,-228.036,5
456,3,-230.836,5
457,2,-218.754,5
458,2,-210.419,5
459,2,-219.277,5
460,3,-239.741,5
461,2,-227.718,5
462,3,-238.674,5
463,2,-240.635,5
464,2,-228.367,5
465,2,-229.582,5
466,2,-219.339,5
467,2,-228.234,5
468,2,-218.899,5
469,3,-239.068,5
470,3,-259.155,5
471,2,-240.765,5
472,2,-239.788,5
473,2,-228.02,5
474,2,-218.918,5
475,2,-219.213,5
476,2,-239.6,5
477,2,-240.301,5
478,2,-217.182,5
479,2,-220.273,5
480,2,-249.188,5
481,3,-249.008,5
482,2,-230.118,5
483,3,-239.073,5
484,2,-218.372,5
485,2,-219.781,5
486,3,-228.848,5
487,3,-250.394,5
488,2,-219.667,5
489,3,-239.889,5
490,2,-209.135,5
491,2,-219.913,5
492,3,-227.304,5
493,2,-237.41,5
494,3,-239.782,5
495,3,-251.514,5
496,3,-259.509,5
497,2,-219.054,5
498,2,-217.914,5
499,2,-219.305,5
