,Actual,Minimum_value,Predicted
92,1,-484.432,1
93,1,-527.442,1
94,1,-539.03,1
95,1,-510.015,1
96,1,-506.959,1
97,1,-561.89,1
98,1,-513.163,1
99,1,-581.779,1
100,2,-1105.436,2
101,2,-1026.8,2
102,2,-1074.923,2
103,2,-1085.028,2
104,2,-1073.115,2
105,2,-1109.509,2
106,2,-1009.609,2
107,2,-1074.568,2
108,2,-1039.016,2
109,2,-1216.248,2
110,2,-1045.344,2
111,2,-1025.782,2
112,2,-1043.054,2
113,2,-1124.578,2
114,2,-1038.647,2
115,2,-1071.134,2
116,2,-1062.646,2
117,2,-1051.486,2
118,2,-1085.015,2
119,2,-1006.367,2
120,2,-1123.564,2
121,2,-1037.16,2
122,2,-1094.563,2
123,2,-1039.738,2
124,2,-1069.204,2
125,2,-1088.776,2
126,2,-1032.57,2
127,2,-1017.372,2
128,2,-1069.332,2
129,2,-1086.349,2
130,2,-1071.275,2
131,2,-1050.215,2
132,2,-1026.665,2
133,2,-998.474,2
134,2,-994.259,2
135,2,-1078.821,2
136,2,-1081.247,2
137,2,-1036.033,2
138,2,-1054.229,2
139,2,-981.529,2
140,2,-1022.965,2
141,2,-1247.416,2
142,2,-1010.356,2
143,2,-993.434,2
144,2,-1053.354,2
145,2,-1088.825,2
146,2,-1124.316,2
147,2,-1082.177,2
148,2,-1157.255,2
149,2,-1032.24,2
150,2,-1052.971,2
151,2,-1133.259,2
152,2,-1007.454,2
153,2,-1025.282,2
154,2,-1057.132,2
155,2,-1073.489,2
156,2,-1061.13,2
157,2,-1129.381,2
158,2,-1061.923,2
159,2,-1086.43,2
160,2,-1051.601,2
161,2,-1014.483,2
162,2,-1018.974,2
163,2,-980.88,2
164,3,-1112.245,2
165,2,-1160.625,2
166,2,-1032.834,2
167,2,-1067.029,2
168,2,-993.528,2
169,2,-1085.984,2
170,2,-1145.492,2
171,2,-1077.259,2
172,2,-1073.872,2
173,2,-985.32,2
174,2,-1070.077,2
175,2,-1052.859,2
176,2,-1079.879,2
177,2,-994.124,2
178,2,-990.482,2
179,3,-1109.864,2
180,2,-1009.666,2
181,2,-1084.354,2
182,2,-1066.632,2
183,2,-1014.381,2
184,2,-1064.991,2
185,2,-1032.816,2
186,2,-1057.474,2
187,2,-1056.583,2
188,2,-1123.662,2
189,2,-942.705,2
190,2,-1017.816,2
191,2,-1075.99,2
192,2,-1061.027,2
193,2,-1173.02,2
194,2,-1020.516,2
195,2,-1030.39,2
196,2,-1028.105,2
197,2,-1082.836,2
198,2,-1038.734,2
199,2,-1089.057,2
200,3,-1551.771,3
201,3,-1635.729,3
202,3,-1574.988,3
203,3,-1610.288,3
204,3,-1586.599,3
205,3,-1579.49,3
206,3,-1567.667,3
207,3,-1588.015,3
208,3,-1565.62,3
209,3,-1541.997,3
210,3,-1653.753,3
211,3,-1555.565,3
212,3,-1562.992,3
213,3,-1521.178,3
214,3,-1571.204,3
215,3,-1545.268,3
216,3,-1512.987,3
217,3,-1585.076,3
218,3,-1533.511,3
219,3,-1719.68,3
220,3,-1604.741,3
221,3,-1584.631,3
222,3,-1652.677,3
223,3,-1495.189,3
224,3,-1592.528,3
225,3,-1548.541,3
226,3,-1620.342,3
227,3,-1586.714,3
228,3,-1576.836,3
229,3,-1608.36,3
230,3,-1582.427,3
231,3,-1629.177,3
232,3,-1661.743,3
233,3,-1555.874,3
234,3,-1536.179,3
235,3,-1545.928,3
236,3,-1530.747,3
237,3,-1573.358,3
238,3,-1505.905,3
239,3,-1624.205,3
240,3,-1559.579,3
241,3,-1547.604,3
242,3,-1623.162,3
243,3,-1593.528,3
244,3,-1636.619,3
245,3,-1549.358,3
246,3,-1558.332,3
247,3,-1622.025,3
248,3,-1522.939,3
249,3,-1546.385,3
250,3,-1543.24,3
251,3,-1553.168,3
252,3,-1681.582,3
253,3,-1621.583,3
254,3,-1545.774,3
255,3,-1654.393,3
256,3,-1576.941,3
257,3,-1588.055,3
258,3,-1521.81,3
259,3,-1469.99,3
260,3,-1538.756,3
261,3,-1582.959,3
262,3,-1704.302,3
263,3,-1601.785,3
264,3,-1535.489,3
265,3,-1551.64,3
266,3,-1514.125,3
267,3,-1549.316,3
268,3,-1613.995,3
269,3,-1624.704,3
270,3,-1585.272,3
271,3,-1575.037,3
272,3,-1588.798,3
273,3,-1494.447,3
274,3,-1545.475,3
275,3,-1572.057,3
276,3,-1467.664,3
277,3,-1548.137,3
278,3,-1668.937,3
279,3,-1487.78,3
280,3,-1557.606,3
281,3,-1448.448,3
282,3,-1608.86,3
283,3,-1720.952,3
284,3,-1566.235,3
285,3,-1615.057,3
286,3,-1541.003,3
287,3,-1499.145,3
288,3,-1622.526,3
289,3,-1458.896,3
290,3,-1561.55,3
291,3,-1628.051,3
292,3,-1599.457,3
293,3,-1564.802,3
294,3,-1558.897,3
295,3,-1547.615,3
296,3,-1572.669,3
297,3,-1585.617,3
298,3,-1606.157,3
299,3,-1607.793,3
300,4,-2067.987,4
301,4,-2159.964,4
302,4,-2039.704,4
303,4,-2156.035,4
304,4,-2072.214,4
305,4,-2059.652,4
306,4,-2072.401,4
307,4,-2070.918,4
308,4,-2018.144,4
309,4,-2065.312,4
310,4,-2085.875,4
311,4,-2101.626,4
312,4,-2096.623,4
313,4,-2010.321,4
314,4,-2088.308,4
315,4,-2030.882,4
316,4,-2060.592,4
317,4,-2093.711,4
318,4,-2088.46,4
319,4,-2125.408,4
320,4,-2192.493,4
321,4,-2059.607,4
322,4,-2157.917,4
323,4,-2118.719,4
324,4,-2147.168,4
325,4,-2139.8,4
326,4,-2114.899,4
327,4,-2119.454,4
328,4,-2093.723,4
329,4,-2012.3,4
330,4,-2045.705,4
331,4,-2216.055,4
332,4,-2037.432,4
333,4,-2173.411,4
334,4,-2030.271,4
335,4,-2076.961,4
336,4,-2127.76,4
337,4,-2133.444,4
338,4,-2144.419,4
339,4,-2176.918,4
340,4,-2036.621,4
341,4,-2152.546,4
342,4,-2207.033,4
343,4,-2054.329,4
344,4,-2099.22,4
345,4,-2022.259,4
346,4,-2112.455,4
347,4,-2154.189,4
348,4,-2145.792,4
349,4,-2110.095,4
350,4,-2031.147,4
351,4,-2202.399,4
352,4,-2049.282,4
353,4,-2054.338,4
354,4,-2115.614,4
355,4,-2158.924,4
356,4,-2050.337,4
357,4,-2083.828,4
358,4,-2017.823,4
359,4,-2159.682,4
360,4,-2107.353,4
361,4,-2129.303,4
362,4,-1992.759,4
363,4,-2218.408,4
364,4,-2186.894,4
365,4,-1996.231,4
366,4,-2107.29,4
367,4,-2184.256,4
368,4,-2080.327,4
369,4,-2126.336,4
370,4,-2030.434,4
371,4,-2070.85,4
372,4,-2182.706,4
373,4,-2120.587,4
374,4,-2065.583,4
375,4,-2107.776,4
376,4,-2112.983,4
377,4,-2196.688,4
378,4,-2055.333,4
379,4,-2081.148,4
380,4,-2157.584,4
381,4,-2085.363,4
382,4,-2079.589,4
383,4,-2104.143,4
384,4,-2022.241,4
385,4,-2172.923,4
386,4,-2067.872,4
387,4,-2166.702,4
388,4,-2139.669,4
389,4,-2087.399,4
390,4,-2095.778,4
391,4,-2024.259,4
392,4,-2009.498,4
393,4,-2186.474,4
394,4,-2195.808,4
395,4,-2126.132,4
396,4,-2121.096,4
397,4,-2084.609,4
398,4,-2101.189,4
399,4,-2083.043,4
400,5,-2618.331,5
401,5,-2569.718,5
402,5,-2719.751,5
403,5,-2549.925,5
404,5,-2631.843,5
405,5,-2638.035,5
406,5,-2808.358,5
407,5,-2593.728,5
408,5,-2509.922,5
409,5,-2742.153,5
410,5,-2653.623,5
411,5,-2486.036,5
412,5,-2545.801,5
413,5,-2656.389,5
414,5,-2633.076,5
415,5,-2713.581,5
416,5,-2617.072,5
417,5,-2727.44,5
418,5,-2603.758,5
419,5,-2514.455,5
420,5,-2753.291,5
421,5,-2629.81,5
422,5,-2501.682,5
423,5,-2713.501,5
424,5,-2719.747,5
425,5,-2575.514,5
426,5,-2608.631,5
427,5,-2774.878,5
428,5,-2596.092,5
429,5,-2580.164,5
430,5,-2736.903,5
431,5,-2542.482,5
432,5,-2573.228,5
433,5,-2562.653,5
434,5,-2709.014,5
435,5,-2752.548,5
436,5,-2637.74,5
437,5,-2642.852,5
438,5,-2574.927,5
439,5,-2569.841,5
440,5,-2648.563,5
441,5,-2671.715,5
442,5,-2715.517,5
443,5,-2832.698,5
444,5,-2783.694,5
445,5,-2681.716,5
446,5,-2564.75,5
447,5,-2754.598,5
448,5,-2683.228,5
449,5,-2581.101,5
450,5,-2530.189,5
451,5,-2659.408,5
452,5,-2714.164,5
453,5,-2769.021,5
454,5,-2704.505,5
455,5,-2724.397,5
456,5,-2680.718,5
457,5,-2610.49,5
458,5,-2723.971,5
459,5,-2648.935,5
460,5,-2712.749,5
461,5,-2615.677,5
462,5,-2556.596,5
463,5,-2664.351,5
464,5,-2606.696,5
465,5,-2519.717,5
466,5,-2765.882,5
467,5,-2572.99,5
468,5,-2596.835,5
469,5,-2719.351,5
470,5,-2552.7,5
471,5,-2785.745,5
472,5,-2645.246,5
473,5,-2709.928,5
474,5,-2653.65,5
475,5,-2657.897,5
476,5,-2673.151,5
477,5,-2555.901,5
478,5,-2536.347,5
479,5,-2729.601,5
480,5,-2731.72,5
481,5,-2627.251,5
482,5,-2608.771,5
483,5,-2664.84,5
484,5,-2602.496,5
485,5,-2763.862,5
486,5,-2782.744,5
487,5,-2535.832,5
488,5,-2552.406,5
489,5,-2734.957,5
490,5,-2680.706,5
491,5,-2532.216,5
492,5,-2583.533,5
493,5,-2528.133,5
494,5,-2677.842,5
495,5,-2754.424,5
496,5,-2646.438,5
497,5,-2698.025,5
498,5,-2669.516,5
499,5,-2644.506,5
