,Actual,Minimum_value,Predicted
136,2,-565.931,2
137,2,-555.806,2
138,2,-547.796,2
139,2,-572.716,2
140,2,-561.817,2
141,2,-548.097,2
142,2,-574.775,2
143,2,-638.584,2
144,2,-586.272,2
145,2,-507.644,2
146,2,-534.988,2
147,2,-563.639,2
148,2,-556.122,2
149,2,-526.218,2
150,2,-530.139,2
151,2,-625.415,2
152,2,-605.825,2
153,2,-557.716,2
154,2,-618.689,2
155,2,-519.639,2
156,2,-531.776,2
157,2,-553.391,2
158,2,-577.67,2
159,2,-538.243,2
160,2,-516.075,2
161,2,-556.93,2
162,2,-552.392,2
163,2,-550.015,2
164,2,-519.978,2
165,2,-641.836,2
166,2,-554.814,2
167,2,-562.06,2
168,2,-528.662,2
169,2,-589.714,2
170,2,-582.443,2
171,2,-549.54,2
172,2,-577.404,2
173,2,-566.555,2
174,2,-543.512,2
175,2,-545.204,2
176,2,-534.246,2
177,2,-508.58,2
178,2,-514.131,2
179,2,-545.924,2
180,2,-514.381,2
181,2,-519.983,2
182,2,-529.089,2
183,2,-509.387,2
184,2,-562.694,2
185,2,-573.587,2
186,2,-532.452,2
187,2,-542.223,2
188,2,-533.408,2
189,2,-583.932,2
190,2,-538.996,2
191,2,-615.357,2
192,2,-573.364,2
193,2,-521.864,2
194,2,-558.52,2
195,2,-535.505,2
196,2,-526.927,2
197,2,-564.393,2
198,2,-590.638,2
199,2,-532.899,2
200,3,-760.548,3
201,3,-749.731,3
202,3,-733.761,3
203,3,-782.156,3
204,3,-786.953,3
205,3,-793.662,3
206,3,-778.284,3
207,3,-809.8,3
208,3,-752.106,3
209,3,-880.47,3
210,3,-810.527,3
211,3,-758.415,3
212,3,-769.207,3
213,3,-762.433,3
214,3,-855.048,3
215,3,-743.172,3
216,3,-811.01,3
217,3,-745.348,3
218,3,-767.585,3
219,3,-726.434,3
220,3,-773.856,3
221,3,-791.83,3
222,3,-778.173,3
223,3,-786.702,3
224,3,-768.183,3
225,3,-790.828,3
226,3,-825.126,3
227,3,-801.477,3
228,3,-801.219,3
229,3,-755.274,3
230,3,-738.986,3
231,3,-840.277,3
232,3,-784.751,3
233,3,-726.893,3
234,3,-731.614,3
235,3,-750.136,3
236,3,-759.374,3
237,3,-779.491,3
238,3,-730.16,3
239,3,-762.627,3
240,3,-813.901,3
241,3,-833.414,3
242,3,-744.057,3
243,3,-834.09,3
244,3,-738.211,3
245,3,-786.365,3
246,3,-802.174,3
247,3,-743.398,3
248,3,-808.803,3
249,3,-781.256,3
250,3,-795.726,3
251,3,-846.993,3
252,3,-746.774,3
253,3,-754.292,3
254,3,-736.041,3
255,3,-843.128,3
256,3,-773.074,3
257,3,-741.749,3
258,3,-768.112,3
259,3,-745.008,3
260,3,-790.925,3
261,3,-717.725,3
262,3,-756.871,3
263,3,-725.616,3
264,3,-734.265,3
265,3,-784.083,3
266,3,-788.507,3
267,3,-857.558,3
268,3,-761.61,3
269,3,-803.909,3
270,3,-802.463,3
271,3,-793.851,3
272,3,-791.846,3
273,3,-775.343,3
274,3,-763.97,3
275,3,-712.999,3
276,3,-740.502,3
277,3,-771.63,3
278,3,-748.686,3
279,3,-790.064,3
280,3,-778.366,3
281,3,-766.322,3
282,3,-795.773,3
283,3,-820.319,3
284,3,-765.165,3
285,3,-752.475,3
286,3,-745.095,3
287,3,-723.053,3
288,3,-768.377,3
289,3,-729.929,3
290,3,-876.107,3
291,3,-748.308,3
292,3,-754.29,3
293,3,-774.273,3
294,3,-759.354,3
295,3,-739.148,3
296,3,-775.702,3
297,3,-848.941,3
298,3,-822.862,3
299,3,-822.828,3
300,4,-1016.287,4
301,4,-1050.806,4
302,4,-971.004,4
303,4,-975.742,4
304,4,-966.45,4
305,4,-994.116,4
306,4,-953.264,4
307,4,-1084.173,4
308,4,-1022.966,4
309,4,-1021.935,4
310,4,-980.179,4
311,4,-1050.516,4
312,4,-1002.987,4
313,4,-994.553,4
314,4,-959.652,4
315,4,-951.801,4
316,4,-975.269,4
317,4,-1089.634,4
318,4,-979.654,4
319,4,-985.109,4
320,4,-984.817,4
321,4,-1106.677,4
322,4,-951.045,4
323,4,-1066.789,4
324,4,-983.804,4
325,4,-982.141,4
326,4,-1003.429,4
327,4,-1049.113,4
328,4,-1026.362,4
329,4,-951.907,4
330,3,-1078.513,4
331,4,-987.034,4
332,4,-1008.084,4
333,4,-983.07,4
334,4,-1011.272,4
335,4,-985.387,4
336,4,-985.12,4
337,4,-1009.033,4
338,4,-1054.01,4
339,4,-964.153,4
340,4,-1051.596,4
341,4,-1045.79,4
342,4,-971.541,4
343,4,-1030.239,4
344,4,-1002.403,4
345,4,-1010.694,4
346,4,-1078.118,4
347,4,-1062.117,4
348,4,-1077.878,4
349,4,-1004.482,4
350,4,-1058.391,4
351,4,-1013.587,4
352,4,-996.003,4
353,4,-994.252,4
354,4,-1044.153,4
355,4,-983.262,4
356,4,-1026.993,4
357,4,-997.831,4
358,4,-1079.984,4
359,4,-1004.196,4
360,4,-964.381,4
361,4,-993.541,4
362,4,-988.504,4
363,4,-990.449,4
364,4,-978.501,4
365,4,-1071.736,4
366,4,-974.333,4
367,4,-1018.393,4
368,4,-928.954,4
369,4,-995.684,4
370,4,-1021.739,4
371,4,-990.662,4
372,4,-952.139,4
373,4,-947.716,4
374,4,-1006.215,4
375,3,-993.718,4
376,4,-997.343,4
377,4,-1084.643,4
378,3,-1044.18,4
379,4,-947.592,4
380,4,-974.376,4
381,4,-1080.603,4
382,4,-1032.016,4
383,4,-978.529,4
384,4,-955.597,4
385,4,-1072.806,4
386,4,-988.033,4
387,4,-1087.471,4
388,4,-989.167,4
389,4,-1030.981,4
390,4,-1027.168,4
391,4,-949.815,4
392,4,-986.377,4
393,4,-1000.876,4
394,4,-955.615,4
395,4,-1131.971,4
396,4,-1015.607,4
397,4,-1043.257,4
398,4,-948.009,4
399,4,-1056.532,4
400,4,-1133.901,5
401,5,-1317.158,5
402,4,-1187.414,5
403,4,-1308.705,5
404,4,-1217.412,5
405,5,-1232.713,5
406,4,-1208.863,5
407,4,-1219.679,5
408,4,-1212.898,5
409,5,-1161.631,5
410,4,-1266.145,5
411,5,-1226.767,5
412,4,-1213.358,5
413,5,-1220.636,5
414,4,-1249.802,5
415,4,-1263.252,5
416,5,-1179.678,5
417,5,-1237.869,5
418,5,-1204.264,5
419,4,-1218.295,5
420,4,-1266.724,5
421,4,-1211.194,5
422,4,-1171.922,5
423,4,-1180.763,5
424,4,-1295.843,5
425,4,-1252.497,5
426,5,-1153.105,5
427,4,-1192.14,5
428,5,-1368.2,5
429,4,-1180.515,5
430,4,-1245.977,5
431,4,-1231.405,5
432,4,-1239.217,5
433,4,-1216.657,5
434,4,-1251.115,5
435,4,-1171.187,5
436,4,-1162.309,5
437,4,-1264.311,5
438,4,-1166.229,5
439,4,-1179.134,5
440,4,-1315.953,5
441,4,-1297.075,5
442,5,-1217.845,5
443,4,-1217.535,5
444,4,-1187.781,5
445,4,-1213.951,5
446,4,-1242.554,5
447,4,-1194.035,5
448,4,-1204.6,5
449,4,-1282.68,5
450,4,-1192.996,5
451,4,-1241.011,5
452,4,-1283.811,5
453,4,-1202.926,5
454,5,-1220.197,5
455,4,-1227.576,5
456,4,-1263.817,5
457,4,-1174.87,5
458,4,-1300.01,5
459,4,-1157.024,5
460,4,-1388.205,5
461,4,-1190.279,5
462,4,-1250.897,5
463,4,-1247.338,5
464,4,-1224.681,5
465,5,-1300.78,5
466,4,-1195.288,5
467,5,-1229.789,5
468,4,-1272.86,5
469,4,-1204.728,5
470,4,-1198.129,5
471,4,-1224.476,5
472,5,-1200.325,5
473,4,-1311.29,5
474,4,-1193.429,5
475,4,-1182.111,5
476,4,-1248.505,5
477,4,-1193.018,5
478,4,-1177.395,5
479,4,-1199.294,5
480,5,-1267.074,5
481,4,-1219.243,5
482,4,-1237.252,5
483,4,-1210.465,5
484,4,-1189.701,5
485,4,-1288.546,5
486,4,-1155.525,5
487,4,-1189.695,5
488,4,-1241.104,5
489,4,-1254.407,5
490,5,-1204.631,5
491,4,-1324.843,5
492,4,-1226.331,5
493,4,-1183.403,5
494,4,-1270.992,5
495,4,-1169.005,5
496,4,-1209.888,5
497,4,-1245.74,5
498,4,-1171.525,5
499,4,-1257.533,5
