,Actual,Minimum_value,Predicted
259,3,-2749.086,3
260,3,-2784.012,3
261,3,-2899.363,3
262,3,-2781.558,3
263,3,-2868.95,3
264,3,-2852.334,3
265,3,-2667.085,3
266,3,-2793.249,3
267,3,-2745.414,3
268,3,-2823.99,3
269,3,-2707.483,3
270,3,-2784.067,3
271,3,-2762.692,3
272,3,-3108.081,3
273,3,-2809.697,3
274,3,-2900.786,3
275,3,-2707.384,3
276,3,-2765.081,3
277,3,-2782.924,3
278,3,-2912.809,3
279,3,-2911.488,3
280,3,-2832.874,3
281,3,-2733.19,3
282,3,-2819.668,3
283,3,-2684.102,3
284,3,-2779.201,3
285,3,-2737.652,3
286,3,-2773.81,3
287,3,-2675.4,3
288,3,-2837.907,3
289,3,-2703.023,3
290,3,-2720.325,3
291,3,-2786.398,3
292,3,-2667.148,3
293,3,-2654.398,3
294,3,-2813.068,3
295,3,-2737.515,3
296,3,-2831.278,3
297,3,-2767.222,3
298,3,-2729.028,3
299,3,-2897.645,3
300,4,-3807.385,4
301,4,-3805.971,4
302,4,-3740.962,4
303,4,-3838.492,4
304,4,-3850.397,4
305,4,-3834.024,4
306,4,-3815.393,4
307,4,-3856.131,4
308,4,-3956.44,4
309,4,-3869.876,4
310,4,-3813.401,4
311,4,-3914.599,4
312,4,-3860.415,4
313,4,-3647.456,4
314,4,-3903.368,4
315,4,-3787.242,4
316,4,-3801.319,4
317,4,-3945.236,4
318,4,-3846.516,4
319,4,-3712.483,4
320,4,-3838.523,4
321,4,-3700.327,4
322,4,-3855.764,4
323,4,-3895.167,4
324,4,-3891.37,4
325,4,-3775.774,4
326,4,-3835.626,4
327,4,-3749.619,4
328,4,-3891.293,4
329,4,-3713.16,4
330,5,-3923.134,4
331,4,-3800.666,4
332,4,-3841.663,4
333,5,-3746.868,4
334,4,-3758.056,4
335,4,-3801.116,4
336,4,-3918.531,4
337,4,-3748.131,4
338,4,-4012.242,4
339,4,-3779.716,4
340,4,-3964.329,4
341,4,-3739.262,4
342,4,-3879.796,4
343,4,-3952.202,4
344,4,-3818.548,4
345,4,-3901.843,4
346,4,-3901.179,4
347,4,-3682.536,4
348,4,-3902.933,4
349,4,-3834.487,4
350,4,-3698.233,4
351,4,-3944.683,4
352,4,-3744.687,4
353,4,-3736.118,4
354,4,-3790.915,4
355,4,-3789.843,4
356,4,-3744.868,4
357,5,-3766.117,4
358,4,-3747.695,4
359,4,-3773.539,4
360,4,-3614.969,4
361,4,-3899.101,4
362,4,-3788.837,4
363,4,-3791.126,4
364,4,-3719.319,4
365,4,-3893.261,4
366,4,-3914.606,4
367,4,-3834.128,4
368,4,-3849.282,4
369,4,-3797.85,4
370,4,-3779.43,4
371,4,-3815.343,4
372,4,-3775.77,4
373,4,-3799.807,4
374,4,-3763.473,4
375,4,-3760.063,4
376,4,-3896.635,4
377,4,-3740.135,4
378,4,-3969.215,4
379,4,-3796.623,4
380,4,-3997.558,4
381,4,-3745.67,4
382,4,-3734.278,4
383,4,-3675.772,4
384,4,-3760.324,4
385,4,-3889.689,4
386,4,-3885.823,4
387,4,-3722.644,4
388,4,-3743.236,4
389,5,-3833.902,4
390,4,-3912.627,4
391,4,-3948.324,4
392,4,-3820.643,4
393,4,-3750.235,4
394,4,-3815.003,4
395,4,-3685.329,4
396,4,-3858.804,4
397,4,-3877.703,4
398,4,-3869.639,4
399,4,-3815.725,4
400,5,-4716.317,5
401,5,-4864.279,5
402,5,-4841.655,5
403,5,-4925.935,5
404,5,-4906.418,5
405,5,-5022.859,5
406,5,-4903.581,5
407,5,-5040.787,5
408,5,-4857.579,5
409,5,-4899.39,5
410,5,-4870.346,5
411,5,-4837.896,5
412,5,-4808.499,5
413,5,-4908.975,5
414,5,-5009.025,5
415,5,-4856.445,5
416,5,-4805.934,5
417,5,-4929.071,5
418,5,-4802.139,5
419,5,-4813.439,5
420,5,-4697.988,5
421,5,-4882.379,5
422,5,-4761.214,5
423,5,-4802.831,5
424,5,-4808.431,5
425,5,-4801.552,5
426,5,-4722.016,5
427,5,-4970.593,5
428,5,-4818.845,5
429,5,-4810.284,5
430,5,-5083.876,5
431,5,-5026.933,5
432,5,-4964.826,5
433,5,-4967.818,5
434,5,-4921.571,5
435,5,-4826.391,5
436,5,-4979.252,5
437,5,-4777.46,5
438,5,-4904.904,5
439,5,-5143.813,5
440,5,-4852.749,5
441,5,-4855.426,5
442,5,-4865.175,5
443,5,-4892.134,5
444,5,-4774.986,5
445,5,-4796.111,5
446,5,-4982.96,5
447,5,-4833.521,5
448,5,-4776.977,5
449,5,-5001.907,5
450,5,-4976.648,5
451,5,-4862.064,5
452,5,-4877.998,5
453,5,-4878.176,5
454,5,-4914.966,5
455,5,-4707.607,5
456,5,-4846.983,5
457,5,-5027.785,5
458,5,-4881.394,5
459,5,-4722.478,5
460,5,-4891.462,5
461,5,-5151.148,5
462,5,-4809.335,5
463,5,-4993.999,5
464,5,-4875.413,5
465,5,-4801.855,5
466,5,-4675.472,5
467,5,-4815.03,5
468,5,-4882.117,5
469,5,-4859.719,5
470,5,-4726.381,5
471,5,-4946.411,5
472,5,-5016.028,5
473,5,-5156.299,5
474,5,-4917.985,5
475,5,-4847.897,5
476,5,-4945.699,5
477,5,-4772.692,5
478,5,-5060.362,5
479,5,-4917.276,5
480,5,-4871.109,5
481,5,-4852.09,5
482,5,-4912.962,5
483,5,-4918.289,5
484,5,-4792.183,5
485,5,-4805.877,5
486,5,-4851.736,5
487,5,-4927.284,5
488,5,-4767.19,5
489,5,-5028.846,5
490,5,-4747.918,5
491,5,-4822.25,5
492,5,-4919.274,5
493,5,-4716.898,5
494,5,-4865.795,5
495,5,-4956.968,5
496,5,-4908.921,5
497,5,-4744.019,5
498,5,-4827.541,5
499,5,-5126.76,5
