,Actual,Minimum_value,Predicted
118,4,-1682.007,2
119,3,-1895.298,2
120,4,-1701.75,2
121,4,-1700.888,2
122,4,-1732.302,2
123,3,-1824.289,2
124,3,-1824.736,2
125,4,-1835.083,2
126,4,-1764.093,2
127,4,-1774.075,2
128,4,-1702.857,2
129,4,-1851.736,2
130,4,-1789.989,2
131,4,-1815.069,2
132,4,-1807.275,2
133,3,-1734.52,2
134,3,-1721.409,2
135,3,-1725.087,2
136,4,-1726.075,2
137,4,-1831.283,2
138,4,-1926.426,2
139,3,-1753.573,2
140,4,-1741.682,2
141,4,-1811.912,2
142,4,-1738.029,2
143,4,-1694.363,2
144,4,-1810.724,2
145,4,-1720.643,2
146,4,-1697.13,2
147,3,-1708.393,2
148,3,-1690.3,2
149,4,-1693.436,2
150,3,-1669.395,2
151,4,-1800.394,2
152,3,-1670.603,2
153,3,-1696.58,2
154,4,-1783.033,2
155,4,-1688.976,2
156,3,-1692.033,2
157,4,-1686.865,2
158,3,-1770.85,2
159,4,-1832.415,2
160,4,-1704.513,2
161,4,-1614.892,2
162,4,-1811.196,2
163,4,-1740.179,2
164,4,-1733.843,2
165,4,-1807.21,2
166,3,-1814.822,2
167,4,-1726.516,2
168,3,-1722.545,2
169,3,-1709.776,2
170,3,-1789.729,2
171,4,-1679.993,2
172,4,-1700.743,2
173,4,-1657.983,2
174,3,-1779.168,2
175,3,-1773.882,2
176,3,-1738.324,2
177,3,-1832.284,2
178,4,-1822.844,2
179,3,-1675.495,2
180,3,-1837.596,2
181,3,-1695.602,2
182,4,-1766.881,2
183,4,-1889.493,2
184,4,-1804.806,2
185,3,-1717.55,2
186,4,-1791.922,2
187,4,-1730.301,2
188,4,-1764.151,2
189,4,-1797.969,2
190,4,-1720.357,2
191,4,-1794.98,2
192,4,-1703.431,2
193,4,-1669.672,2
194,4,-1743.264,2
195,4,-1690.85,2
196,4,-1797.125,2
197,4,-1781.869,2
198,4,-1756.386,2
199,3,-1808.006,2
200,5,-2699.322,3
201,5,-2641.687,3
202,5,-2735.116,3
203,5,-2877.087,3
204,5,-2803.034,3
205,5,-2778.036,3
206,5,-2784.394,3
207,5,-2768.877,3
208,5,-2761.933,3
209,5,-2740.666,3
210,5,-2752.347,3
211,5,-2837.141,3
212,5,-2831.826,3
213,5,-2776.704,3
214,5,-2794.229,3
215,5,-2731.704,3
216,5,-2732.643,3
217,5,-2690.747,3
218,5,-2816.543,3
219,5,-2744.806,3
220,5,-2862.163,3
221,5,-2666.773,3
222,5,-2738.646,3
223,5,-2757.123,3
224,5,-2849.646,3
225,5,-2864.816,3
226,5,-2673.127,3
227,5,-2735.064,3
228,5,-2782.922,3
229,5,-2749.986,3
230,5,-2753.916,3
231,5,-2708.513,3
232,5,-2675.524,3
233,5,-2969.091,3
234,5,-2831.108,3
235,5,-2845.31,3
236,5,-2714.78,3
237,5,-2741.409,3
238,5,-2919.482,3
239,5,-2710.293,3
240,5,-2864.105,3
241,5,-2703.469,3
242,5,-2775.566,3
243,5,-2793.531,3
244,5,-2822.158,3
245,5,-2768.747,3
246,5,-3041.309,3
247,5,-2858.488,3
248,5,-2755.998,3
249,5,-2701.363,3
250,5,-2775.039,3
251,5,-2861.043,3
252,5,-2789.797,3
253,5,-2739.568,3
254,5,-2803.976,3
255,5,-2756.528,3
256,5,-2708.037,3
257,5,-2961.157,3
258,5,-2717.115,3
259,5,-2739.386,3
260,5,-2779.036,3
261,5,-2898.073,3
262,5,-2773.574,3
263,5,-2866.007,3
264,5,-2848.4,3
265,5,-2661.424,3
266,5,-2771.885,3
267,5,-2743.948,3
268,4,-2813.089,3
269,5,-2703.229,3
270,5,-2772.656,3
271,5,-2751.446,3
272,5,-3103.105,3
273,5,-2809.298,3
274,5,-2892.686,3
275,5,-2695.698,3
276,5,-2764.226,3
277,5,-2782.047,3
278,5,-2883.259,3
279,5,-2898.41,3
280,5,-2816.851,3
281,5,-2724.743,3
282,4,-2808.933,3
283,5,-2681.682,3
284,5,-2776.785,3
285,5,-2725.955,3
286,4,-2772.084,3
287,5,-2674.925,3
288,5,-2830.718,3
289,5,-2689.497,3
290,5,-2719.18,3
291,5,-2771.304,3
292,5,-2655.885,3
293,5,-2649.901,3
294,5,-2808.944,3
295,4,-2726.621,3
296,5,-2817.97,3
297,5,-2756.932,3
298,5,-2727.81,3
299,5,-2873.562,3
300,5,-3765.707,4
301,5,-3789.495,4
302,5,-3715.294,4
303,5,-3813.318,4
304,5,-3820.111,4
305,5,-3794.218,4
306,5,-3801.122,4
307,5,-3847.369,4
308,5,-3909.208,4
309,5,-3838.919,4
310,5,-3798.339,4
311,5,-3891.785,4
312,5,-3809.522,4
313,5,-3625.815,4
314,5,-3892.872,4
315,5,-3761.323,4
316,5,-3761.962,4
317,5,-3919.787,4
318,5,-3818.272,4
319,5,-3687.327,4
320,5,-3782.033,4
321,5,-3684.216,4
322,5,-3789.632,4
323,5,-3855.317,4
324,5,-3864.213,4
325,5,-3744.928,4
326,5,-3783.285,4
327,5,-3726.446,4
328,5,-3856.66,4
329,5,-3677.187,4
330,5,-3903.533,4
331,5,-3774.753,4
332,5,-3813.891,4
333,5,-3695.68,4
334,5,-3718.844,4
335,5,-3770.485,4
336,5,-3877.449,4
337,5,-3716.898,4
338,5,-3983.683,4
339,5,-3767.047,4
340,5,-3891.03,4
341,5,-3703.079,4
342,5,-3840.022,4
343,5,-3923.339,4
344,5,-3731.477,4
345,5,-3888.01,4
346,5,-3853.342,4
347,5,-3634.156,4
348,5,-3859.685,4
349,5,-3817.863,4
350,5,-3665.607,4
351,5,-3920.538,4
352,5,-3704.393,4
353,5,-3702.435,4
354,5,-3767.992,4
355,5,-3765.75,4
356,5,-3722.676,4
357,5,-3751.476,4
358,5,-3729.849,4
359,5,-3740.86,4
360,5,-3606.766,4
361,5,-3848.013,4
362,5,-3751.102,4
363,5,-3747.091,4
364,5,-3708.403,4
365,5,-3867.593,4
366,5,-3877.291,4
367,5,-3796.532,4
368,5,-3809.032,4
369,5,-3763.716,4
370,5,-3744.799,4
371,5,-3776.347,4
372,5,-3741.797,4
373,5,-3752.065,4
374,5,-3733.886,4
375,5,-3715.54,4
376,5,-3850.334,4
377,5,-3719.553,4
378,5,-3935.01,4
379,5,-3750.437,4
380,5,-3956.308,4
381,5,-3697.491,4
382,5,-3718.216,4
383,5,-3615.178,4
384,5,-3714.165,4
385,5,-3856.652,4
386,5,-3860.712,4
387,5,-3698.009,4
388,5,-3723.018,4
389,5,-3809.085,4
390,5,-3864.821,4
391,5,-3931.792,4
392,5,-3767.285,4
393,5,-3727.075,4
394,5,-3778.076,4
395,5,-3646.503,4
396,5,-3837.874,4
397,5,-3856.041,4
398,5,-3814.8,4
399,5,-3771.217,4
400,5,-4573.817,5
401,5,-4739.058,5
402,5,-4698.47,5
403,5,-4753.627,5
404,5,-4782.842,5
405,5,-4894.918,5
406,5,-4777.798,5
407,5,-4887.989,5
408,5,-4739.194,5
409,5,-4759.793,5
410,5,-4701.081,5
411,5,-4680.023,5
412,5,-4645.282,5
413,5,-4766.295,5
414,5,-4799.51,5
415,5,-4675.974,5
416,5,-4621.279,5
417,5,-4775.684,5
418,5,-4658.685,5
419,5,-4663.21,5
420,5,-4517.729,5
421,5,-4727.989,5
422,5,-4579.909,5
423,5,-4650.62,5
424,5,-4641.905,5
425,5,-4686.764,5
426,5,-4592.182,5
427,5,-4801.848,5
428,5,-4639.441,5
429,5,-4649.532,5
430,5,-4902.097,5
431,5,-4849.418,5
432,5,-4783.653,5
433,5,-4802.144,5
434,5,-4755.776,5
435,5,-4685.56,5
436,5,-4843.268,5
437,5,-4648.898,5
438,5,-4753.771,5
439,5,-4985.553,5
440,5,-4727.168,5
441,5,-4693.969,5
442,5,-4677.589,5
443,5,-4731.728,5
444,5,-4624.844,5
445,5,-4635.358,5
446,5,-4805.553,5
447,5,-4702.977,5
448,5,-4628.72,5
449,5,-4854.516,5
450,5,-4823.171,5
451,5,-4674.521,5
452,5,-4728.022,5
453,5,-4735.474,5
454,5,-4727.829,5
455,5,-4586.579,5
456,5,-4710.153,5
457,5,-4847.155,5
458,5,-4710.74,5
459,5,-4611.696,5
460,5,-4712.868,5
461,5,-4967.133,5
462,5,-4674.549,5
463,5,-4822.157,5
464,5,-4766.671,5
465,5,-4596.557,5
466,5,-4560.161,5
467,5,-4690.836,5
468,5,-4739.293,5
469,5,-4710.657,5
470,5,-4606.48,5
471,5,-4799.593,5
472,5,-4875.511,5
473,5,-4988.727,5
474,5,-4761.4,5
475,5,-4659.104,5
476,5,-4781.32,5
477,5,-4659.392,5
478,5,-4897.329,5
479,5,-4762.307,5
480,5,-4766.791,5
481,5,-4681.504,5
482,5,-4765.149,5
483,5,-4751.794,5
484,5,-4614.506,5
485,5,-4655.929,5
486,5,-4698.396,5
487,5,-4756.929,5
488,5,-4624.232,5
489,5,-4832.514,5
490,5,-4594.18,5
491,5,-4654.972,5
492,5,-4754.533,5
493,5,-4572.8,5
494,5,-4731.15,5
495,5,-4781.898,5
496,5,-4756.197,5
497,5,-4599.003,5
498,5,-4678.658,5
499,5,-4974.754,5
