,Actual,Minimum_value,Predicted
124,1,-103.874,2
125,1,-94.682,2
126,1,-95.198,2
127,1,-111.999,2
128,1,-95.936,2
129,1,-95.591,2
130,1,-113.524,2
131,1,-103.702,2
132,1,-103.084,2
133,1,-111.078,2
134,1,-95.521,2
135,1,-95.115,2
136,1,-111.798,2
137,1,-104.749,2
138,1,-103.199,2
139,1,-103.355,2
140,1,-103.147,2
141,1,-95.049,2
142,1,-94.935,2
143,1,-103.142,2
144,1,-95.639,2
145,1,-103.154,2
146,1,-95.93,2
147,1,-120.601,2
148,1,-102.634,2
149,1,-95.558,2
150,1,-104.294,2
151,1,-128.077,2
152,1,-95.189,2
153,1,-103.736,2
154,4,-232.165,2
155,1,-95.169,2
156,1,-101.995,2
157,1,-111.824,2
158,1,-95.54,2
159,1,-103.468,2
160,1,-95.506,2
161,1,-104.148,2
162,1,-96.233,2
163,1,-96.108,2
164,1,-95.232,2
165,1,-95.454,2
166,1,-120.012,2
167,1,-94.788,2
168,1,-95.53,2
169,1,-94.608,2
170,1,-103.022,2
171,1,-111.619,2
172,1,-95.167,2
173,1,-119.469,2
174,1,-112.756,2
175,1,-103.489,2
176,1,-128.642,2
177,1,-102.413,2
178,1,-127.779,2
179,1,-104.508,2
180,1,-102.199,2
181,1,-103.692,2
182,1,-94.737,2
183,1,-86.886,2
184,1,-102.72,2
185,1,-95.735,2
186,1,-111.414,2
187,1,-94.348,2
188,1,-94.074,2
189,1,-103.796,2
190,1,-94.722,2
191,1,-102.853,2
192,1,-104.259,2
193,1,-104.509,2
194,1,-104.079,2
195,1,-102.077,2
196,4,-182.262,2
197,1,-111.202,2
198,1,-103.002,2
199,1,-111.313,2
200,1,-140.691,3
201,1,-148.816,3
202,1,-139.838,3
203,1,-131.821,3
204,1,-157.054,3
205,1,-149.684,3
206,1,-157.537,3
207,1,-139.195,3
208,1,-149.576,3
209,1,-176.139,3
210,1,-139.929,3
211,1,-141.468,3
212,1,-130.083,3
213,1,-139.936,3
214,1,-149.339,3
215,1,-131.639,3
216,1,-140.914,3
217,1,-139.688,3
218,1,-140.69,3
219,1,-140.03,3
220,1,-167.276,3
221,1,-148.772,3
222,1,-157.757,3
223,1,-140.696,3
224,1,-139.418,3
225,1,-139.52,3
226,1,-194.523,3
227,1,-140.69,3
228,1,-140.936,3
229,1,-150.269,3
230,1,-131.754,3
231,1,-149.252,3
232,1,-148.989,3
233,1,-139.354,3
234,1,-150.12,3
235,1,-148.128,3
236,1,-148.433,3
237,1,-149.05,3
238,1,-148.601,3
239,1,-140.052,3
240,1,-140.425,3
241,1,-130.59,3
242,1,-121.086,3
243,1,-139.491,3
244,1,-139.92,3
245,1,-140.123,3
246,1,-139.799,3
247,1,-139.244,3
248,1,-159.259,3
249,1,-148.425,3
250,1,-140.854,3
251,1,-140.038,3
252,1,-167.643,3
253,1,-131.44,3
254,1,-139.502,3
255,1,-158.228,3
256,1,-150.268,3
257,1,-140.698,3
258,1,-140.172,3
259,1,-148.387,3
260,1,-140.536,3
261,1,-139.245,3
262,1,-131.141,3
263,1,-132.08,3
264,1,-149.426,3
265,1,-149.572,3
266,1,-158.618,3
267,1,-148.583,3
268,1,-138.905,3
269,1,-140.257,3
270,1,-140.296,3
271,1,-132.157,3
272,1,-151.007,3
273,1,-149.571,3
274,1,-150.976,3
275,1,-131.19,3
276,1,-132.18,3
277,1,-148.995,3
278,1,-141.012,3
279,1,-139.328,3
280,1,-166.453,3
281,1,-176.014,3
282,1,-149.386,3
283,1,-167.102,3
284,1,-148.845,3
285,1,-168.571,3
286,1,-140.483,3
287,1,-140.85,3
288,1,-176.08,3
289,1,-141.262,3
290,1,-131.706,3
291,1,-140.419,3
292,1,-140.987,3
293,1,-139.939,3
294,1,-132.09,3
295,1,-188.325,3
296,1,-130.865,3
297,1,-149.282,3
298,1,-149.445,3
299,1,-139.411,3
300,2,-176.014,4
301,2,-178.895,4
302,2,-177.315,4
303,2,-177.901,4
304,2,-206.665,4
305,2,-215.734,4
306,2,-197.419,4
307,2,-208.178,4
308,2,-188.406,4
309,2,-188.18,4
310,2,-177.575,4
311,2,-177.787,4
312,2,-197.685,4
313,2,-187.245,4
314,2,-178.598,4
315,2,-187.546,4
316,2,-188.586,4
317,2,-187.251,4
318,2,-197.843,4
319,2,-177.813,4
320,2,-177.997,4
321,2,-177.717,4
322,2,-178.912,4
323,2,-196.906,4
324,2,-187.274,4
325,2,-187.114,4
326,2,-196.08,4
327,2,-177.23,4
328,2,-188.548,4
329,2,-197.215,4
330,2,-166.815,4
331,2,-196.7,4
332,2,-196.302,4
333,2,-197.517,4
334,2,-178.326,4
335,2,-217.862,4
336,2,-198.329,4
337,2,-197.581,4
338,2,-178.136,4
339,2,-187.065,4
340,2,-198.174,4
341,2,-187.735,4
342,2,-184.675,4
343,2,-168.009,4
344,2,-185.601,4
345,2,-178.23,4
346,2,-185.894,4
347,2,-185.996,4
348,2,-178.119,4
349,2,-178.759,4
350,2,-197.285,4
351,2,-187.62,4
352,2,-197.397,4
353,2,-188.186,4
354,2,-167.324,4
355,2,-195.926,4
356,2,-177.631,4
357,2,-178.604,4
358,2,-210.213,4
359,2,-196.466,4
360,2,-186.703,4
361,2,-229.361,4
362,2,-196.697,4
363,2,-196.898,4
364,2,-188.066,4
365,2,-208.074,4
366,2,-167.604,4
367,2,-205.855,4
368,2,-196.418,4
369,2,-188.604,4
370,2,-197.67,4
371,2,-186.318,4
372,2,-167.509,4
373,2,-187.636,4
374,2,-207.673,4
375,2,-188.772,4
376,2,-178.164,4
377,2,-179.195,4
378,2,-206.411,4
379,2,-197.409,4
380,2,-178.11,4
381,2,-178.528,4
382,2,-198.193,4
383,2,-185.177,4
384,2,-179.089,4
385,2,-179.408,4
386,2,-196.399,4
387,2,-178.869,4
388,2,-187.445,4
389,2,-178.903,4
390,2,-176.652,4
391,2,-176.194,4
392,2,-185.585,4
393,2,-189.256,4
394,2,-207.855,4
395,2,-177.913,4
396,2,-177.373,4
397,2,-187.926,4
398,2,-187.549,4
399,2,-167.528,4
400,2,-218.432,5
401,2,-229.165,5
402,2,-230.642,5
403,2,-238.478,5
404,2,-219.966,5
405,2,-218.783,5
406,2,-250.457,5
407,2,-248.82,5
408,2,-248.581,5
409,2,-240.773,5
410,2,-231.211,5
411,2,-240.504,5
412,2,-217.936,5
413,2,-226.456,5
414,2,-248.887,5
415,2,-229.244,5
416,2,-228.961,5
417,2,-207.294,5
418,2,-208.346,5
419,2,-219.298,5
420,2,-241.854,5
421,2,-238.162,5
422,2,-239.096,5
423,2,-249.518,5
424,2,-237.96,5
425,2,-208.586,5
426,2,-229.742,5
427,2,-228.369,5
428,2,-239.793,5
429,2,-230.011,5
430,2,-208.072,5
431,2,-229.525,5
432,2,-227.296,5
433,2,-219.496,5
434,2,-239.425,5
435,2,-238.495,5
436,2,-239.709,5
437,2,-227.684,5
438,2,-249.597,5
439,2,-227.314,5
440,2,-230.555,5
441,2,-229.833,5
442,2,-219.701,5
443,2,-228.158,5
444,2,-229.606,5
445,2,-240.925,5
446,2,-239.682,5
447,2,-237.564,5
448,2,-238.88,5
449,2,-238.449,5
450,2,-250.895,5
451,2,-226.461,5
452,2,-249.549,5
453,2,-230.746,5
454,2,-218.195,5
455,2,-227.522,5
456,2,-230.504,5
457,2,-218.165,5
458,2,-209.552,5
459,2,-218.681,5
460,2,-239.405,5
461,2,-227.055,5
462,2,-238.34,5
463,2,-240.329,5
464,2,-227.969,5
465,2,-228.784,5
466,2,-218.565,5
467,2,-227.692,5
468,2,-218.336,5
469,2,-238.734,5
470,2,-258.817,5
471,2,-240.031,5
472,2,-239.33,5
473,2,-227.616,5
474,2,-218.163,5
475,2,-218.487,5
476,2,-239.006,5
477,2,-239.792,5
478,2,-216.335,5
479,2,-219.411,5
480,2,-248.796,5
481,2,-248.668,5
482,2,-229.782,5
483,2,-238.716,5
484,2,-217.486,5
485,2,-218.572,5
486,2,-228.533,5
487,2,-250.061,5
488,2,-218.954,5
489,2,-239.591,5
490,2,-208.786,5
491,2,-218.891,5
492,2,-226.974,5
493,2,-236.834,5
494,2,-239.431,5
495,2,-251.207,5
496,2,-259.163,5
497,2,-218.24,5
498,2,-217.359,5
499,2,-218.779,5
