,Actual,Minimum_value,Predicted
344,5,-6877.655,4
345,5,-6813.761,4
346,5,-6739.473,4
347,5,-6822.916,4
348,5,-6914.24,4
349,5,-6887.531,4
350,5,-6862.535,4
351,5,-6720.189,4
352,5,-6809.899,4
353,5,-6888.592,4
354,5,-6800.991,4
355,5,-6651.899,4
356,5,-6570.751,4
357,5,-6867.99,4
358,5,-6755.418,4
359,5,-6900.35,4
360,5,-6722.128,4
361,5,-6774.506,4
362,5,-6813.586,4
363,5,-7148.427,4
364,5,-6777.88,4
365,5,-6810.879,4
366,5,-6842.92,4
367,5,-6637.87,4
368,5,-6872.812,4
369,5,-6972.135,4
370,5,-6644.532,4
371,5,-7079.693,4
372,5,-6904.733,4
373,5,-6756.753,4
374,5,-7110.288,4
375,5,-6700.122,4
376,5,-6851.017,4
377,5,-6640.882,4
378,5,-6808.222,4
379,5,-6665.62,4
380,5,-6770.543,4
381,5,-6752.397,4
382,5,-6954.184,4
383,5,-6687.512,4
384,5,-6638.69,4
385,5,-6984.778,4
386,5,-6816.059,4
387,5,-6839.945,4
388,5,-6726.132,4
389,5,-6973.692,4
390,5,-6842.939,4
391,5,-6787.43,4
392,5,-6690.998,4
393,5,-7182.501,4
394,5,-6823.812,4
395,5,-6749.48,4
396,5,-6848.894,4
397,5,-7015.381,4
398,5,-6735.578,4
399,5,-6799.669,4
400,5,-8533.86,5
401,5,-8534.426,5
402,5,-8732.299,5
403,5,-8948.361,5
404,5,-8632.919,5
405,5,-8707.962,5
406,5,-8580.695,5
407,5,-8584.338,5
408,5,-8831.152,5
409,5,-8878.672,5
410,5,-8893.607,5
411,5,-8581.915,5
412,5,-8403.677,5
413,5,-8454.576,5
414,5,-8761.703,5
415,5,-8609.064,5
416,5,-8672.725,5
417,5,-8873.965,5
418,5,-8527.525,5
419,5,-8647.384,5
420,5,-8781.884,5
421,5,-8544.764,5
422,5,-8475.246,5
423,5,-8544.262,5
424,5,-8966.538,5
425,5,-8631.604,5
426,5,-8594.291,5
427,5,-8852.981,5
428,5,-8877.517,5
429,5,-8854.344,5
430,5,-8789.118,5
431,5,-8577.437,5
432,5,-8631.549,5
433,5,-8830.193,5
434,5,-8585.585,5
435,5,-8771.265,5
436,5,-8650.113,5
437,5,-8719.512,5
438,5,-8658.214,5
439,5,-8652.959,5
440,5,-8621.814,5
441,5,-8794.953,5
442,5,-8580.027,5
443,5,-8630.5,5
444,5,-8565.511,5
445,5,-8611.098,5
446,5,-8556.759,5
447,5,-8587.858,5
448,5,-9072.3,5
449,5,-8602.578,5
450,5,-8611.637,5
451,5,-8752.705,5
452,5,-8598.184,5
453,5,-8567.948,5
454,5,-8620.576,5
455,5,-8562.99,5
456,5,-8685.286,5
457,5,-8635.831,5
458,5,-8831.262,5
459,5,-8827.954,5
460,5,-8490.275,5
461,5,-8681.276,5
462,5,-8622.765,5
463,5,-9000.84,5
464,5,-8873.427,5
465,5,-8674.983,5
466,5,-8619.016,5
467,5,-8667.726,5
468,5,-8472.279,5
469,5,-8652.771,5
470,5,-8705.285,5
471,5,-8469.715,5
472,5,-8484.643,5
473,5,-8656.47,5
474,5,-8562.076,5
475,5,-8634.384,5
476,5,-9123.086,5
477,5,-8687.277,5
478,5,-8787.513,5
479,5,-8531.314,5
480,5,-8775.334,5
481,5,-8686.417,5
482,5,-8678.3,5
483,5,-8584.686,5
484,5,-8857.868,5
485,5,-8836.861,5
486,5,-8560.019,5
487,5,-8572.035,5
488,5,-8607.363,5
489,5,-8751.557,5
490,5,-9053.451,5
491,5,-8455.904,5
492,5,-8545.272,5
493,5,-8815.477,5
494,5,-8941.491,5
495,5,-8466.971,5
496,5,-8872.328,5
497,5,-8711.915,5
498,5,-8624.102,5
499,5,-8584.258,5
