,1,Actual_1,1_val,2,Actual_2,2_val,3,Actual_3,3_val,4,Actual_4,4_val,5,Actual_5,5_val
38,,,,,,,48.0,0.0004,0.0006222855512013521,56.0,0.0043,0.0032084321407009433,62.0,0.0152,0.013356173507278319
39,,,,,,,49.0,0.0004,0.0003813424957245492,57.0,0.003,0.002254470068427146,63.0,0.0102,0.010598457326646224
40,,,,,,,50.0,0.0004,0.00022899449953456708,58.0,0.0017,0.0015567080478157318,64.0,0.0072,0.008278177831659555
41,,,,,,,51.0,0.0,0.00013480096596535612,59.0,0.0011,0.0010565986847487709,65.0,0.0068,0.0063659669648233365
42,,,,,,,52.0,0.0,7.78190752472359e-05,60.0,0.0005,0.0007051441958051376,66.0,0.0059,0.004820969058300819
43,,,,,,,53.0,0.0001,4.407221440688302e-05,61.0,0.0006,0.00046284058200202893,67.0,0.004,0.0035962042675358676
44,,,,,,,,,,62.0,0.0002,0.00029887341059064705,68.0,0.0033,0.002642963464422451
45,,,,,,,,,,63.0,0.0001,0.000189914652261814,69.0,0.0024,0.0019141179535825704
46,,,,,,,,,,64.0,0.0001,0.00011878304187514746,70.0,0.0016,0.0013663695982229814
47,,,,,,,,,,65.0,0.0,7.314442477900531e-05,71.0,0.0017,0.0009615641851836154
48,,,,,,,,,,66.0,0.0,4.435490278891674e-05,72.0,0.0008,0.0006672446830691307
49,,,,,,,,,,67.0,0.0001,2.6493257474204004e-05,73.0,0.0005,0.00045663847467184007
50,,,,,,,,,,,,,74.0,0.0003,0.00030826336721363626
51,,,,,,,,,,,,,75.0,0.0002,0.00020531122181715648
52,,,,,,,,,,,,,76.0,0.0002,0.0001349341949190055
53,,,,,,,,,,,,,77.0,0.0,8.752358858335265e-05
54,,,,,,,,,,,,,78.0,0.0002,5.6039625254865756e-05
