,1,Actual_1,1_val,2,Actual_2,2_val,3,Actual_3,3_val,4,Actual_4,4_val,5,Actual_5,5_val
0,0.0,0.0,0.1361928820514736,0.0,0.0,0.021146210697820734,0.0,0.0,0.002825207890931615,0.0,0.0,0.00039081954914833367,0.0,0.0,4.4846488714447706e-05
1,1.0,0.4112,0.2714541319478671,1.0,0.0955,0.07931011158485572,1.0,0.0194,0.01623960131719543,1.0,0.0038,0.0030067704677539508,1.0,0.0004,0.000448145851330017
2,2.0,0.2621,0.27059698307133745,2.0,0.1518,0.15088316807318572,2.0,0.0459,0.047006153735556604,2.0,0.0115,0.011624824405447478,2.0,0.0024,0.0022400020599755753
3,3.0,0.1851,0.1798757416437141,3.0,0.1906,0.19409727050591938,3.0,0.0915,0.0913493489648273,3.0,0.0304,0.030113579611339737,3.0,0.0081,0.007467138885198066
4,4.0,0.0883,0.0897011252224215,4.0,0.1893,0.1899025941784961,4.0,0.1381,0.13407835057365775,4.0,0.0593,0.058798987060945954,4.0,0.0189,0.018676232501074114
5,5.0,0.0358,0.0357954250492822,5.0,0.1564,0.1507024151728474,5.0,0.1541,0.15853381042771825,5.0,0.0928,0.09230531692207918,5.0,0.0401,0.03738369327021357
6,6.0,0.0128,0.011906667694393868,6.0,0.1063,0.10102635952818462,6.0,0.1571,0.15729071474534836,6.0,0.1229,0.12135315894657545,6.0,0.0613,0.06238234981123938
7,7.0,0.0035,0.0033956306491464525,7.0,0.058,0.05883416257786539,7.0,0.1358,0.13468403162105774,7.0,0.1347,0.13742534204308757,7.0,0.0901,0.08926110079960065
8,8.0,0.0011,0.0008475649175736729,8.0,0.0292,0.03037963284875754,8.0,0.106,0.1016004232918504,8.0,0.1357,0.13684165153429415,8.0,0.1091,0.11179915182314118
9,9.0,0.0001,0.00018809931285391622,9.0,0.0139,0.01412725635595544,9.0,0.0667,0.06858998737553824,9.0,0.1228,0.12171233063941606,9.0,0.1226,0.1245173589088738
10,,,,10.0,0.0059,0.005989317357625988,10.0,0.0415,0.041955317343778165,10.0,0.101,0.09790399215058952,10.0,0.1305,0.12486231444819951
11,,,,11.0,0.0022,0.002337946087143539,11.0,0.0222,0.023486575718009793,11.0,0.0724,0.07193999547177996,11.0,0.1099,0.11386957255892421
12,,,,12.0,0.0007,0.0008471570120410781,12.0,0.0121,0.0121323155919267,12.0,0.0467,0.048689873117239074,12.0,0.098,0.09522761097480302
13,,,,13.0,0.0002,0.0002868958203906696,13.0,0.0056,0.005823264053252007,13.0,0.0308,0.03056480198126991,13.0,0.0737,0.0735399562054041
14,,,,,,,14.0,0.0027,0.0026124425953489446,14.0,0.0164,0.017901390895744544,14.0,0.0515,0.05275534678929324
15,,,,,,,15.0,0.0009,0.0011010004537745492,15.0,0.0094,0.009832090800104588,15.0,0.0356,0.03533569442987488
16,,,,,,,16.0,0.0004,0.00043782944743380874,16.0,0.0054,0.005086554500363674,16.0,0.0208,0.022197253789677983
17,,,,,,,,,,17.0,0.0026,0.0024883439950829523,17.0,0.0134,0.013128740172530868
18,,,,,,,,,,18.0,0.0008,0.0011550528770662735,18.0,0.0066,0.0073365239393540695
19,,,,,,,,,,19.0,0.0005,0.0005103065059433053,19.0,0.0036,0.003885469712318486
20,,,,,,,,,,20.0,0.0001,0.0002151758338550327,20.0,0.0023,0.001955632550077332
21,,,,,,,,,,,,,21.0,0.0006,0.0009377963934085692
22,,,,,,,,,,,,,22.0,0.0003,0.00042943088883394965
23,,,,,,,,,,,,,23.0,0.0002,0.00018816532248905218
