,Actual,Coef1,Coef2,Coef3,Coef4,Coef5,Minimum_value,Mu1,Mu2,Mu3,Mu4,Mu5,Predicted
0,2,0.34348433,0.65651567,0.0,0,0,-217.812,2.4935152608668023,8.382014845707625,0.0,0,0,4
1,2,0.56184118,0.43815881999999995,0.0,0,0,-187.322,2.279025855488701,8.457889166538003,0.0,0,0,4
2,2,0.33983155,0.66016845,0.0,0,0,-208.18,2.431093147051044,7.070805998079023,0.0,0,0,4
3,1,1.0,0.0,0.0,0,0,-226.698,5.643397134701912,0.0,0.0,0,0,4
4,2,0.34219616,0.6578038399999999,0.0,0,0,-186.156,2.4337825315003943,7.060445600966859,0.0,0,0,4
5,2,0.33496251,0.66503749,0.0,0,0,-218.627,2.4187613954334544,7.073808733633962,0.0,0,0,4
6,1,1.0,0.0,0.0,0,0,-287.614,7.2258637098506275,0.0,0.0,0,0,2
7,2,0.57601603,0.42398397,0.0,0,0,-198.221,2.322713896350003,8.498756793226724,0.0,0,0,4
8,2,0.3224904,0.6775096,0.0,0,0,-218.396,2.4087564984523175,7.583152684948766,0.0,0,0,5
9,2,0.7142566,0.2857434,0.0,0,0,-304.535,5.776118767817971,9.269703357198315,0.0,0,0,4
10,2,0.42893334,0.5710666600000001,0.0,0,0,-213.324,2.6002401442472802,7.748464786350609,0.0,0,0,4
11,1,1.0,0.0,0.0,0,0,-200.002,4.573310719973529,0.0,0.0,0,0,2
12,2,0.25018841,0.74981159,0.0,0,0,-191.484,2.2404780218635145,7.116104149298351,0.0,0,0,3
13,2,0.58304155,0.41695845,0.0,0,0,-278.42,4.525216504921027,9.864761078008067,0.0,0,0,3
14,2,0.4829726,0.5170274,0.0,0,0,-277.856,4.370522400348107,9.006272093262176,0.0,0,0,3
15,2,0.36346596,0.63653404,0.0,0,0,-313.313,5.855402125219847,9.827973933060745,0.0,0,0,2
16,2,0.43738965,0.5626103499999999,0.0,0,0,-191.789,2.0770363272006516,9.439456566903202,0.0,0,0,3
17,2,0.35087647,0.64912353,0.0,0,0,-239.094,2.48208391309481,9.675361503015454,0.0,0,0,3
18,2,0.55743731,0.44256269000000004,0.0,0,0,-197.565,2.2754631712607476,8.408420289843951,0.0,0,0,4
19,2,0.24336439,0.75663561,0.0,0,0,-255.528,2.214764708679086,7.604595635578607,0.0,0,0,4
20,2,0.34941342,0.65058658,0.0,0,0,-245.882,2.6171646547253418,6.461585942147973,0.0,0,0,4
21,1,1.0,0.0,0.0,0,0,-211.414,4.2128936490850055,0.0,0.0,0,0,3
22,1,1.0,0.0,0.0,0,0,-193.879,4.755388787976448,0.0,0.0,0,0,4
23,2,0.54197698,0.45802301999999995,0.0,0,0,-332.731,5.33140620161047,8.440833855167522,0.0,0,0,4
24,2,0.55561967,0.44438033,0.0,0,0,-295.533,4.437383551396499,8.714195140548854,0.0,0,0,4
25,2,0.43973578,0.56026422,0.0,0,0,-219.629,2.092275747812103,8.741892352582814,0.0,0,0,3
26,1,1.0,0.0,0.0,0,0,-194.031,4.766918494908608,0.0,0.0,0,0,4
27,1,1.0,0.0,0.0,0,0,-126.308,3.457747494388459,0.0,0.0,0,0,3
28,2,0.55184397,0.44815603000000004,0.0,0,0,-281.735,4.38795114782574,9.605913174872388,0.0,0,0,3
29,1,1.0,0.0,0.0,0,0,-123.662,2.87519512763787,0.0,0.0,0,0,3
30,2,0.77264136,0.22735863999999995,0.0,0,0,-144.859,2.216746696745658,7.309996933247304,0.0,0,0,3
31,2,0.32736264,0.67263736,0.0,0,0,-219.222,2.4098876674669545,8.25781054716675,0.0,0,0,4
32,2,0.44144113,0.5585588699999999,0.0,0,0,-200.07,2.0656382556584587,8.695120462606448,0.0,0,0,3
33,2,0.20358305,0.79641695,0.0,0,0,-318.694,3.9974432552708126,8.001265188480085,0.0,0,0,4
34,2,0.33381132,0.66618868,0.0,0,0,-320.796,4.593763232560238,9.722500430372397,0.0,0,0,3
35,2,0.36878818,0.63121182,0.0,0,0,-185.764,2.525486662234069,6.522165018802585,0.0,0,0,4
36,2,0.34599008,0.65400992,0.0,0,0,-227.946,2.482215164882678,8.395320462329614,0.0,0,0,4
37,2,0.27609347,0.72390653,0.0,0,0,-320.92,4.693157872995901,9.343034504881347,0.0,0,0,3
38,2,0.45610496,0.54389504,0.0,0,0,-330.99,6.617903715505409,9.181914993108384,0.0,0,0,3
39,2,0.34212592,0.65787408,0.0,0,0,-231.998,2.4836460778528524,7.723155582714445,0.0,0,0,3
40,2,0.3583327,0.6416672999999999,0.0,0,0,-196.632,2.506288708141941,6.497643021000821,0.0,0,0,4
41,2,0.47317726,0.5268227400000001,0.0,0,0,-189.717,2.1546596848455137,6.866720830556016,0.0,0,0,3
42,2,0.46669757,0.53330243,0.0,0,0,-332.365,4.100542944547291,9.146617930625451,0.0,0,0,3
43,1,1.0,0.0,0.0,0,0,-245.148,5.6226485564635755,0.0,0.0,0,0,3
44,2,0.33941201,0.66058799,0.0,0,0,-321.78,4.604677394057707,9.063296090671734,0.0,0,0,4
45,2,0.22105475,0.77894525,0.0,0,0,-233.827,2.0711273319483974,8.99348944337327,0.0,0,0,3
46,2,0.32042727,0.6795727300000001,0.0,0,0,-217.691,2.3843798377861156,7.552902546674071,0.0,0,0,5
47,2,0.60748356,0.39251643999999997,0.0,0,0,-179.36,2.3955117498040828,7.643967229461492,0.0,0,0,4
48,2,0.62013564,0.37986436,0.0,0,0,-264.169,4.017334043382785,9.059938315920263,0.0,0,0,3
49,2,0.33966083,0.66033917,0.0,0,0,-228.755,2.486594928108513,8.391327145698675,0.0,0,0,4
50,2,0.54980729,0.45019271000000005,0.0,0,0,-299.385,5.8733846609534375,7.875714068968795,0.0,0,0,2
51,2,0.25999735,0.74000265,0.0,0,0,-189.562,2.270915087372461,6.62023759840644,0.0,0,0,3
52,2,0.60995993,0.39004006999999996,0.0,0,0,-196.843,2.3845333387475667,7.6646129348246355,0.0,0,0,4
53,2,0.79737061,0.20262939000000002,0.0,0,0,-270.463,3.9943732477084106,9.861056687912988,0.0,0,0,2
54,2,0.6759914,0.3240086,0.0,0,0,-159.102,2.4273120014192644,6.597914192296431,0.0,0,0,3
55,1,1.0,0.0,0.0,0,0,-151.585,3.912339863178681,0.0,0.0,0,0,3
56,2,0.46749985,0.53250015,0.0,0,0,-126.363,2.1813656063240505,6.267439705955145,0.0,0,0,2
57,2,0.24443289,0.75556711,0.0,0,0,-234.009,2.2016841615529756,8.07937245363393,0.0,0,0,4
58,2,0.29031429,0.70968571,0.0,0,0,-226.766,2.3310448937722312,6.759306976402634,0.0,0,0,4
59,1,1.0,0.0,0.0,0,0,-164.172,4.451691777852268,0.0,0.0,0,0,3
60,2,0.33872618,0.66127382,0.0,0,0,-241.045,2.446284376609686,8.270901124648105,0.0,0,0,4
61,2,0.23495476,0.76504524,0.0,0,0,-232.008,2.1431417537023343,8.063441752552357,0.0,0,0,4
