,Actual,Coef1,Coef2,Coef3,Coef4,Coef5,Minimum_value,Mu1,Mu2,Mu3,Mu4,Mu5,Predicted
0,5,0.2003658,0.23143493,0.18357299,0.19351563,0.19111064999999994,-8599.632,99.942803,291.765026,311.282498,400.486908,499.51641,4
1,5,0.19579881,0.20744406,0.21504117,0.19680912,0.18490683999999996,-7444.047,194.038523,205.407778,388.697508,413.692654,500.080136,3
2,5,0.13035312,0.2692986,0.00103882,0.27761695,0.32169251,-7439.397,191.818654,204.168701,513.821335,484.308872,513.833151,2
3,5,0.08967327,0.31812556,0.20064092,0.19801095,0.19354930000000006,-8945.154,94.4304074,101.605653,200.050849,300.220652,499.807671,4
4,4,0.4210611,0.37980527,0.09494856,0.10418507000000006,0.0,-4835.555,97.1166835,103.070655,290.673706,308.233401,0.0,2
5,5,0.1963782,0.18753438,0.21313229,0.22091277,0.18204235999999993,-6914.365,100.026038,194.063242,205.405384,389.830065,412.752692,3
6,5,0.19881503,0.21647006,0.31761705,0.07365835,0.19343950999999998,-4982.585,100.030825,198.165849,198.164975,217.788051,300.188556,3
7,5,0.38404682,0.02364448,0.20076676,0.19810067,0.19344127000000003,-8974.624,99.4922911,112.351256,200.054994,299.862858,500.312092,4
8,5,0.2023602,0.20144402,0.2009461,0.19909674,0.19615293999999994,-8615.555,99.9915832,200.091935,300.136091,400.426684,500.114842,5
9,5,0.19046134,0.15173412,0.0644405,0.37506954,0.2182945,-5855.107,300.328404,393.400512,426.865601,491.396657,518.741279,3
10,5,0.2838722,0.11871486,0.18769464,0.17024364,0.23947465999999998,-7228.609,196.517049,208.750931,399.510117,481.474823,511.728022,3
11,5,0.1990466,0.19646451,0.27247616,0.14455543,0.18745730000000002,-8881.68,99.920904,200.085129,391.993744,419.568824,501.133368,4
12,5,0.20276914,0.20120907,0.2001605,0.19952478,0.19633651000000002,-8579.609,99.9623065,200.022049,299.860124,400.028038,499.299627,5
13,5,0.20038581,0.19730402,0.20936762,0.20267027,0.19027228,-8687.134,99.899861,199.876082,290.768207,309.583686,499.491526,4
14,5,0.14326524,0.25447503,0.01876761,0.43940183,0.14409029000000007,-3543.323,192.402742,203.83809,267.656222,296.289616,314.773424,2
15,5,0.19941389,0.19633499,0.19476616,0.21809417,0.19139079,-7168.469,100.076616,199.905054,300.160726,389.061325,412.40557,4
16,5,0.20285959,0.20173547,0.20023935,0.1993819,0.19578368999999995,-8689.316,100.187492,200.015349,300.198847,400.221828,499.523726,5
17,5,0.20059409,0.19875158,0.30214457,0.10866512,0.1898446399999999,-8820.192,99.9869898,199.810477,294.968662,315.773682,499.937285,4
18,5,0.30023038,0.10260666,0.19563417,0.21079594,0.19073285000000004,-6836.948,98.619171,104.880419,193.807867,205.831312,399.855815,3
19,5,0.19732254,0.10902025,0.29198846,0.15460231,0.24706643999999992,-9016.891,100.085415,190.332301,203.351647,482.324251,510.657857,3
20,5,0.19724182,0.19377793,0.01138152,0.41840153,0.17919719999999995,-7085.47,100.014422,199.981922,353.08795,393.968758,417.914584,3
21,4,0.19619874,0.19433295,0.31945077,0.29001754,0.0,-7041.34,200.092854,300.011802,486.780258,514.677667,0.0,3
22,5,0.0952144,0.31326127,0.20021508,0.19699554,0.19431370999999995,-8736.275,94.3946369,101.795132,200.418431,400.678672,499.849225,4
23,5,0.19946367,0.01161194,0.45205384,0.14781432,0.18905623000000005,-8503.692,99.6549636,265.297213,295.539517,314.950111,498.578671,3
24,5,0.20022538,0.13600952,0.27222854,0.19721443,0.19432212999999998,-7095.435,99.9360951,191.721316,203.897758,299.990069,399.794506,4
25,5,0.1997488,0.1969468,0.23969532,0.17146973,0.19213935,-6793.388,100.020364,200.142862,292.625115,311.418979,400.15243,4
26,5,0.20009392,0.19390213,0.1893084,0.15047056,0.26622499,-8826.502,100.040561,300.001878,399.338038,477.788709,510.264869,4
27,5,0.19979999,0.19584858,0.2762397,0.14064056,0.18747116999999994,-8720.504,100.111229,299.879948,392.228404,418.939642,500.332211,4
28,5,0.1993481,0.00457592,0.3269264,0.2813907,0.18775888000000002,-8763.192,99.9383887,219.66329,291.966896,309.419502,499.380385,3
29,5,0.28663818,0.11743992,0.25511528,0.15246286,0.18834376,-5315.768,196.60764,209.335138,293.233619,312.863053,399.832185,3
30,5,0.19405831,0.29714258,0.306253,0.11315998,0.08938613000000001,-5409.589,200.084029,291.42712,308.501651,390.439836,412.794965,3
31,5,0.19677201,0.19570173,0.20536349,0.21596008,0.18620269,-9057.168,99.7636124,388.530092,410.101634,486.18064,514.949422,3
32,5,0.19979284,0.33627029,0.07747994,0.19451619,0.19194074000000003,-8681.611,99.9531565,296.448328,321.882082,400.8676,499.801826,4
33,5,0.20026025,0.1977022,0.24060201,0.1706534,0.19078213999999988,-6772.424,99.8111981,199.556978,292.255928,311.056209,399.793106,4
34,5,0.28114679,0.13067987,0.19810521,0.19501109,0.19505703999999996,-7350.628,196.006608,210.074464,300.10149,400.764305,499.619885,4
35,5,0.20294284,0.20116924,0.20033998,0.1993314,0.19621654000000005,-8656.326,99.6686853,199.473036,299.371221,399.617469,499.125816,5
36,5,0.19691899,0.25939672,0.34216948,0.09713664,0.10437816999999994,-8813.898,99.8657055,290.461744,307.099487,484.788433,513.837871,3
37,5,0.19761962,0.19360461,0.02003401,0.35742423,0.23131753,-8639.508,100.1272,200.094146,452.540228,490.786003,518.846769,3
38,5,0.01592413,0.56065044,0.03360361,0.19674375,0.19307807,-6816.058,86.194039,99.6922328,113.355144,300.028922,399.392957,3
39,5,0.14718877,0.25590778,0.26517571,0.14336633,0.18836141000000012,-5477.584,192.830397,204.316755,293.834444,313.694183,400.148327,3
40,5,0.19358472,0.14005786,0.06655251,0.34112555,0.25867936,-7178.378,200.022512,392.929721,419.410234,488.70811,516.430394,3
41,5,0.29712807,0.10621138,0.26011138,0.14807062,0.18847854999999997,-6752.526,98.0328763,105.918877,293.26158,313.696752,400.17106,3
42,5,0.19682705,0.14696564,0.05632652,0.31018547,0.2896953199999999,-6858.542,99.8362569,295.017399,314.836636,389.260194,411.567956,3
43,4,0.06902764,0.33160844,0.15639568,0.4429682399999999,0.0,-3036.258,93.6289278,101.294615,190.664322,203.207298,0.0,2
44,5,0.20329427,0.20121332,0.1996809,0.19985914,0.19595237,-8685.131,100.027668,199.868767,300.051458,400.221696,499.588283,5
45,5,0.25298185,0.15243226,0.21371908,0.19172896,0.18913784999999994,-5371.9,195.159082,208.29899,292.09455,309.14381,399.573923,3
46,5,0.2754391,0.12715776,0.23294136,0.17364764,0.19081413999999997,-5597.74,196.826476,208.571801,293.095044,310.980225,400.088137,3
47,5,0.1970303,0.09820171,0.10314959,0.23799904,0.36361936,-8772.04,100.245907,388.224075,411.50975,482.760543,511.363202,3
48,5,0.19950872,0.19415839,0.19075689,0.17023612,0.24533988,-9122.902,99.9172811,300.039336,399.683701,480.500558,512.637922,4
49,5,0.19935753,0.19594106,0.19171994,0.18729916,0.22568230999999997,-8950.801,99.8358336,200.093531,400.063879,483.059943,512.522554,4
50,4,0.20137653,0.12993987,0.4792038,0.18947980000000003,0.0,-8949.012,100.045988,188.824826,203.021345,499.831839,0.0,3
51,4,0.35039822,0.24978487,0.19160841,0.20820850000000002,0.0,-3631.647,194.793531,207.417719,290.746049,308.743968,0.0,2
52,5,0.20809801,0.19505172,0.19171054,0.2270506,0.17808912999999993,-7660.765,194.759749,206.10104,299.990362,487.556514,516.244391,3
53,5,0.19795599,0.11702028,0.28284747,0.21950066,0.18267560000000008,-7065.022,100.059355,287.452745,304.881819,389.695509,412.678159,3
54,5,0.19654703,0.12145229,0.08228094,0.32969091,0.27002882999999994,-6935.576,99.8774387,292.59049,311.145974,389.937056,411.881345,3
55,5,0.29879764,0.30550297,0.18412218,0.05327313,0.15830408000000004,-5767.53,290.849353,308.828606,398.46551,464.848976,505.723453,3
56,5,0.19900732,0.26490551,0.15124796,0.19397025,0.1908689600000001,-8964.821,99.6916363,292.334036,314.150599,400.416182,499.170154,4
57,5,0.0201176,0.51885435,0.07552926,0.19365929,0.19183950000000002,-7180.301,173.099491,198.564816,215.475056,400.440081,499.764529,3
58,5,0.19857092,0.19654315,0.27743638,0.14102366,0.18642589000000004,-8919.827,100.138769,200.267843,392.194328,420.541099,501.290596,4
59,5,0.19276702,0.21706337,0.19917074,0.1979953,0.19300356999999999,-9110.653,96.1061531,103.816692,200.094669,300.415346,500.651824,4
60,5,0.19710749,0.09970027,0.10159561,0.36435585,0.23724077999999998,-4986.243,100.177436,194.784257,205.595324,293.602363,310.646616,3
61,5,0.20082511,0.28705957,0.12337203,0.19611603,0.19262725999999997,-6911.467,99.9739679,196.467609,209.161894,300.052966,399.87418,4
62,5,0.19630473,0.30654159,0.09491194,0.23051935,0.17172239,-9116.667,99.933608,196.980556,209.983886,488.038673,516.651195,3
63,5,0.19752871,0.19518546,0.25046459,0.1670016,0.18981963999999993,-7433.118,200.29594,300.170831,391.132308,416.521551,500.755212,4
64,5,0.33435419,0.06830265,0.19381105,0.19675246,0.20677965,-8785.226,98.6555715,107.895238,199.995667,485.768779,514.087411,3
65,5,0.39136705,0.01533007,0.20021211,0.19782995,0.19526082000000008,-7062.083,99.6333618,115.730449,200.122192,299.719259,399.623865,4
66,5,0.20084793,0.19820764,0.1998991,0.20992878,0.19111654999999997,-8849.625,99.9625885,200.084584,291.428249,308.32933,499.978458,4
67,5,0.01956193,0.53080902,0.01591208,0.25382527,0.1798917000000001,-7049.003,116.806289,196.787671,180.039817,207.922066,500.081719,2
68,5,0.20093907,0.17436688,0.23725575,0.19572414,0.19171416000000002,-8753.175,99.8335068,289.294825,307.367021,400.213682,499.024956,4
69,5,0.30526963,0.10525258,0.19796169,0.19763862,0.19387748000000005,-8798.683,97.7701288,106.776766,299.854889,399.977592,499.073996,4
70,5,0.19952347,0.19640131,0.27548756,0.135957,0.1926306599999999,-6886.688,100.050312,200.053137,293.988334,314.12889,399.938792,4
71,5,0.19942995,0.28834307,0.12532884,0.19519918,0.1916989600000001,-7123.191,199.860024,294.349957,314.286205,400.434978,499.185022,4
72,5,0.19822554,0.19675274,0.18973962,0.1825387,0.2327434,-8848.62,99.9840552,199.760716,399.43202,481.949538,512.008496,4
73,5,0.19644936,0.28541179,0.3168032,0.11106108,0.09027456999999992,-9031.495,100.01587,388.125931,411.134981,512.417599,485.200782,3
74,5,0.19944366,0.16809031,0.24290976,0.19574875,0.19380752000000004,-8874.52,99.9834412,192.178573,205.418707,400.54081,499.605446,4
75,4,0.17117706,0.02964591,0.37476194,0.42441508999999994,0.0,-3654.321,198.168241,213.433551,291.387007,307.793401,0.0,2
76,5,0.19507877,0.30458767,0.09811473,0.22639431,0.17582451999999998,-7661.267,199.64701,295.263683,315.222146,488.147867,514.67976,3
77,5,0.24107941,0.1702546,0.19863456,0.1956961,0.19433532999999995,-7551.634,194.88583,207.256097,300.070715,400.23321,499.537392,4
78,5,0.19893425,0.10595193,0.42071457,0.08646963,0.18792961999999996,-8438.001,99.9180036,283.660126,300.332805,318.74768,499.362789,3
79,5,0.19955548,0.289843,0.12484176,0.19415367,0.19160609,-8749.447,99.8781836,294.226835,316.151795,400.680181,499.632741,4
80,5,0.19906921,0.14161328,0.27105445,0.19617947,0.19208358999999994,-7330.114,200.060465,287.2699,306.371312,399.942971,499.431957,4
81,5,0.20018913,0.19861716,0.19937737,0.2111969,0.19061944,-9305.649,99.9124451,199.870631,290.644324,308.430049,499.45187,4
82,5,0.2005523,0.19647641,0.19868968,0.21274549,0.19153611999999995,-6905.745,100.008793,200.17595,291.021541,309.07978,400.058803,4
83,5,0.19714789,0.44701046,0.15482409,0.12499091,0.07602665000000002,-6823.28,100.134253,295.704974,315.088393,392.52786,414.626776,3
84,4,0.27476813,0.32554711,0.22455266,0.17513210000000004,0.0,-4235.104,387.951872,410.247587,488.080888,515.878448,0.0,2
85,5,0.38754056,0.0148508,0.19217247,0.22439569,0.18104047999999998,-7180.515,99.535356,115.046887,299.921271,389.859551,412.736443,3
86,5,0.26461611,0.34054117,0.12136231,0.08617708,0.18730333,-8551.868,96.0534747,103.073466,291.991581,311.740454,500.15921,3
87,5,0.20306575,0.20152389,0.20017287,0.1991628,0.19607469000000002,-8486.318,100.090481,200.159503,300.064099,400.212665,499.26261,5
88,5,0.19654973,0.19073497,0.21221933,0.20470455,0.19579142000000002,-9171.371,100.028857,289.978459,308.646375,485.686129,514.926227,3
89,5,0.19672764,0.31302684,0.29009118,0.13092175,0.06923259000000004,-8967.919,100.027055,389.454081,411.909691,490.927991,519.78427,3
90,5,0.1927307,0.11104313,0.09734211,0.31075707,0.2881269899999999,-7547.194,200.126622,389.251928,414.351859,487.556044,514.176448,3
91,5,0.19663133,0.18523633,0.21717414,0.20318469,0.19777351000000004,-8661.329,100.145499,290.701376,308.460253,486.480041,514.977632,3
92,5,0.19898959,0.22319143,0.19161831,0.19448032,0.19172035,-7421.007,200.241404,292.043372,310.415777,401.023099,499.88418,4
93,5,0.28040617,0.12628766,0.18490004,0.22172283,0.18668329999999997,-7105.645,196.16925,209.677926,290.201335,308.443432,500.170115,3
94,5,0.09235706,0.30983295,0.19430431,0.21132756,0.19217811999999998,-4940.816,94.7470896,101.690806,200.030826,291.900799,309.160978,3
95,5,0.20204072,0.09249781,0.31754767,0.19478066,0.19313313999999993,-8601.139,100.155981,188.225272,203.333058,400.712913,499.7843,4
96,5,0.01595975,0.38589598,0.19247025,0.1682391,0.2374349199999999,-7015.901,85.1427483,100.446478,299.923511,385.674102,409.271226,3
97,5,0.19330031,0.1800979,0.22341758,0.16227422,0.24090998999999994,-7531.397,200.282347,290.280223,308.231601,482.630906,511.74866,3
98,5,0.01955237,0.42856391,0.3660412,0.00426003,0.18158248999999996,-5508.462,200.122198,306.830693,291.113611,337.231582,499.008996,2
99,5,0.19733207,0.11599274,0.08680245,0.2776566,0.32221614000000004,-7046.098,99.9663302,292.828203,310.136531,388.118088,409.663103,3
