,Actual,Coef1,Coef2,Coef3,Coef4,Coef5,Minimum_value,Mu1,Mu2,Mu3,Mu4,Mu5,Predicted
75,3,0.201109,0.39943485,0.39945615,0.0,0.0,-1631.791,24.9627961,49.8918149,74.8087392,0.0,0.0,3
76,5,0.20031187,0.19881079,0.21870771,0.3228596,0.059310030000000014,-2649.881,24.8978014,49.8442171,123.897537,123.895968,134.439308,3
77,5,0.20046634,0.19903802,0.14210178,0.26114149,0.19725237,-2658.795,24.9479045,49.8814978,72.1555834,76.443517,124.879909,4
78,5,0.1992238,0.19257709,0.09165179,0.32566201,0.19088531000000003,-2108.134,25.0170882,49.6325116,68.6189874,76.6878543,100.454322,4
79,5,0.36723514,0.03442963,0.1952961,0.35160693,0.05143220000000004,-1530.173,24.6550575,29.2083142,49.8621636,73.9462258,82.2685065,3
80,5,0.19845907,0.19111488,0.25520653,0.18001097,0.17520855000000007,-2587.405,24.994551,74.5245282,96.7047287,106.155271,126.493705,4
81,5,0.16219917,0.05643144,0.20393611,0.56493468,0.012498599999999915,-2031.138,73.6785441,82.7611206,102.088026,125.085632,143.44933,3
82,5,0.19884405,0.19398599,0.38072793,0.16525677,0.06118526000000002,-2357.091,49.9698424,74.6368626,99.0876325,120.494981,132.474843,4
83,4,0.39877541,0.0103482,0.39045094,0.2004254499999999,0.0,-2547.13,24.9956456,83.3127625,100.337935,125.144918,0.0,3
84,4,0.19885268,0.06272467,0.18733224,0.5510904099999999,0.0,-1670.146,25.0290658,64.3959076,49.5061236,75.7955653,0.0,3
85,5,0.20000723,0.39464432,0.00686458,0.201428,0.19705587000000002,-2828.632,24.9810501,49.8257212,63.4380876,100.010787,125.034873,4
86,5,0.19895721,0.30737252,0.11654057,0.18853651,0.18859319000000002,-2595.979,25.0054742,73.3874737,82.099594,101.849281,125.764612,4
87,5,0.20027822,0.19993462,0.19769176,0.06314531,0.33895009,-2561.274,25.0955612,50.097758,75.0091719,115.954646,126.544754,4
88,5,0.19721917,0.01054199,0.39325146,0.20024017,0.19874721,-2185.032,24.9338896,37.8350192,50.1866862,74.9205434,99.9682352,4
89,3,0.41580671,0.38867175,0.19552154,0.0,0.0,-2311.242,48.1207604,51.9774571,125.032342,0.0,0.0,2
90,5,0.1988786,0.19512974,0.14992174,0.10881217,0.3472577499999999,-2140.048,25.0258259,49.8721031,72.3832536,85.7898087,101.483886,4
91,5,0.10652575,0.2940762,0.32725226,0.10616038,0.16598541,-2350.866,47.5315274,50.9982547,98.6741837,109.930161,127.099291,3
92,3,0.19217554,0.06012591,0.74769855,0.0,0.0,-1262.166,49.7773004,65.3175119,75.6374413,0.0,0.0,2
93,4,0.0883902,0.7117069,0.15834331,0.04155959000000001,0.0,-1811.836,80.7454305,74.3464344,123.213012,133.11253,0.0,2
94,5,0.19955912,0.19829012,0.13755955,0.11040673,0.35418448,-2585.224,25.0567683,50.0775044,97.570301,109.236413,126.513597,4
95,3,0.40174397,0.20290209,0.3953539399999999,0.0,0.0,-1543.924,25.0623932,50.3213147,75.2137991,0.0,0.0,3
96,5,0.19989511,0.20115545,0.20123896,0.20214735,0.19556313000000008,-2623.284,25.0321112,50.1204945,75.2190738,100.357505,125.239019,5
97,3,0.45678025,0.34581953,0.19740022000000002,0.0,0.0,-1586.205,24.0592607,26.5960571,75.1307628,0.0,0.0,2
98,5,0.399641,0.19764399,0.18710146,0.04832747,0.16728608,-2109.93,24.9783499,49.8367492,74.0511995,89.9212965,101.365545,4
99,4,0.20018162,0.40060719,0.20171611,0.19749508000000005,0.0,-2129.508,24.9948731,49.9949602,75.08925,100.055535,0.0,4
