,Actual,Coef1,Coef2,Coef3,Coef4,Coef5,Minimum_value,Mu1,Mu2,Mu3,Mu4,Mu5,Predicted
75,3,0.39860483,0.40023616,0.20115900999999997,0.0,0.0,-1242.102,19.9176381,29.8867059,49.7620208,0.0,0.0,3
76,3,0.59864478,0.20135051,0.20000471,0.0,0.0,-1091.469,19.9307193,29.7891326,49.7851989,0.0,0.0,3
77,4,0.40115486,0.19975085,0.1996229,0.19947138999999997,0.0,-1215.624,10.0109418,20.0238237,39.9189686,49.9634073,0.0,4
78,3,0.40581122,0.3958008,0.19838798000000007,0.0,0.0,-923.975,10.0272661,20.1489497,40.0144062,0.0,0.0,3
79,4,0.19159365,0.19823821,0.40735801,0.2028101300000001,0.0,-1127.494,19.8125641,29.4122184,39.7944729,50.1362974,0.0,4
80,4,0.18767368,0.38077658,0.22836077,0.20318896999999997,0.0,-1116.267,19.6804345,29.3804033,39.0894916,50.1028417,0.0,4
81,3,0.20459475,0.6061149,0.18929034999999994,0.0,0.0,-1101.368,30.0071416,40.0673924,50.4525522,0.0,0.0,3
82,5,0.10933638,0.09844102,0.39386669,0.2022689,0.19608700999999998,-1284.223,9.28207307,11.1106966,20.1325292,40.1505074,50.1421794,4
83,3,0.60171894,0.20028946,0.19799159999999996,0.0,0.0,-762.718,10.048161,20.0735141,30.1317494,0.0,0.0,3
84,3,0.20125788,0.22826233,0.57047979,0.0,0.0,-949.067,19.992688,30.5442663,40.3786471,0.0,0.0,3
85,4,0.20005459,0.19752271,0.2137792,0.3886435,0.0,-1279.28,10.0056229,29.8684183,40.0807468,50.1142992,0.0,4
86,4,0.396637,0.20558937,0.19913218,0.19864145,0.0,-1275.6,9.95031892,19.9759839,30.1495821,49.9592243,0.0,4
87,4,0.20138024,0.39877118,0.19700994,0.20283864000000001,0.0,-1218.344,10.0503674,20.0655295,39.8049103,50.0094888,0.0,4
88,5,0.19750043,0.18845031,0.39947333,0.0279555,0.18662042999999992,-1237.651,9.89588349,19.5903546,29.6032591,40.3000718,50.4557522,4
89,4,0.18971371,0.12803207,0.17472385,0.5075303699999999,0.0,-895.23,9.88538333,18.0112513,24.5709586,30.6449626,0.0,3
90,3,0.3975746,0.10614914,0.49627626,0.0,0.0,-1083.345,10.0098076,45.5261769,50.9399951,0.0,0.0,2
91,4,0.4475848,0.15518876,0.19943638,0.19779005999999996,0.0,-1092.486,9.65544955,11.1432179,30.170256,50.0838472,0.0,3
92,4,0.20063277,0.38571946,0.20269482,0.21095294999999997,0.0,-1190.29,10.0103462,29.8789971,39.2755094,49.8018588,0.0,4
93,3,0.39800628,0.35054089,0.25145283000000007,0.0,0.0,-1074.129,19.9923039,48.5087993,52.1746897,0.0,0.0,2
94,3,0.19950089,0.59474559,0.20575352000000002,0.0,0.0,-863.877,19.9860872,29.975515,39.955171,0.0,0.0,3
95,4,0.20066643,0.20792789,0.19570283,0.39570284999999994,0.0,-1186.713,10.0628787,20.2145236,30.5103423,50.1782425,0.0,4
96,5,0.19682251,0.00854073,0.42459081,0.20545329,0.16459265999999995,-1157.617,9.98368082,18.6630755,30.4118842,41.9252152,50.8674123,4
97,3,0.20009372,0.57671503,0.22319124999999995,0.0,0.0,-1153.921,10.0298496,39.7814317,49.9197204,0.0,0.0,3
98,3,0.40253792,0.40241497,0.19504711000000002,0.0,0.0,-847.704,20.0127321,30.055251,40.1629231,0.0,0.0,3
99,3,0.40083489,0.20285683,0.39630827999999996,0.0,0.0,-756.522,9.96962838,20.0459164,30.0198353,0.0,0.0,3
