,Actual,Coef1,Coef2,Coef3,Coef4,Coef5,Minimum_value,Mu1,Mu2,Mu3,Mu4,Mu5,Predicted
0,5,0.19949622,0.17169805,0.22714704,0.20170272,0.1999559700000001,-8988.97,99.974262276175,290.0566441468778,307.3508163689594,400.0037749561196,500.3727481622745,4
1,5,0.19492772,0.20821716,0.21449237,0.19720924,0.18515350999999997,-7437.334,194.05920260230664,205.3435538985771,388.72051983956703,413.5845089932544,500.0860229464439,3
2,5,0.12974838,0.26985989,0.17258166,0.10469095,0.32311912000000004,-7429.236,191.8419842556604,204.13484494454482,484.3591893727619,484.35304522628195,513.7604954169947,2
3,5,0.07316782,0.32578255,0.19902498,0.20064645,0.20137819999999998,-9315.758,94.94572929398059,101.18213042066665,200.09200393073462,300.3039357235645,500.06963425505836,4
4,2,0.80079437,0.19920563000000002,0.0,0.0,0.0,-4838.068,99.9349055674925,299.9237022158822,0.0,0.0,0.0,2
5,4,0.19635753,0.18612718,0.2137893,0.4037259900000001,0.0,-6909.308,100.02842478783859,194.1325827786724,205.28368081653977,400.0270417022257,0.0,3
6,4,0.19854995,0.52912968,0.07235242,0.19996794999999998,0.0,-5022.563,100.05183737149979,198.2063619326373,216.54784674842224,300.3370173336331,0.0,3
7,5,0.37462016,0.02441221,0.19848185,0.20081655,0.20166923,-9282.842,99.54635277871544,108.32824113697923,200.08768522927932,300.01886991957736,500.4602464809533,4
8,5,0.20006659,0.19983032,0.1995674,0.20013206,0.20040362999999994,-9171.458,100.01882436322005,200.15328028107018,300.12804795975865,400.18918266605834,500.6446119692118,5
9,5,0.19056891,0.1518729,0.06413741,0.37577437,0.21764640999999996,-5846.454,300.32929830334064,393.4214280744286,426.8207688355874,491.46866454928374,518.7111109387279,3
10,5,0.28564386,0.11685592,0.1879,0.16999766,0.23960256000000002,-7221.529,196.58030960107172,208.79233483643083,399.51102162675005,481.5588084925881,511.6711093484788,3
11,5,0.19905582,0.19648496,0.27290494,0.14390971,0.1876445700000001,-8878.454,99.92181123991837,200.0860309021913,392.055311247389,419.5121668939955,501.1394942396045,4
12,5,0.19981717,0.20026825,0.19989667,0.19922473,0.20079318,-9171.847,99.98803680516934,200.07789625094682,299.8820547906435,399.7857547975337,499.98349102246834,5
13,5,0.20034397,0.19729236,0.20877072,0.20300939,0.19058355999999993,-8686.594,99.90022686277806,199.8772078257866,290.8103505291001,309.49495007434336,499.4973735430098,4
14,5,0.14138204,0.25637085,0.01830123,0.4408951,0.14305077999999993,-3533.311,192.39173224394122,203.75980226560802,267.5164924006369,296.32371259430414,314.73602782677847,2
15,5,0.19942233,0.19638601,0.19490844,0.21878379,0.19049943000000005,-7164.414,100.07753598421375,199.90720508749897,300.1605965563489,389.1911364350819,412.3632215919024,4
16,5,0.19978461,0.19946108,0.20070749,0.19796179,0.20208502999999992,-9227.615,100.20951278518898,200.07730465019785,300.22378033655184,399.94186836871796,500.0632624322351,5
17,5,0.19683382,0.20051149,0.29845779,0.10169282,0.20250408000000003,-9035.884,99.97823763244796,199.90380521932545,295.38334035188257,314.77119595860285,500.1843468658521,4
18,5,0.28034565,0.11877007,0.19068843,0.21049844,0.19969741000000002,-6894.941,98.60404657386306,103.90025744678972,194.08332965427968,205.41287079455302,400.01106112159056,3
19,4,0.19980447,0.40099178,0.39935847,-0.0001547200000000526,0.0,-9024.987,100.1159304512552,500.40801589170314,200.06683221972315,5168.605452060645,0.0,3
20,5,0.19727725,0.19386798,0.01098308,0.41945841,0.17841327999999995,-7076.704,100.01517353272462,199.98413007902948,352.7783795834342,394.01174655096514,417.85927283055275,3
21,4,0.19977831,0.20051847,0.31310927,0.28659395,0.0,-7104.088,200.16205647618602,300.1242168157397,487.0912723608059,514.1268557719297,0.0,3
22,5,0.08053488,0.31967613,0.19898165,0.19987816,0.20092917999999996,-9050.208,94.81442912398357,101.40604158660669,200.4344613740408,400.34313333888,500.45793649366647,4
23,5,0.19946592,0.01110509,0.45295246,0.14719192,0.18928461,-8496.689,99.65636629294927,265.0833323098008,295.55961911293883,314.88885971565435,498.586744947999,3
24,5,0.20002505,0.11705534,0.28243588,0.20021964,0.20026409000000003,-7258.254,99.96071220354307,191.8478413357894,203.1430076759211,299.96571723784604,399.9654672445004,4
25,5,0.19971743,0.19699167,0.23982933,0.17110545,0.19235611999999996,-6788.969,100.0213719112483,200.1439367343304,292.6936864637372,311.33832396168043,400.15789281589235,4
26,5,0.20008088,0.19402454,0.18940904,0.14973581,0.2667497299999999,-8823.493,100.04137793995216,300.00446104433263,399.33596977601417,477.8168049034963,510.1894879706338,4
27,5,0.20008689,0.20019925,0.16357691,0.23288471,0.20325224000000008,-8924.001,100.1337015265858,299.9525073183635,387.21246483865093,408.38406466066243,499.57164545131883,4
28,5,0.19934014,0.00444899,0.32722934,0.28094168,0.18803985,-8758.139,99.93934631449577,219.1178681551208,292.03366736642687,309.3638003953652,499.3878040008855,3
29,5,0.28794854,0.11601477,0.25548931,0.15195109,0.18859629,-5308.42,196.66506535199863,209.3405039061109,293.29004890129085,312.8136898412641,399.8384324497878,3
30,5,0.19416119,0.29660943,0.30676204,0.1134774,0.08898994000000005,-5400.427,200.08538564323808,291.469337583485,308.43081403785675,390.5482676880238,412.759747253016,3
31,5,0.19680699,0.1946617,0.20633788,0.21571513,0.18647830000000007,-9047.876,99.76480251900955,388.52523200849924,409.9856946908754,486.20674558246213,514.8659621957917,3
32,5,0.19638666,0.2889049,0.11144916,0.20123634,0.20202294000000004,-8904.736,99.94607463338413,295.23011576699713,313.6219853286896,400.2982401778776,500.38864779875274,4
33,5,0.1986464,0.19992621,0.18090333,0.21823406,0.20228999999999997,-6913.153,99.82628041224805,199.63753127963037,290.5133214778637,307.1467132997081,399.8429738347983,4
34,5,0.26374578,0.13616834,0.19924243,0.20099103,0.19985242,-7670.334,196.1512987285884,208.37448908896855,300.0872187129526,400.5459760273482,500.45434628793356,4
35,5,0.19968965,0.20003685,0.20003391,0.19926852,0.20097106999999986,-9162.374,99.69292581626243,199.5457727495266,299.4128887332628,399.3737087273043,499.6562521574467,5
36,5,0.19695959,0.2583538,0.34320417,0.0966149,0.10486754000000009,-8804.172,99.86656585444435,290.49982308388377,307.0222216501907,484.79994483519,513.6913255398733,3
37,5,0.19764319,0.19368315,0.0194608,0.35741069,0.23180216999999997,-8630.806,100.12793109201353,200.0961137937113,452.35445383454487,490.77798531164177,518.7371822155983,3
38,5,0.01316898,0.53919197,0.04877881,0.19758033,0.20127991000000003,-6959.126,89.17767263985064,99.47606945357442,109.39922445776969,299.97294405998593,399.7177630044691,3
39,5,0.14057468,0.25849844,0.23430908,0.16733555,0.19928224999999994,-5519.541,193.01710810882216,203.98410846126916,293.0229394497524,310.8620992928607,400.35147555581517,3
40,5,0.19365489,0.13992561,0.06652345,0.34116751,0.2587285399999999,-7168.948,200.02425967321201,392.94971968998556,419.25034100909915,488.73935979479853,516.3779849581789,3
41,5,0.29868028,0.10453847,0.26085822,0.14714554,0.18877749000000008,-6746.348,98.07111072312206,105.93158532807826,293.34464693115746,313.6548723461649,400.1779891566058,3
42,4,0.00425938,0.19591654,0.19829651,0.6015275699999999,0.0,-6860.464,42.02013504594549,99.83512692921062,299.78120160184835,399.95477950018017,0.0,3
43,4,0.06441076,0.33621469,0.15138497,0.44798958000000005,0.0,-3028.23,93.49234503291629,101.21754480139488,190.56311647240497,203.10147452982574,0.0,2
44,5,0.20323746,0.20115148,0.19966538,0.19986438,0.19608129999999996,-8687.79,100.02870428911795,199.86980369980964,300.05219191179253,400.2208259287064,499.5934280941279,5
45,5,0.25386997,0.15142589,0.21297441,0.19233425,0.18939547999999992,-5364.407,195.22002591484488,208.27782202122336,292.1366666015874,309.0297810141685,399.5798621533263,3
46,4,0.24178167,0.15670927,0.40190412,0.19960494000000006,0.0,-5650.572,196.32933478602692,206.7506149788786,300.4901306438483,400.27090939509645,0.0,3
47,5,0.19705982,0.09748762,0.10372317,0.23647069,0.36525870000000005,-8762.602,100.24713086715549,388.2070902694321,411.3333534368179,482.7104669795645,511.2560280046667,3
48,5,0.19951251,0.19424863,0.19087972,0.16969877,0.24566036999999996,-9121.417,99.91856657702107,300.0414727959366,399.6807708931815,480.5546538602757,512.5606333752191,4
49,5,0.19935891,0.19596836,0.19182426,0.18719785,0.22565062000000013,-8945.905,99.83709771912883,200.0945454123698,400.06154848178517,483.14305458457596,512.4683073057108,4
50,4,0.20134637,0.12763362,0.48131794,0.18970207,0.0,-8946.162,100.04694690094396,188.7845457746033,202.9677541915377,499.8380349959602,0.0,3
51,4,0.35160462,0.24857715,0.19113785,0.20868037999999994,0.0,-3623.622,194.84643923175955,207.40564185665235,290.7830540411513,308.67188275616445,0.0,2
52,5,0.20686568,0.19619245,0.19186992,0.22758733,0.17748462000000007,-7653.14,194.7650531387144,206.02761029353405,299.9928468618002,487.65215682605105,516.2175457105673,3
53,5,0.19800875,0.11448759,0.28534209,0.21958416,0.18257740999999997,-7055.732,100.06038162729514,287.36001026644857,304.7617283560536,389.765450176394,412.60330333571505,3
54,4,0.20027588,0.20189111,0.32596942,0.27186359,0.0,-6947.412,99.92167050989706,299.8348300431798,389.9394541821455,411.58701374256265,0.0,3
55,5,0.29839854,0.30586108,0.18424987,0.05274505,0.15874546,-5758.512,290.8862341221581,308.76879797040687,398.4683145498368,464.78394492059795,505.65609431555356,3
56,5,0.19897282,0.26512365,0.15080447,0.19405438,0.19104467999999994,-8964.043,99.69286086603132,292.37874958140816,314.11328570348024,400.41651196272414,499.1773555521278,4
57,5,0.01686767,0.49346654,0.09077131,0.19992142,0.19897306,-7366.33,176.8715091772342,198.33303235905584,212.3252562341691,400.1908941812929,500.42882435826374,3
58,5,0.19893844,0.20000898,0.20929747,0.19085521,0.20089989999999996,-9116.605,100.16758576783269,200.3242410798476,389.34197941314636,412.356501668293,500.60611002992556,4
59,5,0.18007643,0.22080368,0.1991419,0.19942802,0.2005499700000001,-9479.555,96.36437212262608,103.26201640370225,200.16594350525446,300.5034544246762,500.777777927163,4
60,5,0.19717617,0.09896965,0.10226428,0.36599777,0.23559213,-4976.632,100.17856917525695,194.81771379812884,205.48723017260605,293.7002478823116,310.6138547314319,3
61,5,0.19951314,0.263761,0.13601593,0.19895001,0.20175991999999998,-7100.647,100.00344657956234,196.54486693777872,207.11206730553798,300.0088886026405,400.1711884298166,4
62,5,0.1963514,0.3084885,0.0929139,0.2309476,0.17129860000000005,-9107.729,99.93454917048344,197.0479051621998,210.03779856427775,488.13675697204724,516.5862013023153,3
