,Actual,Coef1,Coef2,Coef3,Coef4,Coef5,Minimum_value,Mu1,Mu2,Mu3,Mu4,Mu5,Predicted
0,3,0.18332256,0.44998566,0.36669177999999997,0.0,0,-653.439,4.998911252130145,12.922424644027755,25.291555253544573,0.0,0,4
1,3,0.4357884,0.17187172,0.3923398799999999,0.0,0,-628.743,5.208530648473402,10.59757709672545,22.66236336712942,0.0,0,4
2,3,0.20489574,0.25091488,0.54418938,0.0,0,-670.35,4.9873477590308495,10.731723445875248,19.03221966162792,0.0,0,4
3,3,0.24131388,0.58790205,0.17078407000000007,0.0,0,-630.453,5.506191485481564,14.116136362393338,25.58656467257055,0.0,0,4
4,3,0.25816944,0.3139369,0.42789366,0.0,0,-533.45,5.69534262269328,12.77655310394972,19.815636607372166,0.0,0,4
5,3,0.19079649,0.26700688,0.5421966300000001,0.0,0,-545.707,4.916967575942715,10.626245037852586,18.897637273868526,0.0,0,4
6,2,0.43803465,0.5619653499999999,0.0,0.0,0,-514.973,15.214127532026096,20.228596104032313,0.0,0.0,0,2
7,3,0.39597372,0.20188548,0.4021408,0.0,0,-639.41,4.974351639129895,9.92359289271812,22.50759411761615,0.0,0,4
8,4,0.20064574,0.23056108,0.29219992,0.27659326,0,-716.992,4.984070555412782,10.247561262546048,16.750360557989794,24.21079440681066,0,5
9,3,0.22333521,0.43628831,0.34037648,0.0,0,-725.29,10.137703814602506,15.627934139953949,23.382720548871248,0.0,0,4
10,3,0.16722878,0.43897313,0.39379809000000005,0.0,0,-687.645,4.731660470478568,9.837033465037534,22.599101281355882,0.0,0,4
11,2,0.8007042,0.19929580000000002,0.0,0.0,0,-657.364,9.968084289115264,20.011669943153077,0.0,0.0,0,2
12,3,0.20065326,0.37902662,0.4203201200000001,0.0,0,-612.813,4.99539824786496,14.836665019379627,20.00406383912696,0.0,0,3
13,3,0.41061174,0.20044497,0.38894329,0.0,0,-639.161,10.060881365682084,15.40428031304236,25.158235660061877,0.0,0,3
14,2,0.38766645,0.61233355,0.0,0.0,0,-651.514,9.909978527254058,21.41218970993525,0.0,0.0,0,3
15,2,0.40136572,0.59863428,0.0,0.0,0,-633.201,15.088301629461453,25.114975993560932,0.0,0.0,0,2
16,2,0.40059612,0.59940388,0.0,0.0,0,-629.959,5.025286101530124,23.52492498016039,0.0,0.0,0,3
17,3,0.17624142,0.22880474,0.5949538400000001,0.0,0,-670.776,4.828682632392076,9.75412504663331,25.06146813938918,0.0,0,3
18,3,0.36031064,0.24101309,0.39867626999999994,0.0,0,-669.924,4.809692410987882,9.416383237915266,22.52738075933108,0.0,0,4
19,3,0.20164588,0.5404062,0.25794792,0.0,0,-750.121,5.052011712048878,16.14548400058076,24.46445907795037,0.0,0,4
20,4,0.20614513,0.42296378,0.18202487,0.18886621999999997,0,-622.177,5.072589477346916,10.174651015140816,15.799740450949837,25.261258365575177,0,4
21,3,0.1823665,0.60305416,0.21457934,0.0,0,-607.286,4.821647000195975,9.828781306356587,19.664485943072222,0.0,0,3
22,3,0.2671869,0.41779933,0.31501376999999997,0.0,0,-599.839,5.655719892691874,11.010215536781063,18.605933404401018,0.0,0,4
23,4,0.17329687,0.36967472,0.23295201,0.22407640000000006,0,-727.746,9.756679402625762,14.304599554462493,18.790005780410326,24.61980147077646,0,4
24,2,0.51568017,0.48431983,0.0,0.0,0,-709.774,10.822892149719408,21.452201837215455,0.0,0.0,0,4
25,3,0.39993939,0.38723861,0.212822,0.0,0,-722.065,5.024491557979712,19.90290986086455,24.71457878211222,0.0,0,3
26,3,0.23553804,0.42327967,0.34118229,0.0,0,-609.168,5.332390772458479,10.621698733182274,18.246328441342325,0.0,0,4
27,2,0.35306456,0.64693544,0.0,0.0,0,-432.487,4.923021409807112,11.221636993079617,0.0,0.0,0,3
28,3,0.39071572,0.22843539,0.38084889,0.0,0,-701.809,10.007624883933115,15.154966006373465,25.186727854355674,0.0,0,3
29,2,0.58873678,0.41126322000000004,0.0,0.0,0,-415.61,5.011653641405197,12.415553236681555,0.0,0.0,0,3
30,3,0.59812749,0.20357701,0.1982955,0.0,0,-499.171,4.984476386418402,9.929654114597101,19.978310827679397,0.0,0,3
31,3,0.18684737,0.19881449,0.6143381400000001,0.0,0,-691.815,4.904124358692733,9.551269404988743,21.4003231310556,0.0,0,4
32,2,0.40143064,0.5985693599999999,0.0,0.0,0,-665.38,4.98258246326898,21.567574719149817,0.0,0.0,0,3
33,2,0.26144183,0.73855817,0.0,0.0,0,-640.146,10.852902427822007,20.545230230989606,0.0,0.0,0,4
34,3,0.19893642,0.20084885,0.60021473,0.0,0,-697.0,10.016397360703056,14.967712780369075,25.04350211011235,0.0,0,3
35,3,0.20382255,0.14214775,0.6540297,0.0,0,-583.936,5.024246957404867,9.765775818959087,16.139423965466836,0.0,0,4
36,3,0.18178242,0.43510362,0.38311396,0.0,0,-685.848,4.939029230684746,12.607139910921743,25.087348872924206,0.0,0,4
37,2,0.20433635,0.7956636500000001,0.0,0.0,0,-634.908,10.256068694487428,22.67598656832398,0.0,0.0,0,3
38,3,0.25588536,0.61870603,0.12540861000000003,0.0,0,-543.294,15.422181589562774,20.69238840161399,26.212495056071006,0.0,0,3
39,3,0.19421111,0.19733903,0.60844986,0.0,0,-528.764,4.991757581695475,9.704789327209568,19.919562235900745,0.0,0,3
40,3,0.22424779,0.16218195,0.61357026,0.0,0,-542.85,5.260027732054321,10.583457441909712,16.447512952631435,0.0,0,4
41,3,0.40021342,0.39173494,0.20805163999999998,0.0,0,-554.98,4.967441572437574,14.830961268391487,20.006861099778465,0.0,0,3
42,3,0.37119971,0.21583527,0.41296502,0.0,0,-635.48,9.788742907575731,14.403559094796568,24.796619903790628,0.0,0,3
43,2,0.36047005,0.63952995,0.0,0.0,0,-539.571,9.96298500141811,16.31688508485427,0.0,0.0,0,3
44,3,0.23321499,0.30080361,0.4659814,0.0,0,-730.483,10.225829885735202,16.94552157206594,24.640530483935763,0.0,0,4
45,2,0.19888729,0.80111271,0.0,0.0,0,-690.595,4.941541994295933,22.49927469844824,0.0,0.0,0,3
46,4,0.21258375,0.22950924,0.26385946,0.2940475500000001,0,-829.162,5.101271874831102,10.571410930538713,16.88699109953046,23.96674950070464,0,5
47,3,0.37761883,0.4608096,0.16157156999999994,0.0,0,-629.385,4.99207067642685,12.957153885950724,25.78339784598512,0.0,0,4
48,2,0.60448356,0.39551643999999997,0.0,0.0,0,-646.566,10.060965735386773,22.57750692484446,0.0,0.0,0,3
49,3,0.24871991,0.33108021,0.4201998800000001,0.0,0,-654.682,5.586475113396807,12.781148588983,24.71586036797287,0.0,0,4
50,2,0.59975298,0.40024702,0.0,0.0,0,-582.237,14.967344776729984,19.919445045056147,0.0,0.0,0,2
51,3,0.19621565,0.57106471,0.23271964,0.0,0,-556.6,4.9237189705703335,14.747419922182466,19.681010402267493,0.0,0,3
