,Actual,Coef1,Coef2,Coef3,Coef4,Coef5,Minimum_value,Mu1,Mu2,Mu3,Mu4,Mu5,Predicted
21,4,0.18192173,0.60098827,0.08965619,0.12743381,0.0,-609.443,4.81373326,9.81124461,17.5622255,21.0062463,0.0,3
22,4,0.18693456,0.24882271,0.30730072,0.25694201,0.0,-599.789,4.86994903,8.9863266,12.4802625,19.3970969,0.0,4
23,4,0.17301866,0.37082332,0.23452422,0.2216338,0.0,-735.771,9.74867187,14.3015415,18.8351979,24.658681,0.0,4
24,4,0.32350137,0.22762013,0.2430991,0.20577939999999995,0.0,-715.572,9.59524009,13.2157435,19.2856968,24.9684927,0.0,4
25,3,0.39986595,0.38638713,0.21374691999999995,0.0,0.0,-728.038,5.02397702,19.8870846,24.7211702,0.0,0.0,3
26,4,0.21212039,0.41617347,0.18820726,0.1834988800000001,0.0,-610.296,5.07754,10.2610632,15.5742889,20.1499687,0.0,4
27,3,0.39414001,0.38823352,0.21762647000000002,0.0,0.0,-435.026,4.96970645,9.75798227,14.7957421,0.0,0.0,3
28,4,0.29898294,0.20991278,0.1108691,0.38023518000000006,0.0,-704.299,9.48195582,12.4313078,17.4292779,25.2166285,0.0,3
29,3,0.5964272,0.21958856,0.18398423999999997,0.0,0.0,-420.982,5.00556734,10.1255886,15.2641376,0.0,0.0,3
30,3,0.59781889,0.20405707,0.19812404,0.0,0.0,-505.019,4.98247383,9.92988236,19.9799898,0.0,0.0,3
31,4,0.18983655,0.20328483,0.34866288,0.25821574,0.0,-695.791,4.92441808,9.6952188,19.321589,24.3955062,0.0,4
32,3,0.40199277,0.39352314,0.20448409,0.0,0.0,-667.141,4.9896533,19.9836509,24.8437357,0.0,0.0,3
33,4,0.19372796,0.24235205,0.40456026,0.15935972999999992,0.0,-639.286,9.85841513,15.2391306,20.5610582,25.509596,0.0,4
34,3,0.19982774,0.20095289,0.5992193699999999,0.0,0.0,-702.99,10.0205584,15.0035294,25.0512887,0.0,0.0,3
35,4,0.19141144,0.2134713,0.41996102,0.17515623999999996,0.0,-586.143,4.85849004,9.80582692,15.1792142,20.3271225,0.0,4
36,4,0.19377977,0.20032589,0.20316496,0.40272937999999997,0.0,-689.571,4.92307825,9.78697425,14.8875487,24.9422965,0.0,4
37,3,0.1995364,0.36930619,0.4311574100000001,0.0,0.0,-637.667,10.1169129,19.7792973,24.993566,0.0,0.0,3
38,3,0.25590307,0.6180863,0.12601063,0.0,0.0,-549.295,15.4155346,20.6887864,26.2181063,0.0,0.0,3
39,3,0.20191214,0.19817065,0.59991721,0.0,0.0,-532.556,5.05343694,9.9677802,19.9690506,0.0,0.0,3
40,4,0.20958937,0.23232645,0.41238688,0.14569730000000003,0.0,-544.853,5.08123721,10.5119028,15.7101299,20.6226377,0.0,4
41,3,0.40009751,0.39072253,0.20917996000000005,0.0,0.0,-560.873,4.96651932,14.8151351,20.004076,0.0,0.0,3
42,3,0.39306265,0.21309949,0.39383785999999993,0.0,0.0,-639.317,9.88612771,15.0703575,25.0248598,0.0,0.0,3
43,3,0.43055571,0.42299063,0.1464536600000001,0.0,0.0,-541.138,10.1417498,15.6532336,20.7720297,0.0,0.0,3
44,4,0.22437538,0.2844087,0.4668481,0.024367819999999984,0.0,-736.471,10.1424858,16.538111,24.1917486,29.9555848,0.0,4
45,3,0.19997577,0.37157584,0.42844839,0.0,0.0,-693.111,4.95099416,19.7136425,24.8350693,0.0,0.0,3
46,4,0.20589103,0.23835466,0.29213212,0.26362219,0.0,-834.875,5.01158276,10.489844,17.2158837,24.4404,0.0,5
47,4,0.37457796,0.20744212,0.22439658,0.19358334,0.0,-636.702,4.86445808,9.25397631,15.0149755,25.2928337,0.0,4
48,3,0.58283052,0.12993553,0.28723394999999996,0.0,0.0,-646.511,9.91667417,17.6836479,24.0100938,0.0,0.0,3
49,5,0.1577853,0.13866293,0.27148207,0.23196707,0.20010263,-654.015,4.70644146,7.79145166,13.1515797,23.0376856,26.3684092,4
50,2,0.59960486,0.40039514,0.0,0.0,0.0,-586.3,14.9633269,19.9231637,0.0,0.0,0.0,2
51,3,0.19619504,0.56940583,0.23439913,0.0,0.0,-562.548,4.92325221,14.73488,19.6739891,0.0,0.0,3
52,4,0.39753545,0.21050538,0.1945835,0.19737567000000003,0.0,-734.996,4.96278841,9.99033538,15.1455867,25.0838571,0.0,4
53,2,0.80130049,0.19869950999999997,0.0,0.0,0.0,-624.598,10.0487153,25.0417303,0.0,0.0,0.0,2
54,3,0.41045362,0.39427384,0.19527254000000005,0.0,0.0,-563.146,5.02631706,10.1234971,20.0878949,0.0,0.0,3
55,3,0.37749632,0.20856692,0.41393676,0.0,0.0,-458.333,4.84858408,9.36258991,14.9450745,0.0,0.0,3
56,3,0.03192693,0.37697944,0.59109363,0.0,0.0,-404.47,3.13740603,5.22586016,15.006401,0.0,0.0,2
57,4,0.20177451,0.28479426,0.44539217,0.06803905999999993,0.0,-671.003,5.00428781,15.6842969,21.6369343,27.3995325,0.0,4
58,4,0.19617757,0.23384031,0.37330362,0.19667849999999992,0.0,-712.14,4.93996289,10.2021841,15.3322732,25.0850052,0.0,4
59,3,0.17723862,0.39363673,0.42912465,0.0,0.0,-442.21,4.76680472,9.58670515,14.8928422,0.0,0.0,3
60,4,0.20094256,0.34476694,0.19642641,0.25786409,0.0,-643.764,5.01274145,19.5455003,9.93723405,24.419659,0.0,4
61,5,0.18240022,0.02673929,0.33893108,0.40449501,0.04743440000000004,-663.862,4.80074591,7.62141703,16.3724457,22.4293355,27.8858456,4
62,5,0.10025882,0.32291211,0.18704889,0.24682174,0.14295844000000002,-658.1,4.00547324,5.42145894,10.523954,20.9317387,25.8927869,4
63,3,0.22326575,0.31574091,0.46099334,0.0,0.0,-647.424,14.1956657,17.251706,24.7340794,0.0,0.0,3
64,3,0.40517945,0.27932482,0.31549573000000003,0.0,0.0,-653.011,14.9825573,21.0033589,25.6923808,0.0,0.0,3
65,3,0.20065125,0.41300275,0.3863460000000001,0.0,0.0,-566.986,4.95362118,15.1279973,19.9744686,0.0,0.0,3
66,2,0.60151096,0.39848903999999996,0.0,0.0,0.0,-597.524,10.0426635,20.0233749,0.0,0.0,0.0,2
67,4,0.01693716,0.42688709,0.28119919,0.27497656,0.0,-506.255,2.60529723,5.2813432,11.9830625,19.1115598,0.0,4
68,4,0.19221655,0.23767992,0.37329222,0.1968113099999999,0.0,-672.931,4.3162747,5.84832764,10.1940655,24.9828994,0.0,3
69,3,0.18218625,0.42644799,0.39136576,0.0,0.0,-677.993,14.6870719,19.8170932,25.1472877,0.0,0.0,3
70,5,0.05000044,0.191813,0.25783902,0.25780168,0.24254585999999995,-737.689,3.69240254,5.87969237,11.67497,18.2081894,24.5230966,5
71,4,0.19350551,0.39291357,0.21159642,0.20198449999999996,0.0,-667.182,4.91308098,9.81928579,14.7641206,24.9539106,0.0,4
72,3,0.21275711,0.30526774,0.48197515,0.0,0.0,-559.409,10.0424338,16.2422982,20.6364013,0.0,0.0,3
73,2,0.42837923,0.57162077,0.0,0.0,0.0,-414.953,10.1398808,15.1481657,0.0,0.0,0.0,2
74,3,0.37644645,0.45362559,0.16992796,0.0,0.0,-710.284,14.7266444,20.0818572,25.648003,0.0,0.0,3
75,3,0.19951384,0.20034934,0.6001368199999999,0.0,0.0,-685.789,4.9857994,9.93765688,24.9520913,0.0,0.0,3
76,3,0.39933695,0.19670404,0.40395901,0.0,0.0,-669.446,4.96818454,14.7971795,24.832512,0.0,0.0,3
77,3,0.40312535,0.42391052,0.17296412999999994,0.0,0.0,-723.426,10.0283163,20.2096412,25.3282093,0.0,0.0,3
78,4,0.20132758,0.42377291,0.21360229,0.16129721999999994,0.0,-699.896,9.93849622,15.1136849,20.9745395,25.446363,0.0,4
79,3,0.19772795,0.39271108,0.40956097,0.0,0.0,-570.197,4.96838004,14.8319688,20.0333819,0.0,0.0,3
80,4,0.3779377,0.2150404,0.21089674,0.19612516000000005,0.0,-632.241,4.87604268,9.47240446,14.9984727,25.0769803,0.0,4
81,4,0.39310662,0.06099188,0.28786414,0.25803736000000005,0.0,-646.206,4.93464372,11.9049812,17.341894,24.4739155,0.0,4
82,4,0.11299266,0.28965222,0.35916586,0.23818926,0.0,-691.03,9.16156144,12.8790637,17.676932,24.7541888,0.0,4
83,3,0.44440585,0.44924717,0.10634698000000004,0.0,0.0,-653.295,15.137568,21.1130031,26.5087922,0.0,0.0,3
84,3,0.40451166,0.39610024,0.19938809999999996,0.0,0.0,-658.873,5.00224443,15.0196529,25.0281509,0.0,0.0,3
85,3,0.45041562,0.37366295,0.17592143,0.0,0.0,-669.037,15.2444964,20.5832543,25.1826132,0.0,0.0,3
86,3,0.397861,0.44771793,0.15442107,0.0,0.0,-700.489,9.96737454,20.273406,25.9686179,0.0,0.0,3
87,4,0.20413259,0.18436687,0.41046505,0.2010354900000001,0.0,-720.123,5.04459822,10.0019982,14.8906028,25.070874,0.0,4
88,3,0.18712363,0.40985329,0.40302308000000003,0.0,0.0,-585.548,4.82714489,9.8063314,19.9669652,0.0,0.0,3
89,3,0.23160571,0.40743594,0.36095835000000004,0.0,0.0,-664.681,10.3069489,17.3252233,23.6988023,0.0,0.0,4
90,3,0.39982366,0.37228202,0.22789431999999998,0.0,0.0,-657.841,5.00303617,19.7124985,24.8602861,0.0,0.0,3
91,4,0.38572681,0.02649429,0.19731131,0.39046759,0.0,-634.586,4.92291897,8.68451799,15.4811098,25.1861745,0.0,3
92,4,0.21217408,0.25242442,0.29051942,0.24488208,0.0,-662.969,5.14125494,10.8147355,17.7478251,24.6008959,0.0,5
93,4,0.199604,0.32538254,0.23293795,0.24207551,0.0,-651.001,4.99200954,14.7012203,18.3037005,24.6887198,0.0,4
94,4,0.2121221,0.24495922,0.28875283,0.25416584999999997,0.0,-817.116,5.10233044,10.7819229,17.4951299,24.5490156,0.0,5
95,4,0.18994078,0.1598753,0.44443322,0.2057506999999999,0.0,-689.22,4.94520908,9.16109904,14.5559025,24.9032297,0.0,4
96,3,0.50627153,0.25155981,0.24216865999999998,0.0,0.0,-611.994,9.72356794,13.3439034,19.5968768,0.0,0.0,3
97,4,0.20438469,0.21908682,0.38167753,0.19485095999999996,0.0,-637.818,5.036803,10.2638638,15.3057775,25.2389084,0.0,4
98,3,0.20114364,0.39865941,0.40019695000000005,0.0,0.0,-718.151,4.96911398,19.9771543,24.9851522,0.0,0.0,3
99,4,0.19636414,0.40257805,0.20190919,0.19914861999999997,0.0,-661.162,4.92952761,9.90042244,19.892153,25.0116676,0.0,4
