,Actual,Coef1,Coef2,Coef3,Coef4,Coef5,Minimum_value,Mu1,Mu2,Mu3,Mu4,Mu5,Predicted
0,5,0.20084653,0.19910613,0.20199907,0.19540747,0.20264080000000004,-4778.497,50.02840574834876,99.9344677367535,150.08981329174043,199.8787045368426,249.6892691758117,5
1,4,0.20058743,0.39895545,0.2000836,0.20037352,0.0,-4855.671,50.005789232919895,99.98436643658687,199.92162996241612,249.97713037473156,0.0,4
2,5,0.19986212,0.20005469,0.20405486,0.17747271,0.21855561999999998,-3813.472,50.13867289404927,100.18168391294408,150.53290936117074,194.6113142439818,205.12756464646162,4
3,5,0.39197508,0.00948002,0.19732896,0.20271351,0.19850243000000004,-4879.328,49.799175499679336,60.99982031514273,100.08608123833058,200.29260110306052,250.56761684255258,4
4,4,0.32537196,0.27851165,0.30939114,0.08672524999999998,0.0,-2487.651,145.76747427327982,155.14021120016068,197.47459310078887,210.0828684109566,0.0,2
5,5,0.19948168,0.20248608,0.30561961,0.09236184,0.20005079,-4748.863,49.92185502508804,100.21708561265648,147.91289709762793,157.90252031456177,250.1324599539426,4
6,5,0.2000114,0.19941651,0.19955731,0.34957678,0.05143800000000004,-3846.582,50.06838826448357,100.04837155572302,150.0921099250017,198.0778858929276,215.82131376684032,4
7,4,0.19984479,0.19959081,0.40028423,0.20028016999999998,0.0,-3885.431,50.03812742658043,100.01087966219069,150.05775781229224,200.0864251889555,0.0,4
8,4,0.19969025,0.20021172,0.19586083,0.4042372000000001,0.0,-4919.626,50.06895586142739,150.14712927965164,199.84946420487316,249.9874949770769,0.0,4
9,4,0.19959484,0.20136696,0.39320251,0.20583568999999996,0.0,-4134.993,100.03411551349612,150.33971539379317,200.02769141677405,249.73177002012727,0.0,4
10,5,0.19962961,0.19933969,0.19987287,0.19857581,0.20258201999999995,-4784.389,49.92364382341211,99.93669677647014,149.86483388976595,199.71502047137238,249.94146386221632,5
11,3,0.20015323,0.60019338,0.19965339000000004,0.0,0.0,-3082.465,99.98944302988254,150.0009577479307,200.2516007254895,0.0,0.0,3
12,5,0.19702501,0.00631287,0.27373608,0.10699906,0.41592698,-4443.88,50.05921387993815,212.69656923462716,260.34290577721197,245.04404226461315,245.1364640499766,2
13,4,0.20028572,0.40248401,0.19773609,0.19949418,0.0,-4086.274,99.9403724725602,150.1168635609192,200.3133248989286,249.95283423470033,0.0,4
14,4,0.39630095,0.08047987,0.12168334,0.40153584,0.0,-3716.126,49.83396948278433,95.54948803350294,102.69263801267569,199.88197843858114,0.0,3
15,4,0.19947886,0.40069547,0.19740115,0.20242451999999997,0.0,-5024.602,50.075442447528836,100.11034380020703,199.80432125649372,249.82547508038843,0.0,4
16,3,0.19972096,0.60003273,0.20024630999999993,0.0,0.0,-3656.173,50.079323374957696,100.21024122867557,200.0824258471112,0.0,0.0,3
17,4,0.5099005,0.09030193,0.19574307,0.20405450000000006,0.0,-2934.984,98.96868887616847,106.59434018022574,149.73931384334102,199.66574543286592,0.0,3
18,5,0.38342111,0.01975479,0.19200921,0.14057683,0.26423805999999994,-3080.881,99.73924708238953,115.82171088681842,150.18048261022608,191.52106132818437,204.15089156532846,3
19,4,0.05958482,0.54155425,0.16917497,0.22968596,0.0,-4471.431,44.31538123685975,50.68587048638387,242.27600614455721,255.8426440964592,0.0,2
20,3,0.60005303,0.20015908,0.19978789000000002,0.0,0.0,-2993.988,100.05373575016914,150.2017792798683,200.1376344534484,0.0,0.0,3
21,5,0.001,0.24035743,0.3591566,0.19932477,0.2001612,-4707.559,47.42567758528147,48.14369247282383,51.41414725650018,200.16000721540786,250.09440808283736,3
22,4,0.10123809,0.29539455,0.20518281,0.39818455,0.0,-2568.059,190.22294157621886,203.36263537843965,239.5333565988347,255.51891216157242,0.0,2
23,4,0.31130445,0.0890086,0.19936111,0.40032584000000004,0.0,-4093.49,98.26891422701352,104.90549663012362,149.598796310507,249.49133336058077,0.0,3
24,5,0.01124675,0.38983137,0.19482591,0.03442206,0.36967391000000005,-2782.857,40.11903873749015,50.16848848312679,99.69412271772812,133.410970221372,151.04792880998338,3
25,5,0.10369776,0.29794568,0.33456445,0.07608469,0.18770742,-3644.055,47.30762554125068,50.83471397060207,148.05827403940685,162.32982286570495,201.0311478436467,3
26,3,0.39875228,0.19817165,0.4030760699999999,0.0,0.0,-3784.036,50.0003574354405,100.03517799189122,199.9243501217664,0.0,0.0,3
27,4,0.40043253,0.0873278,0.31422206,0.19801761,0.0,-3893.905,50.0380326307269,141.33791861948447,152.4658253579562,200.40656452391832,0.0,3
28,4,0.50340962,0.09875273,0.24037595,0.15746169999999998,0.0,-4725.816,49.19380558202047,54.045305188269566,244.89538134077102,258.1417165516065,0.0,2
