,Actual,Coef1,Coef2,Coef3,Coef4,Coef5,Minimum_value,Mu1,Mu2,Mu3,Mu4,Mu5,Predicted
39,5,0.3002754,0.10143497,0.31165323,0.10553691,0.18109948999999992,-4056.652,98.5134081,105.322388,197.23912,213.810919,251.933026,3
40,5,0.20097952,0.03604189,0.36866508,0.1984748,0.19583871000000003,-4651.693,50.0424753,89.64316,100.871949,200.451484,249.756658,4
41,4,0.51206596,0.08869537,0.30335705,0.09588161999999995,0.0,-1743.619,49.2022149,54.6541063,98.2642767,105.88278,0.0,2
42,5,0.19886137,0.19473949,0.29429534,0.13131701,0.18078678999999992,-4761.062,49.9377067,149.557651,195.53787,213.357113,251.806408,4
43,5,0.19967091,0.19873809,0.19719147,0.20500574,0.19939378999999996,-4765.888,50.0115637,100.111896,150.027406,242.879943,257.276294,4
44,4,0.10872586,0.49135095,0.15557923,0.24434396000000003,0.0,-4138.805,94.3262936,101.212983,240.903964,255.599207,0.0,2
45,5,0.19997135,0.38887881,0.13470772,0.09321369,0.18322843,-4659.672,49.9147956,149.634105,192.7588,212.942801,251.519391,4
46,5,0.2003218,0.01318354,0.39211851,0.19936147,0.19501468000000002,-4743.593,50.0654241,82.1467717,100.46513,150.161037,250.300473,4
47,5,0.07404751,0.32671349,0.18002364,0.09357672,0.32563864000000003,-4104.341,94.2457843,101.536144,198.692127,231.015929,253.747981,3
48,5,0.19883343,0.17903108,0.05179361,0.53573111,0.03461077000000001,-3642.146,49.9544279,148.418457,173.509537,200.173481,217.90229,3
49,5,0.1991394,0.39459711,0.17754896,0.04311074,0.18560379000000005,-3746.876,50.0169298,99.838905,147.845264,169.688679,201.538706,4
50,5,0.19904025,0.09366918,0.30652528,0.15160909,0.24915619999999994,-4583.574,50.0359821,142.205404,152.404017,240.46556,255.754628,3
51,5,0.19804158,0.1959996,0.18215723,0.16296587,0.2608357200000001,-4734.486,49.9699609,150.052512,197.791104,236.684387,256.207052,4
52,4,0.19437311,0.40722761,0.08907607,0.30932320999999996,0.0,-4081.83,96.0184709,102.109435,238.205629,253.412638,0.0,2
53,5,0.19987245,0.19397352,0.13980412,0.27867769,0.18767222000000006,-4843.927,49.977994,149.755236,190.588725,205.168056,251.200444,4
54,5,0.19892191,0.20283528,0.18080166,0.10699613,0.31044501999999996,-4134.397,96.6773996,103.113629,198.328187,232.92979,253.613631,3
55,4,0.1962918,0.46192404,0.16282101,0.17896315000000002,0.0,-3933.161,99.7447538,196.299434,213.760399,251.865862,0.0,3
56,5,0.19687551,0.35216405,0.0683231,0.18817928,0.19445805999999993,-4102.045,99.6942605,147.762861,167.484166,201.375668,249.299919,4
57,5,0.19940793,0.35171547,0.06338728,0.1929497,0.19253962000000002,-4717.756,49.9791658,148.371627,165.988849,201.677254,250.283432,4
58,5,0.19968319,0.09918972,0.3050834,0.19954589,0.19649779999999994,-4691.025,50.0100865,94.3406946,101.942298,200.753522,250.100191,4
59,5,0.19700227,0.19521699,0.2778787,0.14702096,0.18288107999999995,-4111.926,100.210827,149.98413,195.255806,212.290783,252.062612,4
60,5,0.19671425,0.12984982,0.2723335,0.20670917,0.19439326,-4096.555,100.144612,144.131117,152.941387,243.748456,257.155614,3
61,5,0.19941872,0.36276949,0.04335043,0.19690747,0.1975538900000001,-3633.055,49.9595122,99.0614768,110.89669,150.18136,199.746991,4
62,5,0.1990248,0.19757118,0.28269897,0.12735135,0.19335369999999993,-3854.155,49.9909766,99.9485416,146.892985,157.893241,200.198767,4
63,4,0.19901882,0.1969947,0.26917995,0.33480653,0.0,-4021.697,100.155567,149.979442,242.339543,256.591842,0.0,3
64,5,0.19988878,0.33202966,0.07284591,0.19806953,0.19716612,-4710.338,49.9701931,98.5545977,107.893213,200.284332,249.525807,4
65,5,0.2004399,0.23009034,0.18023222,0.33519744,0.054040100000000035,-4697.78,49.9822207,195.249477,207.579884,248.437479,264.345934,3
66,5,0.3362834,0.06528141,0.19702731,0.12895876,0.27244912,-4714.833,49.3313809,53.7041911,99.9598321,239.669242,254.899147,3
67,5,0.19805762,0.22499257,0.37630935,0.07717769,0.12346277000000014,-4586.992,49.9971735,143.978071,153.524511,240.659714,255.59945,3
68,5,0.39645356,0.00577904,0.0864449,0.31764972,0.19367278,-4654.471,49.7585527,66.7653729,140.517195,151.965172,249.770252,3
69,5,0.1970149,0.13700136,0.06303507,0.29054297,0.31240570000000006,-4518.79,49.9435682,152.776695,143.386602,241.304044,257.794496,3
70,5,0.20086667,0.20030182,0.20029663,0.19980572,0.19872916000000004,-4647.843,50.0066074,100.155688,150.300879,200.224718,249.672542,5
71,5,0.19863507,0.04485945,0.15595555,0.30948598,0.2910639499999999,-4497.491,50.0119348,190.315341,202.462514,243.53817,256.66257,3
72,5,0.19881336,0.11404768,0.2909854,0.1990045,0.19714906000000007,-4629.788,49.9905555,94.2989819,102.134516,200.049651,249.253937,4
73,5,0.19742569,0.19108338,0.14389382,0.27839998,0.18919713,-4109.308,100.028239,149.115157,189.139223,205.529582,251.062671,4
74,5,0.24293811,0.158856,0.18085081,0.09551208,0.321843,-4186.552,97.1877547,104.523,198.504514,231.541545,253.369054,3
75,4,0.5901868,0.01413494,0.19944589,0.19623237000000002,0.0,-4656.833,49.7743678,62.1329283,200.322731,249.511396,0.0,3
76,5,0.19825709,0.19665413,0.23500289,0.17835276,0.19173313000000003,-4131.062,99.7478363,149.29852,194.463925,207.097407,250.077348,4
77,2,0.79921603,0.20078397000000003,0.0,0.0,0.0,-2691.579,49.9583611,149.808273,0.0,0.0,0.0,2
78,5,0.19810289,0.164235,0.04538684,0.46015233,0.1321229399999999,-3685.275,49.9452419,147.808124,162.672986,197.572141,210.312173,3
79,5,0.19536955,0.20126939,0.20186994,0.27744,0.12405111999999996,-4012.198,99.8085043,145.123431,154.622642,244.955946,262.090362,3
80,5,0.19797117,0.1895185,0.07169121,0.34757349,0.19324563,-4146.799,100.086429,149.071406,182.76886,202.677406,250.335273,4
81,5,0.1989672,0.19836947,0.19777574,0.14980137,0.25508622,-5036.136,49.947273,99.9454944,149.678917,239.94875,255.508535,4
82,5,0.19785648,0.25828969,0.15392758,0.25394084,0.13598540999999997,-4121.466,100.001806,195.589246,209.854404,246.291573,259.678232,3
83,5,0.21629851,0.18450763,0.29264305,0.12029807,0.18625273999999997,-4500.736,48.5951813,51.805265,196.771865,211.73096,251.41631,3
84,5,0.1042093,0.29713946,0.19513368,0.15719041,0.24632715000000005,-4728.434,47.2386064,50.9844072,150.014389,241.130999,255.855594,3
85,5,0.3913856,0.01634924,0.19049254,0.22413528,0.17763733999999998,-4165.929,99.6696591,125.795861,150.459102,243.758113,257.928059,3
86,5,0.38715659,0.01837563,0.19936534,0.19822982,0.19687262,-4641.578,49.7034875,60.5248279,100.077075,149.828729,249.923758,4
87,4,0.19833778,0.19608881,0.29134965,0.31422375999999996,0.0,-4042.265,100.156501,150.067334,242.020723,257.363938,0.0,3
88,5,0.19823109,0.02771274,0.51776306,0.0878676,0.16842551,-4838.602,50.0372707,179.365699,199.027798,221.983203,252.948713,3
89,5,0.05630496,0.18380347,0.54421124,0.0556725,0.16000783000000007,-4113.161,90.977874,198.608776,100.822287,230.413605,253.492413,3
90,4,0.45764768,0.15222175,0.16826877,0.2218618,0.0,-2635.892,147.204974,160.192836,194.252681,205.425875,0.0,2
91,5,0.10629801,0.29647346,0.22728959,0.17594723,0.19399170999999993,-3892.093,47.341522,51.0568809,97.4048851,103.85893,200.137396,3
92,5,0.20043416,0.20030713,0.20108966,0.20092585,0.19724319999999998,-4688.143,50.0478549,100.192251,150.433789,200.526865,249.906408,5
93,5,0.28552673,0.11884642,0.19921282,0.19836973,0.19804430000000003,-4491.322,48.8032142,53.1281582,100.017631,200.18259,249.280784,4
94,5,0.1165148,0.28590107,0.19668969,0.10760663,0.29328781,-4664.528,47.1303164,51.287368,100.139332,238.570434,254.095701,3
95,5,0.1998062,0.19905747,0.196106,0.16056566,0.24446467,-4813.244,50.0947286,100.23332,150.19017,240.215328,256.570534,4
96,5,0.19973764,0.19660482,0.03526254,0.37328934,0.19510566000000007,-3840.947,50.039919,99.8945283,133.532334,151.26364,199.935841,4
97,5,0.19889128,0.19784466,0.19654688,0.16562044,0.24109674,-4712.965,50.1389862,100.292073,150.12542,240.536486,256.6976,4
98,5,0.1951689,0.00729008,0.45903326,0.1442931,0.19421466000000004,-4768.618,49.7254575,60.3065865,98.3482325,105.38855,249.670863,3
99,5,0.19825188,0.19726918,0.18669323,0.09354859,0.32423712000000016,-4052.303,100.049682,149.864881,198.302657,232.5832,253.163489,4
