,Actual,Coef1,Coef2,Coef3,Coef4,Coef5,Minimum_value,Mu1,Mu2,Mu3,Mu4,Mu5,Predicted
17,4,0.19756623,0.19725258,0.20557595,0.3996052399999999,0.0,-1045.862,9.967714734982218,19.85109066373022,29.816735254311645,40.0409784138391,0.0,4
18,4,0.19818862,0.39381474,0.20586565,0.20213098999999995,0.0,-1155.408,9.912767323272817,19.864422743235252,29.667359739867575,50.03591884576006,0.0,4
19,3,0.19905734,0.45245109,0.34849157000000003,0.0,0.0,-1188.102,10.018672166449036,30.84672844933901,46.386689900517624,0.0,0.0,4
20,3,0.20038249,0.40054602,0.39907149000000003,0.0,0.0,-927.336,10.010822001172116,20.037632908702435,40.09222389087907,0.0,0.0,3
21,3,0.39759962,0.20126527,0.40113510999999996,0.0,0.0,-822.636,9.980584666124049,19.893773997297306,30.036833726243508,0.0,0.0,3
22,3,0.41447972,0.39863074,0.18688954000000002,0.0,0.0,-803.469,10.160227832307877,20.342978097592574,30.274328630062772,0.0,0.0,3
23,3,0.40430513,0.40565355,0.19004132,0.0,0.0,-968.909,19.815624366706547,30.07555168631789,40.099842148556505,0.0,0.0,3
24,3,0.20889863,0.39301773,0.39808364,0.0,0.0,-1039.1,10.16811156774358,20.118570185951576,39.98628205843447,0.0,0.0,3
25,4,0.20484699,0.40149164,0.19457465,0.19908671999999997,0.0,-1188.892,10.154548584663182,20.106700538738036,30.10468533465221,49.994929097482085,0.0,4
26,3,0.19693961,0.39513962,0.40792076999999993,0.0,0.0,-1038.946,29.869071734392143,39.75167428847585,49.90787830601226,0.0,0.0,3
27,3,0.40263541,0.3936951,0.20366948999999995,0.0,0.0,-965.293,20.056254803864526,29.98473012100805,39.936858821896465,0.0,0.0,3
28,3,0.19914858,0.21626702,0.5845844,0.0,0.0,-990.249,9.898163897092143,30.48895607599465,40.08247215372182,0.0,0.0,3
29,3,0.5988408,0.19952062,0.20163858000000004,0.0,0.0,-957.094,9.989134293699529,29.91609672191846,39.95441889452557,0.0,0.0,3
30,2,0.79857682,0.20142318000000003,0.0,0.0,0.0,-1053.145,19.95037033246931,49.99302855569053,0.0,0.0,0.0,2
31,3,0.2004868,0.79662974,0.00288346000000006,0.0,0.0,-888.055,10.000571129918054,39.86375077845933,100.08069382643882,0.0,0.0,2
32,2,0.20189847,0.7981015300000001,0.0,0.0,0.0,-1134.58,10.02186154559235,49.95228555466558,0.0,0.0,0.0,2
33,3,0.39847353,0.38639204,0.21513443000000004,0.0,0.0,-1122.267,19.918400879383352,39.67479768419151,49.6405626770555,0.0,0.0,3
34,4,0.19749887,0.16380123,0.43892272,0.19977718,0.0,-1213.853,9.967164001498851,19.589023931649024,34.411027755261514,48.98967636473014,0.0,5
35,2,0.79883146,0.20116853999999995,0.0,0.0,0.0,-816.043,29.841904960632764,40.10923128675169,0.0,0.0,0.0,2
36,3,0.40073528,0.20052613,0.39873859,0.0,0.0,-1154.092,9.984806125948612,20.007063001788573,49.9266076230036,0.0,0.0,3
37,3,0.15889196,0.42887219,0.41223584999999996,0.0,0.0,-1158.136,19.693023382634763,34.06415636623749,49.46408681905634,0.0,0.0,4
38,3,0.40592555,0.40347362,0.19060082999999994,0.0,0.0,-707.21,10.066458514675109,20.18638801719638,30.365711879704214,0.0,0.0,3
39,3,0.40038271,0.37965937,0.21995792000000008,0.0,0.0,-1151.915,9.972523351868194,39.68654657500499,49.66902533949614,0.0,0.0,3
40,3,0.4320375,0.22646526,0.3414972399999999,0.0,0.0,-1089.87,20.430204637731823,32.38546740436788,46.598573733857876,0.0,0.0,4
41,3,0.39494463,0.40279662,0.20225875,0.0,0.0,-1047.537,29.85871942988223,39.83550861720366,50.1786211716593,0.0,0.0,3
42,3,0.19866491,0.2936718,0.50766329,0.0,0.0,-1180.745,9.94495855293679,32.25188657644525,48.3970310733851,0.0,0.0,4
43,3,0.19714583,0.22646384,0.5763903300000001,0.0,0.0,-1030.421,29.86601586913703,40.32991106291448,50.29024661313076,0.0,0.0,3
44,4,0.19897028,0.19810047,0.2006769,0.4022523500000001,0.0,-1237.078,9.924379788027572,19.887155827831403,29.83204069754154,49.89899961367356,0.0,4
45,3,0.3992322,0.40017714,0.2005906600000001,0.0,0.0,-1091.517,19.97107176290492,29.963651903483225,49.90045111943513,0.0,0.0,3
46,3,0.20045115,0.60027977,0.19926908,0.0,0.0,-1362.044,10.01312683780181,30.07234870130597,50.14614042791929,0.0,0.0,3
47,4,0.19988017,0.0709663,0.38854417,0.3406093599999999,0.0,-1188.176,9.969150623751956,36.1510995536209,41.61723653766438,51.00939984452696,0.0,3
48,3,0.2024167,0.61130815,0.18627514999999994,0.0,0.0,-1015.916,30.02889181014197,40.120685290088836,50.45278029512835,0.0,0.0,3
49,3,0.40170048,0.39609111,0.20220840999999995,0.0,0.0,-1026.03,10.039668226886747,29.981310694835802,39.96454138580069,0.0,0.0,3
50,4,0.40088307,0.20275008,0.19914969,0.19721716,0.0,-995.733,10.024392360309564,20.09997843358797,30.14119665532242,40.06513126443174,0.0,4
51,2,0.3969836,0.6030164,0.0,0.0,0.0,-576.468,9.96722729292396,19.910472493966157,0.0,0.0,0.0,2
52,2,0.40027281,0.5997271900000001,0.0,0.0,0.0,-532.966,9.958209848939392,20.02708857155904,0.0,0.0,0.0,2
53,3,0.4006307,0.40177133,0.19759797,0.0,0.0,-992.491,10.047653179090089,30.027026058163084,40.08954422849217,0.0,0.0,3
54,4,0.203861,0.19351265,0.47769414,0.12493220999999999,0.0,-1148.961,10.098876577495165,19.995037123263796,41.05663353213455,51.43385991626073,0.0,4
55,3,0.2022851,0.2104992,0.5872157,0.0,0.0,-794.927,10.030962490783251,20.26113209066259,30.119135035681108,0.0,0.0,3
56,3,0.39146027,0.20790701,0.40063271999999994,0.0,0.0,-1016.732,9.914816337154054,19.721514701672103,39.946088166722426,0.0,0.0,3
57,3,0.20057425,0.59694145,0.20248429999999995,0.0,0.0,-1145.829,9.971761422560288,39.875044896921395,50.10258076240019,0.0,0.0,3
58,3,0.55180738,0.22430434,0.22388828000000005,0.0,0.0,-721.332,19.642441155902304,27.403016692067137,31.369254575648597,0.0,0.0,2
59,4,0.197942,0.38957903,0.21562987,0.19684909999999994,0.0,-1298.071,9.973262900886075,19.933853596855897,29.784071711641673,50.22717292465292,0.0,4
60,3,0.04762354,0.38245838,0.56991808,0.0,0.0,-1015.884,40.3010468499861,29.827163997194454,50.51150234634402,0.0,0.0,2
61,4,0.19938889,0.09705355,0.28686326,0.4166942999999999,0.0,-889.052,9.955924426487975,27.63530300010367,35.339255732596804,41.441147047759635,0.0,3
62,3,0.20547404,0.29564864,0.49887731999999996,0.0,0.0,-1099.449,20.298918932001275,32.69333082930128,48.57456924463837,0.0,0.0,4
63,4,0.19950049,0.4064033,0.20245953,0.19163667999999995,0.0,-1188.414,9.990501817425963,30.09734595912717,40.43494480124237,50.3900993400916,0.0,4
64,3,0.19976941,0.28247747,0.51775312,0.0,0.0,-1238.515,9.97470940686268,31.96072783757873,48.30685271892201,0.0,0.0,4
65,4,0.20194553,0.19911234,0.40792942,0.19101270999999997,0.0,-1203.286,9.977338252761134,20.002729452357233,40.06560105728716,50.15328000244778,0.0,4
66,4,0.20002547,0.19940793,0.22760358,0.3729630199999999,0.0,-1190.599,10.036993542860664,19.999529273262524,40.76563541611936,50.25517025110719,0.0,4
67,2,0.48240653,0.51759347,0.0,0.0,0.0,-983.974,31.071611411238123,48.30797489176272,0.0,0.0,0.0,3
68,4,0.40250255,0.20275228,0.20715289,0.18759227999999997,0.0,-1051.226,10.033938081466767,20.055786259899033,30.437566062665454,40.25543288755412,0.0,4
69,3,0.19190265,0.52841355,0.2796837999999999,0.0,0.0,-784.361,9.793924092982124,19.430475602361568,28.06270858729092,0.0,0.0,3
70,3,0.19969552,0.28918582,0.51111866,0.0,0.0,-1129.595,10.029447614230651,32.16471271577313,48.397380659712,0.0,0.0,4
71,3,0.59146724,0.20807036,0.20046240000000004,0.0,0.0,-953.76,19.928900825357744,29.77687885528807,40.03108750466367,0.0,0.0,3
72,4,0.19479381,0.20932495,0.40491545,0.19096578999999997,0.0,-1203.06,9.887693174277942,20.03523265583109,40.16221010692352,50.45172248571233,0.0,4
73,3,0.19945039,0.11774429,0.68280532,0.0,0.0,-1192.475,9.992131606933802,29.30192526536015,41.992204397802446,0.0,0.0,4
74,3,0.4154367,0.3844339,0.2001294,0.0,0.0,-1016.278,10.140463544276145,20.233382275950692,40.03036863460927,0.0,0.0,3
75,3,0.39854718,0.40022688,0.20122594,0.0,0.0,-1236.183,19.918745368416424,29.883851799642784,49.765314101235134,0.0,0.0,3
76,3,0.598882,0.20098929,0.20012871,0.0,0.0,-1085.508,19.933718792765873,29.788661581899216,49.78677903723263,0.0,0.0,3
77,4,0.40120349,0.19972043,0.19937293,0.19970315,0.0,-1207.145,10.011510719446674,20.02524069777545,39.93021885983739,49.94634921546075,0.0,4
78,3,0.40523776,0.39612233,0.19863990999999998,0.0,0.0,-922.695,10.025657980316252,20.145275259176366,40.07902379597734,0.0,0.0,3
79,3,0.18205514,0.10346387,0.71448099,0.0,0.0,-1119.768,19.70888547760306,27.563627328149238,41.52442415437154,0.0,0.0,4
80,3,0.15518775,0.5413735,0.30343875,0.0,0.0,-1109.724,19.254199705831457,30.7997789901592,47.32978296536266,0.0,0.0,4
81,3,0.20436913,0.60659935,0.18903152,0.0,0.0,-1095.421,30.008518673728965,40.06913359124316,50.44895841632033,0.0,0.0,3
82,4,0.20678524,0.39481469,0.20195759,0.19644248,0.0,-1279.779,10.128487200393499,20.120525497226048,40.15958430156431,50.12280059279962,0.0,4
83,3,0.60192525,0.20002267,0.19805208000000002,0.0,0.0,-756.477,10.049643209117166,20.080458806605552,30.12963722875963,0.0,0.0,3
84,3,0.20113927,0.22700008,0.5718606500000001,0.0,0.0,-943.042,19.992419129941432,30.521061186807536,40.363893082149005,0.0,0.0,3
85,4,0.20014284,0.19757507,0.21183152,0.39045057,0.0,-1271.37,10.00682197202688,29.879766511682984,40.0531534563825,50.08193581820412,0.0,4
86,4,0.39624338,0.20354569,0.19908124,0.20112968999999997,0.0,-1270.517,9.948759041799764,19.929707598235133,30.019594172189347,49.92390714259547,0.0,4
87,4,0.20123758,0.39896219,0.19668192,0.20311830999999997,0.0,-1210.026,10.048003150672212,20.064636393271645,39.81792853525483,49.99159339785763,0.0,4
88,4,0.19810928,0.19184807,0.40430399,0.20573866000000002,0.0,-1232.235,9.909082743523097,19.70202674263213,29.79289897470676,49.78740640881998,0.0,4
89,3,0.18512319,0.28849902,0.52637779,0.0,0.0,-891.375,9.848698654463478,21.56476874087891,30.35703801386492,0.0,0.0,3
90,3,0.40010776,0.098359,0.50153324,0.0,0.0,-1081.147,10.025857762881955,45.551656246134684,50.85821797226643,0.0,0.0,2
91,3,0.60176635,0.19925083,0.19898282,0.0,0.0,-1090.867,10.028439176333205,30.135199800118077,50.10139407883284,0.0,0.0,3
92,3,0.19982605,0.45450457,0.34566938,0.0,0.0,-1186.437,9.998399340667795,30.815373632617877,46.427735079569665,0.0,0.0,4
93,3,0.39808312,0.35540928,0.2465076,0.0,0.0,-1068.255,19.992990511299105,48.568883419851474,52.16250245202498,0.0,0.0,2
94,3,0.19929014,0.5953769,0.20533296,0.0,0.0,-857.973,19.985266192758843,29.979260241841455,39.958638367403765,0.0,0.0,3
95,4,0.20065192,0.20763429,0.19562176,0.39609203000000004,0.0,-1178.277,10.063333014911272,20.211424352318392,30.490413520971373,50.17640214040051,0.0,4
96,3,0.20030789,0.43666642,0.36302569000000007,0.0,0.0,-1153.307,10.058536899422462,30.5318466492073,46.06671631755111,0.0,0.0,4
97,3,0.20032246,0.57798829,0.22168925000000006,0.0,0.0,-1147.963,10.033067129229421,39.79996583569779,49.934178218770974,0.0,0.0,3
98,3,0.40280902,0.40232324,0.1948677399999999,0.0,0.0,-841.715,20.017354525027766,30.0631875962063,40.16145770602826,0.0,0.0,3
99,3,0.4008278,0.20230742,0.3968647799999999,0.0,0.0,-750.841,9.969968321870695,20.03950939423784,30.01235479843752,0.0,0.0,3
